source	target	source.symbol	target.symbol	MI	pearson	spearman	slope	p-value
ENSG00000113575	ENSG00000111846	PPP2CA	GCNT2	0.3569	0.0211	0.0214	0.0150	0.8554
ENSG00000113575	ENSG00000122406	PPP2CA	RPL5	0.3485	-0.0169	-0.0229	-0.0039	0.8840
ENSG00000113575	ENSG00000127314	PPP2CA	RAP1B	0.3606	0.3306	0.3739	0.3844	0.0033
ENSG00000113575	ENSG00000127914	PPP2CA	AKAP9	0.3948	0.1850	0.0076	0.2169	0.1073
ENSG00000113575	ENSG00000129197	PPP2CA	RPAIN	0.3984	0.3334	0.3447	0.3617	0.0030
ENSG00000113575	ENSG00000130255	PPP2CA	RPL36	0.3402	-0.0389	-0.0912	-0.0086	0.7373
ENSG00000113575	ENSG00000140350	PPP2CA	ANP32A	0.3166	0.2980	0.2780	0.3402	0.0085
ENSG00000113575	ENSG00000141179	PPP2CA	PCTP	0.3689	-0.0697	-0.0691	-0.0163	0.5467
ENSG00000113575	ENSG00000146909	PPP2CA	NOM1	0.3541	0.2855	0.2793	0.2109	0.0118
ENSG00000113575	ENSG00000164040	PPP2CA	PGRMC2	0.3920	0.3680	0.3689	0.2352	0.0010
ENSG00000113575	ENSG00000172932	PPP2CA	ANKRD13D	0.3565	0.3041	0.3427	0.3263	0.0072
ENSG00000113575	ENSG00000173039	PPP2CA	RELA	0.3560	0.3550	0.3596	0.3116	0.0015
ENSG00000113575	ENSG00000215301	PPP2CA	DDX3X	0.3792	0.3101	0.2958	0.3531	0.0061
ENSG00000113580	CD127	NR3C1	CD127_TotalSeqB	0.3525	-0.2763	-0.3141	-0.0411	0.0150
ENSG00000113580	ENSG00000009790	NR3C1	TRAF3IP3	0.3414	0.1311	0.0107	0.1370	0.2557
ENSG00000113580	ENSG00000092841	NR3C1	MYL6	0.3695	0.2617	0.1381	0.2118	0.0215
ENSG00000113580	ENSG00000100380	NR3C1	ST13	0.3162	-0.0997	-0.2698	-0.0955	0.3881
ENSG00000113580	ENSG00000100519	NR3C1	PSMC6	0.3448	0.2286	0.2372	0.2155	0.0456
ENSG00000113580	ENSG00000110108	NR3C1	TMEM109	0.4020	0.2767	0.2725	0.2614	0.0148
ENSG00000113580	ENSG00000111786	NR3C1	SRSF9	0.3675	0.2036	0.2198	0.2036	0.0758
ENSG00000113580	ENSG00000115128	NR3C1	SF3B6	0.3680	0.0457	-0.0238	0.0444	0.6934
ENSG00000113580	ENSG00000121774	NR3C1	KHDRBS1	0.3966	0.0472	-0.0486	0.0476	0.6836
ENSG00000113580	ENSG00000126214	NR3C1	KLC1	0.4023	0.4936	0.4701	0.4118	0.0000
ENSG00000113580	ENSG00000131174	NR3C1	COX7B	0.4255	0.1988	0.2132	0.2021	0.0831
ENSG00000113580	ENSG00000137845	NR3C1	ADAM10	0.3764	0.4370	0.4174	0.3742	0.0001
ENSG00000113580	ENSG00000138867	NR3C1	GUCD1	0.3092	0.2114	0.1495	0.2054	0.0650
ENSG00000113580	ENSG00000145781	NR3C1	COMMD10	0.3225	0.3859	0.4169	0.2265	0.0005
ENSG00000113580	ENSG00000153922	NR3C1	CHD1	0.3707	-0.1237	-0.1775	-0.1185	0.2836
ENSG00000113580	ENSG00000164096	NR3C1	C4orf3	0.4113	0.1191	0.1465	0.1212	0.3024
ENSG00000113580	ENSG00000165119	NR3C1	HNRNPK	0.3941	0.0621	0.1360	0.0504	0.5917
ENSG00000113580	ENSG00000167797	NR3C1	CDK2AP2	0.3469	0.1831	0.1750	0.1832	0.1110
ENSG00000113580	ENSG00000174917	NR3C1	C19orf70	0.3422	0.2669	0.2994	0.2265	0.0190
ENSG00000113580	ENSG00000185404	NR3C1	SP140L	0.3423	-0.1037	-0.1145	-0.1002	0.3693
ENSG00000113580	ENSG00000198938	NR3C1	MT-CO3	0.3720	-0.1689	-0.1682	-0.0240	0.1419
ENSG00000113580	ENSG00000255302	NR3C1	EID1	0.4093	0.1589	0.1099	0.1628	0.1675
ENSG00000113658	ENSG00000007541	SMAD5	PIGQ	0.3306	0.0083	0.0205	0.0069	0.9431
ENSG00000113712	ENSG00000008952	CSNK1A1	SEC62	0.3621	0.1723	0.0475	0.1613	0.1340
ENSG00000113712	ENSG00000067829	CSNK1A1	IDH3G	0.3485	0.3842	0.3867	0.2509	0.0006
ENSG00000113712	ENSG00000079246	CSNK1A1	XRCC5	0.3715	0.1864	0.1580	0.1926	0.1045
ENSG00000113712	ENSG00000100823	CSNK1A1	APEX1	0.3600	0.0556	0.0220	0.0561	0.6307
ENSG00000113712	ENSG00000101191	CSNK1A1	DIDO1	0.3279	0.2592	0.1995	0.1945	0.0229
ENSG00000113712	ENSG00000102445	CSNK1A1	RUBCNL	0.3588	0.1309	0.2049	0.1260	0.2567
ENSG00000113712	ENSG00000103275	CSNK1A1	UBE2I	0.4189	0.2578	0.1201	0.2575	0.0236
ENSG00000113712	ENSG00000111540	CSNK1A1	RAB5B	0.3561	0.2330	0.2735	0.1901	0.0414
ENSG00000113712	ENSG00000115053	CSNK1A1	NCL	0.3427	0.0646	0.1878	0.0651	0.5765
ENSG00000113712	ENSG00000116288	CSNK1A1	PARK7	0.3706	0.1802	0.2187	0.1832	0.1169
ENSG00000113712	ENSG00000116754	CSNK1A1	SRSF11	0.3678	0.0349	-0.0365	0.0358	0.7629
ENSG00000113712	ENSG00000117592	CSNK1A1	PRDX6	0.3334	0.2335	0.3101	0.2319	0.0410
ENSG00000113712	ENSG00000119707	CSNK1A1	RBM25	0.3660	0.1390	0.1857	0.1459	0.2280
ENSG00000113712	ENSG00000126432	CSNK1A1	PRDX5	0.4007	0.2449	0.2153	0.2456	0.0318
ENSG00000113712	ENSG00000128272	CSNK1A1	ATF4	0.3762	0.4464	0.3952	0.4477	0.0000
ENSG00000113712	ENSG00000128534	CSNK1A1	LSM8	0.3367	-0.1610	-0.1534	-0.1695	0.1618
ENSG00000113712	ENSG00000129534	CSNK1A1	MIS18BP1	0.3499	0.3414	0.3280	0.3436	0.0024
ENSG00000113712	ENSG00000129559	CSNK1A1	NEDD8	0.3469	0.2624	0.2796	0.2676	0.0212
ENSG00000113712	ENSG00000132432	CSNK1A1	SEC61G	0.3958	0.2981	0.3001	0.3109	0.0085
ENSG00000113712	ENSG00000144524	CSNK1A1	COPS7B	0.3179	0.1131	0.1600	0.0698	0.3275
ENSG00000113712	ENSG00000149823	CSNK1A1	VPS51	0.4022	0.1238	0.1683	0.1256	0.2834
ENSG00000113712	ENSG00000164032	CSNK1A1	H2AFZ	0.3362	0.1634	0.2621	0.1715	0.1555
ENSG00000113712	ENSG00000164924	CSNK1A1	YWHAZ	0.3520	0.0598	-0.1119	0.0449	0.6053
ENSG00000113712	ENSG00000165525	CSNK1A1	NEMF	0.3446	0.3517	0.3879	0.3533	0.0017
ENSG00000113712	ENSG00000169442	CSNK1A1	CD52	0.3577	-0.2549	-0.2657	-0.1370	0.0253
ENSG00000113712	ENSG00000170860	CSNK1A1	LSM3	0.3149	0.2440	0.3230	0.2454	0.0325
ENSG00000113712	ENSG00000175463	CSNK1A1	TBC1D10C	0.3297	-0.0739	-0.2175	-0.0763	0.5232
ENSG00000113712	ENSG00000178449	CSNK1A1	COX14	0.3471	0.4179	0.4349	0.3908	0.0002
ENSG00000113712	ENSG00000182199	CSNK1A1	SHMT2	0.3805	-0.0448	-0.1191	-0.0414	0.6991
ENSG00000113712	ENSG00000185862	CSNK1A1	EVI2B	0.3952	-0.0034	-0.0752	-0.0034	0.9769
ENSG00000113712	ENSG00000196072	CSNK1A1	BLOC1S2	0.3776	-0.0237	-0.0551	-0.0241	0.8380
ENSG00000113712	ENSG00000196230	CSNK1A1	TUBB	0.3747	0.1979	0.2586	0.2005	0.0845
ENSG00000113712	ENSG00000196352	CSNK1A1	CD55	0.3207	0.1618	0.1280	0.1687	0.1597
ENSG00000113712	ENSG00000205302	CSNK1A1	SNX2	0.4227	0.0735	0.0491	0.0741	0.5253
ENSG00000113712	ENSG00000230510	CSNK1A1	PPP5D1	0.3855	-0.2553	-0.2444	-0.1410	0.0250
ENSG00000113712	ENSG00000240065	CSNK1A1	PSMB9	0.4094	0.0843	-0.0037	0.0891	0.4660
ENSG00000113712	ENSG00000244038	CSNK1A1	DDOST	0.4123	0.2182	0.2760	0.1908	0.0566
ENSG00000113712	ENSG00000254999	CSNK1A1	BRK1	0.3935	0.1166	0.1957	0.1143	0.3127
ENSG00000113732	ENSG00000067900	ATP6V0E1	ROCK1	0.4207	0.2442	0.0766	0.2511	0.0323
ENSG00000113732	ENSG00000090861	ATP6V0E1	AARS	0.3120	0.2079	0.2315	0.1017	0.0696
ENSG00000113732	ENSG00000100365	ATP6V0E1	NCF4	0.3890	0.2427	0.1397	0.2281	0.0334
ENSG00000113732	ENSG00000100836	ATP6V0E1	PABPN1	0.3887	0.1326	0.0194	0.1318	0.2503
ENSG00000113732	ENSG00000104903	ATP6V0E1	LYL1	0.3785	0.1845	0.0522	0.1883	0.1082
ENSG00000113732	ENSG00000110958	ATP6V0E1	PTGES3	0.3584	0.1155	-0.1112	0.1133	0.3171
ENSG00000113732	ENSG00000112335	ATP6V0E1	SNX3	0.3906	0.1317	0.0760	0.0971	0.2535
ENSG00000113732	ENSG00000114902	ATP6V0E1	SPCS1	0.3940	0.0794	0.1425	0.0842	0.4925
ENSG00000113732	ENSG00000115234	ATP6V0E1	SNX17	0.3727	0.2477	0.1922	0.2407	0.0299
ENSG00000113732	ENSG00000115310	ATP6V0E1	RTN4	0.3153	-0.0835	-0.0468	-0.0863	0.4704
ENSG00000113732	ENSG00000116459	ATP6V0E1	ATP5PB	0.3508	0.1089	0.1319	0.1085	0.3456
ENSG00000113732	ENSG00000118181	ATP6V0E1	RPS25	0.4021	0.1801	0.1397	0.0260	0.1171
ENSG00000113732	ENSG00000119787	ATP6V0E1	ATL2	0.3943	0.1119	-0.0381	0.0635	0.3325
ENSG00000113732	ENSG00000134882	ATP6V0E1	UBAC2	0.3567	0.1938	0.0865	0.1686	0.0912
ENSG00000113732	ENSG00000135679	ATP6V0E1	MDM2	0.3787	-0.2210	-0.1751	-0.1248	0.0534
ENSG00000113732	ENSG00000136104	ATP6V0E1	RNASEH2B	0.3729	-0.3323	-0.3928	-0.3363	0.0032
ENSG00000113732	ENSG00000146574	ATP6V0E1	CCZ1B	0.3774	0.2508	0.3233	0.1828	0.0278
ENSG00000113732	ENSG00000151135	ATP6V0E1	TMEM263	0.3217	0.1899	0.2029	0.1328	0.0981
ENSG00000113732	ENSG00000152795	ATP6V0E1	HNRNPDL	0.3767	0.0839	-0.0674	0.0495	0.4679
ENSG00000113732	ENSG00000160218	ATP6V0E1	TRAPPC10	0.4051	-0.2067	-0.1983	-0.1840	0.0713
ENSG00000113732	ENSG00000171700	ATP6V0E1	RGS19	0.4077	-0.0439	-0.0904	-0.0429	0.7043
ENSG00000113732	ENSG00000173442	ATP6V0E1	EHBP1L1	0.3463	-0.1563	-0.2332	-0.1041	0.1746
ENSG00000113732	ENSG00000178952	ATP6V0E1	TUFM	0.3359	0.2415	0.2071	0.2358	0.0344
ENSG00000113732	ENSG00000180543	ATP6V0E1	TSPYL5	0.3384	0.1840	0.0759	0.0925	0.1092
ENSG00000113732	ENSG00000184640	ATP6V0E1	SEPT9	0.3952	0.2351	0.2254	0.2340	0.0396
ENSG00000113732	ENSG00000196092	ATP6V0E1	PAX5	0.4001	-0.0784	-0.1662	-0.0837	0.4980
ENSG00000113732	ENSG00000204323	ATP6V0E1	SMIM5	0.3391	0.2024	0.2135	0.0830	0.0775
ENSG00000113732	ENSG00000206503	ATP6V0E1	HLA-A	0.3415	0.3036	0.2923	0.0842	0.0073
ENSG00000113732	ENSG00000258289	ATP6V0E1	CHURC1	0.4076	0.2207	0.2772	0.2130	0.0538
ENSG00000113732	ENSG00000275700	ATP6V0E1	AATF	0.3754	0.0662	0.1796	0.0520	0.5676
ENSG00000113732	PD-1	ATP6V0E1	PD-1_TotalSeqB	0.4106	-0.3901	-0.3951	-0.0556	0.0005
ENSG00000114021	ENSG00000153147	NIT2	SMARCA5	0.4094	0.4237	0.4262	0.6223	0.0001
ENSG00000114021	ENSG00000242086	NIT2	MUC20-OT1	0.3941	0.3746	0.3769	0.5176	0.0008
ENSG00000114026	ENSG00000123737	OGG1	EXOSC9	0.3697	0.4681	0.4676	0.6061	0.0000
ENSG00000114026	ENSG00000124795	OGG1	DEK	0.4248	0.3155	0.2290	0.6064	0.0052
ENSG00000114026	ENSG00000283103	OGG1	AC010642.2	0.3223	-0.0515	-0.0516	-0.0260	0.6563
ENSG00000114127	ENSG00000011405	XRN1	PIK3C2A	0.3571	0.4715	0.4699	0.3839	0.0000
ENSG00000114127	ENSG00000039523	XRN1	RIPOR1	0.3691	0.2687	0.2956	0.2234	0.0181
ENSG00000114127	ENSG00000091039	XRN1	OSBPL8	0.3490	0.2069	0.2682	0.2233	0.0711
ENSG00000114127	ENSG00000108518	XRN1	PFN1	0.4212	0.1968	0.3728	0.1743	0.0863
ENSG00000114127	ENSG00000109736	XRN1	MFSD10	0.3921	0.5473	0.5360	0.4832	0.0000
ENSG00000114127	ENSG00000118418	XRN1	HMGN3	0.3489	0.4102	0.3476	0.4663	0.0002
ENSG00000114127	ENSG00000138032	XRN1	PPM1B	0.3411	0.3903	0.3815	0.3809	0.0005
ENSG00000114127	ENSG00000163931	XRN1	TKT	0.3253	0.3473	0.3203	0.3729	0.0020
ENSG00000114127	ENSG00000169223	XRN1	LMAN2	0.3951	0.3658	0.3651	0.3994	0.0011
ENSG00000114127	ENSG00000184164	XRN1	CRELD2	0.4075	0.4431	0.4273	0.3890	0.0001
ENSG00000114302	ENSG00000011638	PRKAR2A	TMEM159	0.3567	-0.1479	-0.1483	-0.1431	0.1992
ENSG00000114302	ENSG00000099968	PRKAR2A	BCL2L13	0.3322	0.3485	0.3506	0.4032	0.0019
ENSG00000114302	ENSG00000177879	PRKAR2A	AP3S1	0.3617	0.4871	0.4556	0.6634	0.0000
ENSG00000114302	ENSG00000180008	PRKAR2A	SOCS4	0.3664	-0.1009	-0.1014	-0.0706	0.3827
ENSG00000114316	ENSG00000147669	USP4	POLR2K	0.3431	0.1350	0.0669	0.1961	0.2418
ENSG00000114316	ENSG00000148290	USP4	SURF1	0.3962	0.4513	0.4136	0.5601	0.0000
ENSG00000114316	ENSG00000215301	USP4	DDX3X	0.3966	0.0010	-0.1595	0.0015	0.9931
ENSG00000114353	ENSG00000005810	GNAI2	MYCBP2	0.3898	0.2746	0.1126	0.2833	0.0157
ENSG00000114353	ENSG00000023902	GNAI2	PLEKHO1	0.3758	0.2532	0.1324	0.2618	0.0263
ENSG00000114353	ENSG00000059804	GNAI2	SLC2A3	0.3895	-0.3018	-0.3181	-0.2771	0.0076
ENSG00000114353	ENSG00000065413	GNAI2	ANKRD44	0.4213	-0.1322	-0.0446	-0.1349	0.2517
ENSG00000114353	ENSG00000075884	GNAI2	ARHGAP15	0.4191	0.0246	-0.0753	0.0239	0.8319
ENSG00000114353	ENSG00000083937	GNAI2	CHMP2B	0.3753	0.1380	0.1754	0.1097	0.2315
ENSG00000114353	ENSG00000087088	GNAI2	BAX	0.3408	0.3655	0.3743	0.3607	0.0011
ENSG00000114353	ENSG00000100345	GNAI2	MYH9	0.3755	0.2783	0.2625	0.2834	0.0142
ENSG00000114353	ENSG00000100664	GNAI2	EIF5	0.3311	0.0518	0.1271	0.0507	0.6545
ENSG00000114353	ENSG00000100906	GNAI2	NFKBIA	0.3167	-0.1892	-0.2786	-0.1939	0.0993
ENSG00000114353	ENSG00000101109	GNAI2	STK4	0.3908	0.2330	-0.0437	0.2173	0.0414
ENSG00000114353	ENSG00000101596	GNAI2	SMCHD1	0.4290	0.0207	-0.1784	0.0211	0.8585
ENSG00000114353	ENSG00000102401	GNAI2	ARMCX3	0.3838	0.3671	0.4939	0.2956	0.0010
ENSG00000114353	ENSG00000108518	GNAI2	PFN1	0.3557	0.1217	0.2553	0.0945	0.2918
ENSG00000114353	ENSG00000110031	GNAI2	LPXN	0.3580	-0.0401	0.0998	-0.0372	0.7289
ENSG00000114353	ENSG00000111144	GNAI2	LTA4H	0.3900	-0.0282	-0.0910	-0.0288	0.8075
ENSG00000114353	ENSG00000112651	GNAI2	MRPL2	0.4212	0.2071	0.3009	0.1419	0.0708
ENSG00000114353	ENSG00000114857	GNAI2	NKTR	0.4275	0.3791	0.2708	0.3861	0.0007
ENSG00000114353	ENSG00000114861	GNAI2	FOXP1	0.3422	0.1947	0.0347	0.1757	0.0897
ENSG00000114353	ENSG00000114942	GNAI2	EEF1B2	0.3206	0.1721	0.0414	0.0681	0.1345
ENSG00000114353	ENSG00000117410	GNAI2	ATP6V0B	0.3641	0.4442	0.4337	0.4299	0.0001
ENSG00000114353	ENSG00000117632	GNAI2	STMN1	0.3641	0.0831	0.2425	0.0638	0.4724
ENSG00000114353	ENSG00000119185	GNAI2	ITGB1BP1	0.3860	0.2126	0.0921	0.1779	0.0634
ENSG00000114353	ENSG00000121851	GNAI2	POLR3GL	0.3980	0.0639	-0.1079	0.0623	0.5811
ENSG00000114353	ENSG00000125457	GNAI2	MIF4GD	0.4087	0.3838	0.4990	0.3105	0.0006
ENSG00000114353	ENSG00000125652	GNAI2	ALKBH7	0.4156	0.2832	0.2109	0.2721	0.0126
ENSG00000114353	ENSG00000128272	GNAI2	ATF4	0.4052	0.3030	0.1521	0.3028	0.0074
ENSG00000114353	ENSG00000128463	GNAI2	EMC4	0.3190	-0.1378	-0.2121	-0.1192	0.2320
ENSG00000114353	ENSG00000128524	GNAI2	ATP6V1F	0.3943	0.3398	0.2273	0.3409	0.0025
ENSG00000114353	ENSG00000130770	GNAI2	ATP5IF1	0.3341	0.3430	0.3039	0.3568	0.0023
ENSG00000114353	ENSG00000131467	GNAI2	PSME3	0.3583	0.0960	0.2509	0.0692	0.4062
ENSG00000114353	ENSG00000133134	GNAI2	BEX2	0.4220	0.1619	0.0595	0.1441	0.1595
ENSG00000114353	ENSG00000133872	GNAI2	SARAF	0.3448	0.5014	0.3641	0.4439	0.0000
ENSG00000114353	ENSG00000135535	GNAI2	CD164	0.3702	0.0691	0.1839	0.0737	0.5507
ENSG00000114353	ENSG00000136068	GNAI2	FLNB	0.3550	0.2467	0.3814	0.1898	0.0305
ENSG00000114353	ENSG00000138814	GNAI2	PPP3CA	0.3659	0.0601	0.2243	0.0607	0.6035
ENSG00000114353	ENSG00000139644	GNAI2	TMBIM6	0.3908	0.4222	0.4256	0.4182	0.0001
ENSG00000114353	ENSG00000141279	GNAI2	NPEPPS	0.4168	0.3430	0.4519	0.2553	0.0023
ENSG00000114353	ENSG00000145241	GNAI2	CENPC	0.3241	0.3517	0.4388	0.3306	0.0017
ENSG00000114353	ENSG00000151414	GNAI2	NEK7	0.4087	0.2320	0.3822	0.1031	0.0424
ENSG00000114353	ENSG00000151702	GNAI2	FLI1	0.4216	0.3280	0.1377	0.2875	0.0036
ENSG00000114353	ENSG00000153234	GNAI2	NR4A2	0.4367	-0.1193	-0.3047	-0.1160	0.3014
ENSG00000114353	ENSG00000157020	GNAI2	SEC13	0.3651	0.3044	0.4474	0.1969	0.0071
ENSG00000114353	ENSG00000163029	GNAI2	SMC6	0.3846	0.2678	0.2381	0.2715	0.0185
ENSG00000114353	ENSG00000169045	GNAI2	HNRNPH1	0.3459	0.3847	0.2594	0.3875	0.0006
ENSG00000114353	ENSG00000169442	GNAI2	CD52	0.3673	-0.1956	-0.1862	-0.1048	0.0882
ENSG00000114353	ENSG00000173457	GNAI2	PPP1R14B	0.3295	0.2711	0.3888	0.2696	0.0171
ENSG00000114353	ENSG00000175416	GNAI2	CLTB	0.3456	0.1359	0.0462	0.1182	0.2386
ENSG00000114353	ENSG00000175550	GNAI2	DRAP1	0.3670	0.3192	0.3216	0.3122	0.0047
ENSG00000114353	ENSG00000175857	GNAI2	GAPT	0.3574	0.3703	0.4018	0.3846	0.0009
ENSG00000114353	ENSG00000177885	GNAI2	GRB2	0.3778	0.3159	0.1885	0.3028	0.0051
ENSG00000114353	ENSG00000179526	GNAI2	SHARPIN	0.3928	0.1970	0.3795	0.1428	0.0859
ENSG00000114353	ENSG00000181704	GNAI2	YIPF6	0.3984	0.2096	0.0802	0.1427	0.0673
ENSG00000114353	ENSG00000184752	GNAI2	NDUFA12	0.4100	0.2759	0.2004	0.2764	0.0151
ENSG00000114353	ENSG00000185475	GNAI2	TMEM179B	0.3680	0.3150	0.2597	0.2858	0.0053
ENSG00000114353	ENSG00000185862	GNAI2	EVI2B	0.3766	0.2405	0.0883	0.2427	0.0351
ENSG00000114353	ENSG00000198171	GNAI2	DDRGK1	0.4067	0.1003	0.2452	0.0781	0.3856
ENSG00000114353	ENSG00000204394	GNAI2	VARS	0.3830	0.3147	0.4261	0.2123	0.0053
ENSG00000114353	ENSG00000215845	GNAI2	TSTD1	0.3676	-0.0032	0.0218	-0.0034	0.9776
ENSG00000114353	ENSG00000247982	GNAI2	LINC00926	0.4159	-0.1393	-0.2203	-0.1357	0.2269
ENSG00000114353	ENSG00000276045	GNAI2	ORAI1	0.3819	0.0950	-0.0293	0.0857	0.4111
ENSG00000114354	ENSG00000116288	TFG	PARK7	0.3780	-0.2830	-0.2438	-0.3752	0.0126
ENSG00000114354	ENSG00000131773	TFG	KHDRBS3	0.4215	-0.0562	-0.0560	-0.0156	0.6275
ENSG00000114354	ENSG00000162961	TFG	DPY30	0.3862	0.3276	0.3079	0.3473	0.0036
ENSG00000114354	ENSG00000170248	TFG	PDCD6IP	0.2931	0.2404	0.2576	0.2851	0.0352
ENSG00000114354	ENSG00000258738	TFG	AL121603.2	0.3273	-0.0562	-0.0560	-0.0165	0.6275
ENSG00000114423	ENSG00000104343	CBLB	UBE2W	0.3676	0.4677	0.4738	0.4132	0.0000
ENSG00000114423	ENSG00000161533	CBLB	ACOX1	0.2933	0.3613	0.3445	0.2725	0.0012
ENSG00000114423	ENSG00000167202	CBLB	TBC1D2B	0.3202	0.0661	0.0439	0.0506	0.5677
ENSG00000114423	ENSG00000221821	CBLB	C6orf226	0.3874	0.4710	0.4936	0.5078	0.0000
ENSG00000114480	ENSG00000266173	GBE1	STRADA	0.3040	-0.0955	-0.0956	-0.1220	0.4087
ENSG00000114491	ENSG00000067369	UMPS	TP53BP1	0.3588	0.0880	0.1279	0.1108	0.4468
ENSG00000114491	ENSG00000161958	UMPS	FGF11	0.3400	-0.0268	-0.0268	-0.0137	0.8173
ENSG00000114573	ENSG00000132294	ATP6V1A	EFR3A	0.3364	-0.0683	-0.0684	-0.1021	0.5552
ENSG00000114738	ENSG00000134255	MAPKAPK3	CEPT1	0.3432	-0.0262	-0.0100	-0.0553	0.8212
ENSG00000114738	ENSG00000141084	MAPKAPK3	RANBP10	0.3053	-0.0540	-0.0547	-0.0508	0.6409
ENSG00000114738	ENSG00000254093	MAPKAPK3	PINX1	0.3774	0.1241	0.1545	0.1321	0.2822
ENSG00000114779	ENSG00000096746	ABHD14B	HNRNPH3	0.3764	-0.1566	-0.2422	-0.1810	0.1737
ENSG00000114779	ENSG00000141027	ABHD14B	NCOR1	0.3881	0.2699	0.1501	0.3250	0.0176
ENSG00000114779	ENSG00000150753	ABHD14B	CCT5	0.3858	0.3434	0.3392	0.3938	0.0022
ENSG00000114779	ENSG00000154582	ABHD14B	ELOC	0.4182	0.3113	0.3395	0.3316	0.0059
ENSG00000114779	ENSG00000159346	ABHD14B	ADIPOR1	0.3717	0.4063	0.4290	0.3796	0.0002
ENSG00000114779	ENSG00000163964	ABHD14B	PIGX	0.3711	0.2115	0.2509	0.1143	0.0648
ENSG00000114779	ENSG00000164081	ABHD14B	TEX264	0.3275	-0.0626	-0.1160	-0.0664	0.5888
ENSG00000114779	ENSG00000168028	ABHD14B	RPSA	0.3508	0.1529	0.1671	0.0387	0.1843
ENSG00000114779	ENSG00000172336	ABHD14B	POP7	0.3713	0.3263	0.3617	0.2343	0.0038
ENSG00000114779	ENSG00000182670	ABHD14B	TTC3	0.3744	0.4651	0.4468	0.5621	0.0000
ENSG00000114779	ENSG00000185624	ABHD14B	P4HB	0.3515	0.2686	0.2853	0.3236	0.0182
ENSG00000114779	ENSG00000266412	ABHD14B	NCOA4	0.3743	0.4056	0.4365	0.3522	0.0003
ENSG00000114812	ENSG00000156973	VIPR1	PDE6D	0.3692	-0.0472	-0.0474	-0.0774	0.6833
ENSG00000114902	CD4	SPCS1	CD4_TotalSeqB	0.3902	0.3415	0.1628	0.1675	0.0024
ENSG00000114902	ENSG00000002586	SPCS1	CD99	0.4151	0.2087	0.2201	0.2033	0.0686
ENSG00000114902	ENSG00000004534	SPCS1	RBM6	0.3952	-0.0943	-0.1464	-0.0910	0.4144
ENSG00000114902	ENSG00000005483	SPCS1	KMT2E	0.4344	0.1439	0.0259	0.1350	0.2120
ENSG00000114902	ENSG00000007312	SPCS1	CD79B	0.3925	-0.2113	-0.2946	-0.1698	0.0651
ENSG00000114902	ENSG00000026297	SPCS1	RNASET2	0.3708	0.1781	0.2287	0.1593	0.1213
ENSG00000114902	ENSG00000049618	SPCS1	ARID1B	0.4193	0.1190	0.0225	0.1059	0.3025
ENSG00000114902	ENSG00000051523	SPCS1	CYBA	0.4395	0.3589	0.3353	0.1284	0.0013
ENSG00000114902	ENSG00000065978	SPCS1	YBX1	0.4097	0.3770	0.3308	0.2567	0.0007
ENSG00000114902	ENSG00000069275	SPCS1	NUCKS1	0.4193	0.1202	0.2133	0.1126	0.2978
ENSG00000114902	ENSG00000070831	SPCS1	CDC42	0.4093	0.2986	0.2403	0.2388	0.0083
ENSG00000114902	ENSG00000072864	SPCS1	NDE1	0.3471	-0.1969	-0.2439	-0.1545	0.0862
ENSG00000114902	ENSG00000090621	SPCS1	PABPC4	0.3714	0.3950	0.3423	0.3025	0.0004
ENSG00000114902	ENSG00000096384	SPCS1	HSP90AB1	0.3563	0.2856	0.1695	0.2134	0.0118
ENSG00000114902	ENSG00000102908	SPCS1	NFAT5	0.3869	0.1947	0.2960	0.1552	0.0897
ENSG00000114902	ENSG00000105369	SPCS1	CD79A	0.3825	-0.2922	-0.1657	-0.1663	0.0099
ENSG00000114902	ENSG00000107223	SPCS1	EDF1	0.3786	-0.0013	0.1431	-0.0010	0.9909
ENSG00000114902	ENSG00000107438	SPCS1	PDLIM1	0.3381	-0.0785	-0.1758	-0.0738	0.4975
ENSG00000114902	ENSG00000113732	SPCS1	ATP6V0E1	0.3940	0.0794	0.1425	0.0748	0.4925
ENSG00000114902	ENSG00000117713	SPCS1	ARID1A	0.3758	0.3300	0.3670	0.3102	0.0034
ENSG00000114902	ENSG00000124193	SPCS1	SRSF6	0.3648	0.0358	-0.0467	0.0335	0.7573
ENSG00000114902	ENSG00000129562	SPCS1	DAD1	0.3998	0.3513	0.4032	0.3384	0.0017
ENSG00000114902	ENSG00000132589	SPCS1	FLOT2	0.4172	0.1794	0.0985	0.1558	0.1185
ENSG00000114902	ENSG00000132965	SPCS1	ALOX5AP	0.3992	0.1772	0.2016	0.1713	0.1231
ENSG00000114902	ENSG00000134516	SPCS1	DOCK2	0.3787	0.4300	0.4300	0.3655	0.0001
ENSG00000114902	ENSG00000137154	SPCS1	RPS6	0.3694	0.3614	0.2944	0.0544	0.0012
ENSG00000114902	ENSG00000140264	SPCS1	SERF2	0.4031	0.1081	0.2130	0.0388	0.3494
ENSG00000114902	ENSG00000140350	SPCS1	ANP32A	0.4257	0.2485	0.1283	0.2321	0.0293
ENSG00000114902	ENSG00000141867	SPCS1	BRD4	0.3767	0.1012	0.1117	0.0965	0.3811
ENSG00000114902	ENSG00000142192	SPCS1	APP	0.3809	0.3894	0.4214	0.2816	0.0005
