source	target	source.symbol	target.symbol	MI	pearson	spearman	slope	p-value
AASDH	AGK	AASDH	AGK	0.0523	0.0442	0.0442	0.0383	0.0498
AASDH	AGPAT5	AASDH	AGPAT5	0.0644	0.0552	0.0595	0.0371	0.0143
AASDH	AHI1	AASDH	AHI1	0.0502	-0.0102	-0.0102	-0.0093	0.6513
AASDH	ALDH3A2	AASDH	ALDH3A2	0.0626	-0.0113	-0.0113	-0.0114	0.6169
AASDH	ALOX5	AASDH	ALOX5	0.0512	-0.0068	-0.0068	-0.0040	0.7638
AASDH	AMFR	AASDH	AMFR	0.0565	-0.0099	-0.0099	-0.0086	0.6606
AASDH	ANKHD1	AASDH	ANKHD1	0.0466	-0.0127	-0.0128	-0.0141	0.5721
AASDH	AP001372.2	AASDH	AP001372.2	0.0627	0.0384	0.0364	0.0372	0.0883
AASDH	AP5M1	AASDH	AP5M1	0.0563	0.0428	0.0439	0.0360	0.0579
AASDH	ATF3	AASDH	ATF3	0.0569	-0.0041	-0.0042	-0.0016	0.8542
AASDH	ATIC	AASDH	ATIC	0.0551	0.0014	0.0015	0.0026	0.9510
AASDH	ATP13A1	AASDH	ATP13A1	0.0698	-0.0157	-0.0157	-0.0217	0.4870
AASDH	BRAT1	AASDH	BRAT1	0.0451	-0.0161	-0.0161	-0.0226	0.4767
AASDH	C2orf76	AASDH	C2orf76	0.0595	-0.0080	-0.0080	-0.0056	0.7243
AASDH	CAB39	AASDH	CAB39	0.0507	-0.0159	-0.0159	-0.0218	0.4819
AASDH	CARD11	AASDH	CARD11	0.0557	-0.0175	-0.0175	-0.0270	0.4382
AASDH	CD79B	AASDH	CD79B	0.0513	0.0010	-0.0000	0.0026	0.9661
AASDH	CDK5RAP3	AASDH	CDK5RAP3	0.0555	-0.0027	-0.0027	-0.0057	0.9035
AASDH	CLCC1	AASDH	CLCC1	0.0549	-0.0080	-0.0080	-0.0056	0.7244
AASDH	CNOT2	AASDH	CNOT2	0.0628	-0.0188	-0.0189	-0.0311	0.4041
AASDH	CNPPD1	AASDH	CNPPD1	0.0581	0.0177	0.0169	0.0386	0.4338
AASDH	CNPY4	AASDH	CNPY4	0.0553	-0.0137	-0.0137	-0.0163	0.5451
AASDH	CREG1	AASDH	CREG1	0.0475	-0.0132	-0.0132	-0.0156	0.5581
AASDH	DAPK3	AASDH	DAPK3	0.0462	0.0194	0.0199	0.0253	0.3906
AASDH	DGCR8	AASDH	DGCR8	0.0525	-0.0068	-0.0068	-0.0042	0.7635
AASDH	DHODH	AASDH	DHODH	0.0454	-0.0132	-0.0132	-0.0152	0.5583
AASDH	DOCK2	AASDH	DOCK2	0.0482	0.0675	0.0681	0.1062	0.0027
AASDH	DR1	AASDH	DR1	0.0538	-0.0009	0.0021	-0.0016	0.9687
AASDH	DUSP22	AASDH	DUSP22	0.0584	-0.0199	-0.0200	-0.0345	0.3771
AASDH	EPS15L1	AASDH	EPS15L1	0.0543	-0.0145	-0.0145	-0.0183	0.5208
AASDH	ERCC6L2	AASDH	ERCC6L2	0.0516	-0.0087	-0.0087	-0.0066	0.7011
AASDH	ERP44	AASDH	ERP44	0.0589	-0.0310	-0.0311	-0.0797	0.1688
AASDH	FBXO7	AASDH	FBXO7	0.0580	-0.0064	-0.0071	-0.0145	0.7766
AASDH	FERMT3	AASDH	FERMT3	0.0545	0.0031	0.0019	0.0099	0.8901
AASDH	FHIT	AASDH	FHIT	0.0554	-0.0173	-0.0173	-0.0263	0.4427
AASDH	FOXO1	AASDH	FOXO1	0.0449	-0.0134	-0.0135	-0.0159	0.5517
AASDH	GOT2	AASDH	GOT2	0.0505	0.0562	0.0556	0.0730	0.0127
AASDH	GPALPP1	AASDH	GPALPP1	0.0527	-0.0113	-0.0113	-0.0114	0.6166
AASDH	GSS	AASDH	GSS	0.0515	0.0452	0.0450	0.0667	0.0452
AASDH	HMBS	AASDH	HMBS	0.0668	0.0744	0.0780	0.0747	0.0010
AASDH	IFI35	AASDH	IFI35	0.0684	-0.0041	-0.0032	-0.0088	0.8558
AASDH	ISYNA1	AASDH	ISYNA1	0.0480	-0.0183	-0.0184	-0.0290	0.4164
AASDH	KIAA0247	AASDH	KIAA0247	0.0610	-0.0093	-0.0093	-0.0075	0.6801
AASDH	L3MBTL3	AASDH	L3MBTL3	0.0452	-0.0080	-0.0080	-0.0057	0.7244
AASDH	LGALS8	AASDH	LGALS8	0.0461	0.0122	0.0134	0.0182	0.5900
AASDH	LIMS2	AASDH	LIMS2	0.0546	0.0432	0.0425	0.0369	0.0554
AASDH	LIPE	AASDH	LIPE	0.0576	-0.0080	-0.0080	-0.0057	0.7241
AASDH	LTC4S	AASDH	LTC4S	0.0587	-0.0170	-0.0170	-0.0250	0.4520
AASDH	MFSD8	AASDH	MFSD8	0.0588	0.0426	0.0424	0.0368	0.0592
AASDH	MPLKIP	AASDH	MPLKIP	0.0556	-0.0308	-0.0309	-0.0785	0.1719
AASDH	MSN	AASDH	MSN	0.0557	0.0044	0.0019	0.0138	0.8446
AASDH	MXD4	AASDH	MXD4	0.0507	-0.0164	-0.0165	-0.0237	0.4669
AASDH	MYO5A	AASDH	MYO5A	0.0592	-0.0110	-0.0110	-0.0108	0.6251
AASDH	NABP2	AASDH	NABP2	0.0645	0.0213	0.0203	0.0441	0.3457
AASDH	NCF4	AASDH	NCF4	0.0591	-0.0011	-0.0016	-0.0023	0.9613
AASDH	NF2	AASDH	NF2	0.0615	-0.0107	-0.0108	-0.0103	0.6339
AASDH	NPM3	AASDH	NPM3	0.0683	0.0135	0.0117	0.0323	0.5486
AASDH	ODF2	AASDH	ODF2	0.0577	-0.0147	-0.0147	-0.0191	0.5146
AASDH	OTUD1	AASDH	OTUD1	0.0508	-0.0143	-0.0143	-0.0179	0.5267
AASDH	OTUD5	AASDH	OTUD5	0.0576	0.0059	0.0068	0.0101	0.7929
AASDH	PAK1IP1	AASDH	PAK1IP1	0.0565	0.0618	0.0651	0.0733	0.0061
AASDH	PDCD11	AASDH	PDCD11	0.0607	-0.0080	-0.0080	-0.0057	0.7242
AASDH	PDE3B	AASDH	PDE3B	0.0540	0.0247	0.0260	0.0296	0.2726
AASDH	PPIH	AASDH	PPIH	0.0602	0.0041	0.0061	0.0101	0.8549
AASDH	PRMT7	AASDH	PRMT7	0.0516	-0.0120	-0.0121	-0.0126	0.5937
AASDH	PRPF3	AASDH	PRPF3	0.0579	-0.0132	-0.0132	-0.0158	0.5581
AASDH	PTGIR	AASDH	PTGIR	0.0675	-0.0048	-0.0048	-0.0020	0.8318
AASDH	PURA	AASDH	PURA	0.0556	0.0491	0.0492	0.0696	0.0294
AASDH	RELL2	AASDH	RELL2	0.0558	-0.0093	-0.0093	-0.0077	0.6800
AASDH	RIPK1	AASDH	RIPK1	0.0585	-0.0123	-0.0123	-0.0133	0.5860
AASDH	RP11-473M20.14	AASDH	RP11-473M20.14	0.0567	0.0207	0.0193	0.0278	0.3590
AASDH	RP5-940J5.9	AASDH	RP5-940J5.9	0.0636	-0.0083	-0.0083	-0.0059	0.7124
AASDH	SAMSN1	AASDH	SAMSN1	0.0611	0.0012	0.0014	0.0023	0.9576
AASDH	SCAI	AASDH	SCAI	0.0555	0.0393	0.0402	0.0358	0.0818
AASDH	SECTM1	AASDH	SECTM1	0.0477	-0.0042	-0.0042	-0.0016	0.8540
AASDH	SERINC5	AASDH	SERINC5	0.0564	-0.0171	-0.0172	-0.0256	0.4472
AASDH	SIAH1	AASDH	SIAH1	0.0565	-0.0064	-0.0064	-0.0035	0.7784
AASDH	SLC36A4	AASDH	SLC36A4	0.0726	-0.0099	-0.0099	-0.0088	0.6603
AASDH	SMIM11	AASDH	SMIM11	0.0581	0.0230	0.0234	0.0582	0.3073
AASDH	SNN	AASDH	SNN	0.0576	-0.0080	-0.0080	-0.0055	0.7245
AASDH	SNX6	AASDH	SNX6	0.0557	0.0068	0.0070	0.0168	0.7633
AASDH	STIM1	AASDH	STIM1	0.0565	-0.0155	-0.0155	-0.0211	0.4925
AASDH	TCEAL1	AASDH	TCEAL1	0.0525	-0.0113	-0.0113	-0.0115	0.6168
AASDH	TCF3	AASDH	TCF3	0.0580	-0.0102	-0.0102	-0.0092	0.6510
AASDH	TMX4	AASDH	TMX4	0.0507	-0.0055	-0.0056	-0.0123	0.8083
AASDH	TNFAIP8L1	AASDH	TNFAIP8L1	0.0537	-0.0093	-0.0093	-0.0076	0.6802
AASDH	TOMM5	AASDH	TOMM5	0.0588	-0.0290	-0.0291	-0.0703	0.1981
AASDH	TRAK2	AASDH	TRAK2	0.0539	-0.0090	-0.0090	-0.0071	0.6902
AASDH	TRPT1	AASDH	TRPT1	0.0507	0.0086	0.0104	0.0136	0.7045
AASDH	UBE2D4	AASDH	UBE2D4	0.0511	-0.0166	-0.0166	-0.0242	0.4617
AASDH	ULK1	AASDH	ULK1	0.0557	0.0661	0.0647	0.0411	0.0034
AASDH	ZNF623	AASDH	ZNF623	0.0652	-0.0080	-0.0080	-0.0056	0.7242
AASDH	ZNF780B	AASDH	ZNF780B	0.0585	-0.0080	-0.0080	-0.0057	0.7242
AASDHPPT	ACAA2	AASDHPPT	ACAA2	0.0454	-0.0033	-0.0031	-0.0033	0.8846
AASDHPPT	AGPAT4	AASDHPPT	AGPAT4	0.0514	0.0852	0.0941	0.0559	0.0002
AASDHPPT	ARL14EP	AASDHPPT	ARL14EP	0.0544	0.0178	0.0193	0.0241	0.4304
AASDHPPT	ASPSCR1	AASDHPPT	ASPSCR1	0.0619	-0.0268	-0.0263	-0.0304	0.2350
AASDHPPT	ATXN10	AASDHPPT	ATXN10	0.0462	0.0046	0.0066	0.0056	0.8400
AASDHPPT	BAG1	AASDHPPT	BAG1	0.0466	0.0425	0.0441	0.0723	0.0595
AASDHPPT	C16orf91	AASDHPPT	C16orf91	0.0533	0.0039	0.0065	0.0042	0.8618
AASDHPPT	CD99L2	AASDHPPT	CD99L2	0.0484	-0.0126	-0.0126	-0.0047	0.5767
AASDHPPT	CHD1	AASDHPPT	CHD1	0.0597	0.0145	0.0137	0.0116	0.5190
AASDHPPT	CLASRP	AASDHPPT	CLASRP	0.0468	-0.0291	-0.0291	-0.0248	0.1972
AASDHPPT	CNOT3	AASDHPPT	CNOT3	0.0597	0.0174	0.0158	0.0133	0.4406
AASDHPPT	CREBL2	AASDHPPT	CREBL2	0.0614	-0.0324	-0.0325	-0.0304	0.1510
AASDHPPT	CROT	AASDHPPT	CROT	0.0674	0.0497	0.0488	0.0239	0.0275
AASDHPPT	DAP	AASDHPPT	DAP	0.0540	0.0249	0.0240	0.0263	0.2702
AASDHPPT	DCPS	AASDHPPT	DCPS	0.0536	0.0158	0.0163	0.0179	0.4836
AASDHPPT	DHX8	AASDHPPT	DHX8	0.0611	-0.0139	-0.0140	-0.0058	0.5364
AASDHPPT	DNAJC2	AASDHPPT	DNAJC2	0.0568	-0.0300	-0.0307	-0.0374	0.1832
AASDHPPT	DUSP3	AASDHPPT	DUSP3	0.0599	0.0347	0.0306	0.0133	0.1243
AASDHPPT	DYNC1H1	AASDHPPT	DYNC1H1	0.0595	0.0200	0.0206	0.0214	0.3750
AASDHPPT	EZH2	AASDHPPT	EZH2	0.0612	0.0784	0.0819	0.0261	0.0005
AASDHPPT	GAPVD1	AASDHPPT	GAPVD1	0.0513	0.0197	0.0235	0.0132	0.3820
AASDHPPT	GFPT1	AASDHPPT	GFPT1	0.0502	-0.0146	-0.0146	-0.0064	0.5185
AASDHPPT	GINM1	AASDHPPT	GINM1	0.0537	-0.0306	-0.0307	-0.0273	0.1748
AASDHPPT	GTF2F2	AASDHPPT	GTF2F2	0.0572	0.0343	0.0380	0.0302	0.1279
AASDHPPT	HDHD1	AASDHPPT	HDHD1	0.0507	-0.0219	-0.0220	-0.0141	0.3309
AASDHPPT	HEXA	AASDHPPT	HEXA	0.0548	-0.0080	-0.0050	-0.0081	0.7217
AASDHPPT	IFT20	AASDHPPT	IFT20	0.0499	0.0014	0.0014	0.0020	0.9519
AASDHPPT	IFT52	AASDHPPT	IFT52	0.0688	-0.0102	-0.0099	-0.0085	0.6528
AASDHPPT	IKBIP	AASDHPPT	IKBIP	0.0586	0.0042	0.0093	0.0023	0.8518
AASDHPPT	ITPR1	AASDHPPT	ITPR1	0.0577	0.0264	0.0261	0.0103	0.2423
AASDHPPT	JOSD2	AASDHPPT	JOSD2	0.0482	-0.0108	-0.0098	-0.0173	0.6332
AASDHPPT	KATNB1	AASDHPPT	KATNB1	0.0477	-0.0018	-0.0001	-0.0012	0.9369
AASDHPPT	KCTD18	AASDHPPT	KCTD18	0.0549	-0.0157	-0.0158	-0.0077	0.4851
AASDHPPT	KPNA3	AASDHPPT	KPNA3	0.0636	-0.0219	-0.0220	-0.0140	0.3312
AASDHPPT	LPCAT4	AASDHPPT	LPCAT4	0.0577	0.0216	0.0198	0.0201	0.3392
AASDHPPT	LSS	AASDHPPT	LSS	0.0625	0.0134	0.0154	0.0065	0.5531
AASDHPPT	MKRN1	AASDHPPT	MKRN1	0.0483	0.0109	0.0106	0.0146	0.6285
AASDHPPT	MTFR1L	AASDHPPT	MTFR1L	0.0646	-0.0294	-0.0295	-0.0252	0.1926
AASDHPPT	NADSYN1	AASDHPPT	NADSYN1	0.0573	0.0493	0.0483	0.0475	0.0287
AASDHPPT	NECAP1	AASDHPPT	NECAP1	0.0585	0.0345	0.0318	0.0210	0.1264
AASDHPPT	PANK4	AASDHPPT	PANK4	0.0651	0.0366	0.0438	0.0181	0.1048
AASDHPPT	PBX3	AASDHPPT	PBX3	0.0602	-0.0119	-0.0119	-0.0041	0.5986
AASDHPPT	PIGV	AASDHPPT	PIGV	0.0457	-0.0179	-0.0179	-0.0096	0.4284
AASDHPPT	PILRB	AASDHPPT	PILRB	0.0559	0.0190	0.0187	0.0139	0.3996
AASDHPPT	PLA2G16	AASDHPPT	PLA2G16	0.0614	0.0113	0.0123	0.0113	0.6180
AASDHPPT	POLD2	AASDHPPT	POLD2	0.0508	0.0222	0.0219	0.0299	0.3257
AASDHPPT	POLL	AASDHPPT	POLL	0.0565	-0.0278	-0.0278	-0.0226	0.2179
AASDHPPT	POLR2M	AASDHPPT	POLR2M	0.0537	0.0235	0.0240	0.0206	0.2978
AASDHPPT	PPIL4	AASDHPPT	PPIL4	0.0564	-0.0197	-0.0198	-0.0116	0.3815
AASDHPPT	PREPL	AASDHPPT	PREPL	0.0673	0.0112	0.0136	0.0056	0.6196
AASDHPPT	PRKCA	AASDHPPT	PRKCA	0.0546	-0.0405	-0.0405	-0.0472	0.0729
AASDHPPT	PRKRIR	AASDHPPT	PRKRIR	0.0598	0.0112	0.0124	0.0058	0.6200
AASDHPPT	PSAP	AASDHPPT	PSAP	0.0454	-0.0010	-0.0017	-0.0019	0.9642
AASDHPPT	QRSL1	AASDHPPT	QRSL1	0.0501	0.0170	0.0214	0.0117	0.4501
AASDHPPT	RAB34	AASDHPPT	RAB34	0.0608	-0.0145	-0.0146	-0.0064	0.5190
AASDHPPT	RBM15B	AASDHPPT	RBM15B	0.0572	-0.0271	-0.0272	-0.0216	0.2293
AASDHPPT	RBM48	AASDHPPT	RBM48	0.0507	-0.0193	-0.0194	-0.0111	0.3919
AASDHPPT	RBMS1	AASDHPPT	RBMS1	0.0609	-0.0033	-0.0021	-0.0040	0.8827
AASDHPPT	RFC2	AASDHPPT	RFC2	0.0498	-0.0227	-0.0228	-0.0153	0.3137
AASDHPPT	RNF19A	AASDHPPT	RNF19A	0.0586	-0.0157	-0.0158	-0.0073	0.4854
AASDHPPT	RP11-347P5.1	AASDHPPT	RP11-347P5.1	0.0557	-0.0020	-0.0019	-0.0014	0.9287
AASDHPPT	RP11-430B1.2	AASDHPPT	RP11-430B1.2	0.0595	0.0202	0.0211	0.0088	0.3696
AASDHPPT	RP11-446N19.1	AASDHPPT	RP11-446N19.1	0.0595	0.0221	0.0219	0.0096	0.3265
AASDHPPT	RP11-634H22.1	AASDHPPT	RP11-634H22.1	0.0611	-0.0163	-0.0163	-0.0081	0.4703
AASDHPPT	RP11-85A1.3	AASDHPPT	RP11-85A1.3	0.0588	-0.0139	-0.0140	-0.0057	0.5366
AASDHPPT	RPL22L1	AASDHPPT	RPL22L1	0.0675	-0.0138	-0.0142	-0.0261	0.5408
AASDHPPT	RPS15	AASDHPPT	RPS15	0.0585	-0.0043	-0.0103	-0.0012	0.8480
AASDHPPT	RTF1	AASDHPPT	RTF1	0.0587	0.0189	0.0190	0.0337	0.4028
AASDHPPT	SF3A3	AASDHPPT	SF3A3	0.0634	0.0185	0.0202	0.0222	0.4126
AASDHPPT	SH3BP2	AASDHPPT	SH3BP2	0.0524	-0.0026	0.0012	-0.0017	0.9066
AASDHPPT	SLC40A1	AASDHPPT	SLC40A1	0.0570	-0.0309	-0.0310	-0.0278	0.1705
AASDHPPT	SPHK2	AASDHPPT	SPHK2	0.0568	0.0265	0.0274	0.0170	0.2394
AASDHPPT	SSBP4	AASDHPPT	SSBP4	0.0551	0.0266	0.0279	0.0519	0.2381
AASDHPPT	SUPT7L	AASDHPPT	SUPT7L	0.0552	-0.0207	-0.0207	-0.0125	0.3597
AASDHPPT	TBC1D4	AASDHPPT	TBC1D4	0.0445	-0.0138	-0.0135	-0.0123	0.5395
AASDHPPT	TDP2	AASDHPPT	TDP2	0.0495	0.0042	0.0067	0.0044	0.8525
AASDHPPT	TEX261	AASDHPPT	TEX261	0.0552	-0.0051	-0.0052	-0.0038	0.8207
AASDHPPT	TMEM183A	AASDHPPT	TMEM183A	0.0652	0.0022	0.0017	0.0021	0.9207
AASDHPPT	TMEM30A	AASDHPPT	TMEM30A	0.0532	-0.0246	-0.0247	-0.0177	0.2746
AASDHPPT	TRIM44	AASDHPPT	TRIM44	0.0607	-0.0179	-0.0179	-0.0093	0.4284
AASDHPPT	TSSC1	AASDHPPT	TSSC1	0.0519	-0.0103	-0.0081	-0.0128	0.6494
AASDHPPT	TTF1	AASDHPPT	TTF1	0.0552	0.0200	0.0215	0.0212	0.3761
AASDHPPT	USP30-AS1	AASDHPPT	USP30-AS1	0.0547	-0.0041	-0.0030	-0.0030	0.8545
AASDHPPT	WIPI2	AASDHPPT	WIPI2	0.0477	0.0107	0.0120	0.0128	0.6340
AASDHPPT	XAF1	AASDHPPT	XAF1	0.0466	-0.0052	-0.0044	-0.0039	0.8183
AASDHPPT	YPEL2	AASDHPPT	YPEL2	0.0474	-0.0139	-0.0140	-0.0060	0.5372
AASDHPPT	YWHAE	AASDHPPT	YWHAE	0.0547	-0.0031	-0.0017	-0.0037	0.8909
AASDHPPT	YWHAZ	AASDHPPT	YWHAZ	0.0584	0.0385	0.0397	0.0707	0.0880
AASDHPPT	ZDHHC12	AASDHPPT	ZDHHC12	0.0444	-0.0137	-0.0125	-0.0201	0.5427
AASDHPPT	ZDHHC16	AASDHPPT	ZDHHC16	0.0553	0.0188	0.0187	0.0139	0.4053
AASDHPPT	ZFYVE21	AASDHPPT	ZFYVE21	0.0514	-0.0183	-0.0184	-0.0098	0.4161
AASDHPPT	ZMYM6	AASDHPPT	ZMYM6	0.0487	-0.0126	-0.0126	-0.0049	0.5770
AASDHPPT	ZNF24	AASDHPPT	ZNF24	0.0559	-0.0123	-0.0120	-0.0141	0.5854
AASDHPPT	ZNF43	AASDHPPT	ZNF43	0.0530	-0.0103	-0.0103	-0.0031	0.6484
AASDHPPT	ZNF446	AASDHPPT	ZNF446	0.0571	-0.0133	-0.0133	-0.0055	0.5557
AASDHPPT	ZNF566	AASDHPPT	ZNF566	0.0589	-0.0163	-0.0163	-0.0079	0.4701
AATF	AGGF1	AATF	AGGF1	0.0601	-0.0378	-0.0378	-0.0201	0.0941
AATF	AIM2	AATF	AIM2	0.0519	0.0176	0.0172	0.0062	0.4355
AATF	ALKBH5	AATF	ALKBH5	0.0663	0.0104	0.0107	0.0089	0.6434
AATF	AMD1	AATF	AMD1	0.0521	0.0367	0.0378	0.0253	0.1034
AATF	ARNTL	AATF	ARNTL	0.0597	-0.0195	-0.0195	-0.0055	0.3873
AATF	ATP2C1	AATF	ATP2C1	0.0526	0.0092	0.0093	0.0037	0.6821
AATF	C12orf42	AATF	C12orf42	0.0538	-0.0163	-0.0163	-0.0038	0.4694
AATF	C9orf156	AATF	C9orf156	0.0457	-0.0334	-0.0334	-0.0156	0.1391
AATF	CCT3	AATF	CCT3	0.0523	0.0141	0.0143	0.0204	0.5306
AATF	CDC14A	AATF	CDC14A	0.0531	0.0047	0.0043	0.0020	0.8359
AATF	CEBPZ	AATF	CEBPZ	0.0534	-0.0164	-0.0152	-0.0112	0.4680
AATF	CNOT8	AATF	CNOT8	0.0553	0.0657	0.0643	0.0520	0.0036
AATF	COG1	AATF	COG1	0.0660	0.0076	0.0074	0.0041	0.7370
AATF	COPS7B	AATF	COPS7B	0.0622	0.0311	0.0344	0.0180	0.1685
AATF	DDX50	AATF	DDX50	0.0738	-0.0032	-0.0023	-0.0024	0.8871
AATF	DGKD	AATF	DGKD	0.0543	-0.0005	-0.0005	-0.0002	0.9839
AATF	DHPS	AATF	DHPS	0.0631	0.0203	0.0194	0.0271	0.3689
AATF	DTX3L	AATF	DTX3L	0.0607	0.0822	0.0824	0.0384	0.0003
AATF	EMC9	AATF	EMC9	0.0543	0.0102	0.0109	0.0059	0.6522
AATF	FAM229B	AATF	FAM229B	0.0534	0.0360	0.0362	0.0101	0.1103
AATF	FLI1	AATF	FLI1	0.0649	0.0576	0.0588	0.0578	0.0106
AATF	FXYD2	AATF	FXYD2	0.0481	-0.0195	-0.0195	-0.0055	0.3869
AATF	GADD45G	AATF	GADD45G	0.0637	-0.0253	-0.0242	-0.0192	0.2620
AATF	HEATR1	AATF	HEATR1	0.0615	-0.0163	-0.0163	-0.0038	0.4693
AATF	HOMER1	AATF	HOMER1	0.0489	0.0036	0.0037	0.0011	0.8727
AATF	HSD17B4	AATF	HSD17B4	0.0488	-0.0060	-0.0069	-0.0023	0.7900
AATF	HTRA2	AATF	HTRA2	0.0545	-0.0401	-0.0403	-0.0282	0.0755
AATF	IFIT3	AATF	IFIT3	0.0519	0.0032	0.0031	0.0009	0.8889
AATF	IGBP1	AATF	IGBP1	0.0561	0.0846	0.0815	0.1326	0.0002
AATF	IRF2BP1	AATF	IRF2BP1	0.0568	0.0104	0.0099	0.0041	0.6458
AATF	ISG15	AATF	ISG15	0.0697	0.0564	0.0562	0.0962	0.0123
AATF	IZUMO4	AATF	IZUMO4	0.0557	-0.0001	0.0018	-0.0001	0.9958
AATF	KLF13	AATF	KLF13	0.0493	-0.0256	-0.0261	-0.0175	0.2562
AATF	KLHDC7B	AATF	KLHDC7B	0.0520	0.0293	0.0289	0.0121	0.1941
AATF	LEMD3	AATF	LEMD3	0.0645	-0.0138	-0.0138	-0.0028	0.5412
AATF	MARCH7	AATF	MARCH7	0.0521	0.0117	0.0109	0.0069	0.6034
AATF	MEGF9	AATF	MEGF9	0.0663	0.0090	0.0090	0.0038	0.6892
AATF	MRPL46	AATF	MRPL46	0.0493	0.0226	0.0231	0.0188	0.3174
AATF	NSFL1C	AATF	NSFL1C	0.0524	-0.0120	-0.0100	-0.0115	0.5959
AATF	NUDT18	AATF	NUDT18	0.0579	-0.0000	0.0007	-0.0000	0.9989
AATF	OGFOD3	AATF	OGFOD3	0.0568	-0.0008	-0.0009	-0.0005	0.9725
AATF	PINX1	AATF	PINX1	0.0489	-0.0131	-0.0116	-0.0073	0.5617
AATF	PLA2G16	AATF	PLA2G16	0.0549	0.0260	0.0274	0.0184	0.2482
AATF	PLIN3	AATF	PLIN3	0.0622	0.0163	0.0167	0.0112	0.4699
AATF	PPP2R5D	AATF	PPP2R5D	0.0579	-0.0175	-0.0155	-0.0077	0.4390
AATF	PRCC	AATF	PRCC	0.0529	0.0201	0.0202	0.0145	0.3740
AATF	PUM1	AATF	PUM1	0.0542	-0.0118	-0.0124	-0.0052	0.6021
AATF	RAP2C	AATF	RAP2C	0.0570	-0.0085	-0.0088	-0.0034	0.7074
AATF	RP11-66N11.8	AATF	RP11-66N11.8	0.0442	-0.0082	-0.0061	-0.0048	0.7172
AATF	RP5-1180E21.5	AATF	RP5-1180E21.5	0.0531	-0.0050	-0.0025	-0.0017	0.8263
AATF	RPPH1	AATF	RPPH1	0.0487	0.0110	0.0103	0.0046	0.6258
AATF	RPS6	AATF	RPS6	0.0605	-0.0214	-0.0237	-0.0041	0.3425
AATF	SEL1L3	AATF	SEL1L3	0.0533	-0.0277	-0.0277	-0.0110	0.2198
AATF	SERTAD2	AATF	SERTAD2	0.0564	-0.0310	-0.0310	-0.0135	0.1700
AATF	SETD7	AATF	SETD7	0.0551	-0.0128	-0.0103	-0.0053	0.5713
AATF	SH3GLB2	AATF	SH3GLB2	0.0591	0.0364	0.0378	0.0185	0.1062
AATF	SIN3A	AATF	SIN3A	0.0507	0.0010	-0.0012	0.0005	0.9651
AATF	SLC25A36	AATF	SLC25A36	0.0467	0.0241	0.0269	0.0119	0.2848
AATF	SLC35C1	AATF	SLC35C1	0.0517	-0.0232	-0.0235	-0.0122	0.3037
AATF	SMIM12	AATF	SMIM12	0.0541	0.0214	0.0210	0.0226	0.3435
AATF	SP2	AATF	SP2	0.0536	0.0012	0.0038	0.0005	0.9572
AATF	STAT4	AATF	STAT4	0.0500	-0.0117	-0.0112	-0.0076	0.6042
AATF	STAU2	AATF	STAU2	0.0493	-0.0303	-0.0304	-0.0130	0.1790
AATF	STX10	AATF	STX10	0.0554	-0.0302	-0.0303	-0.0325	0.1807
AATF	TACC1	AATF	TACC1	0.0599	0.0023	0.0062	0.0014	0.9184
AATF	TAX1BP1	AATF	TAX1BP1	0.0492	-0.0031	-0.0044	-0.0033	0.8900
AATF	TBC1D9B	AATF	TBC1D9B	0.0573	-0.0356	-0.0357	-0.0179	0.1143
AATF	TCTA	AATF	TCTA	0.0647	-0.0313	-0.0312	-0.0196	0.1649
AATF	THAP7	AATF	THAP7	0.0572	0.0591	0.0611	0.0505	0.0088
AATF	THUMPD1	AATF	THUMPD1	0.0566	0.0307	0.0302	0.0210	0.1730
AATF	TMEM68	AATF	TMEM68	0.0507	0.0395	0.0399	0.0138	0.0802
AATF	TRUB2	AATF	TRUB2	0.0561	-0.0111	-0.0112	-0.0061	0.6240
AATF	UGDH	AATF	UGDH	0.0527	0.0026	0.0004	0.0009	0.9089
AATF	VDAC1	AATF	VDAC1	0.0659	0.0995	0.1012	0.1209	0.0000
AATF	YEATS4	AATF	YEATS4	0.0509	0.0249	0.0249	0.0173	0.2688
AATF	ZNF420	AATF	ZNF420	0.0572	-0.0283	-0.0284	-0.0113	0.2090
AATF	ZNF749	AATF	ZNF749	0.0536	-0.0013	-0.0015	-0.0004	0.9548
AATF	ZRANB1	AATF	ZRANB1	0.0628	-0.0195	-0.0195	-0.0054	0.3876
AATF	ZWINT	AATF	ZWINT	0.0582	0.0212	0.0209	0.0045	0.3481
ABCA2	ABL2	ABCA2	ABL2	0.0489	0.0361	0.0444	0.0331	0.1093
ABCA2	ACBD3	ABCA2	ACBD3	0.0569	-0.0092	-0.0092	-0.0085	0.6850
ABCA2	ACTR8	ABCA2	ACTR8	0.0566	-0.0082	-0.0083	-0.0067	0.7151
ABCA2	AMPD2	ABCA2	AMPD2	0.0582	-0.0149	-0.0150	-0.0219	0.5081
ABCA2	AP4S1	ABCA2	AP4S1	0.0516	-0.0110	-0.0110	-0.0117	0.6259
ABCA2	AP5M1	ABCA2	AP5M1	0.0507	0.0535	0.0480	0.0478	0.0177
ABCA2	ARID1B	ABCA2	ARID1B	0.0583	-0.0086	-0.0086	-0.0073	0.7044
ABCA2	ARNTL	ABCA2	ARNTL	0.0505	-0.0072	-0.0072	-0.0053	0.7487
