source	target	source.symbol	target.symbol	MI	pearson	spearman	slope	p-value
ENSG00000113658	ENSG00000197046	SMAD5	SIGLEC15	0.2780	-0.0206	-0.0206	-0.0118	0.8505
ENSG00000113761	ENSG00000132463	ZNF346	GRSF1	0.2906	-0.0206	-0.0206	-0.0386	0.8506
ENSG00000113761	ENSG00000168872	ZNF346	DDX19A	0.3066	-0.0206	-0.0206	-0.0353	0.8510
ENSG00000113916	ENSG00000100106	BCL6	TRIOBP	0.2539	-0.0297	-0.0297	-0.0124	0.7862
ENSG00000113916	ENSG00000143549	BCL6	TPM3	0.3146	-0.1039	-0.1045	-0.1384	0.3412
ENSG00000114026	ENSG00000137575	OGG1	SDCBP	0.3207	-0.0369	-0.0370	-0.1042	0.7359
ENSG00000114026	ENSG00000137845	OGG1	ADAM10	0.3187	-0.0392	-0.0392	-0.1191	0.7199
ENSG00000114026	ENSG00000164430	OGG1	CGAS	0.2911	-0.0118	-0.0118	-0.0121	0.9144
ENSG00000114126	ENSG00000196498	TFDP2	NCOR2	0.2893	0.1699	0.1820	0.2539	0.1179
ENSG00000114439	ENSG00000047365	BBX	ARAP2	0.3444	0.4180	0.4126	0.4221	0.0001
ENSG00000114439	ENSG00000104408	BBX	EIF3E	0.2838	0.2661	0.2623	0.1853	0.0133
ENSG00000114439	ENSG00000111913	BBX	RIPOR2	0.3072	0.0773	0.1398	0.0986	0.4790
ENSG00000114439	ENSG00000122644	BBX	ARL4A	0.3591	0.4301	0.4206	0.3525	0.0000
ENSG00000114439	ENSG00000124942	BBX	AHNAK	0.3236	0.3087	0.3034	0.3514	0.0038
ENSG00000114439	ENSG00000142534	BBX	RPS11	0.3179	0.0063	0.0042	0.0079	0.9544
ENSG00000114439	ENSG00000161011	BBX	SQSTM1	0.2954	-0.2243	-0.2281	-0.2637	0.0379
ENSG00000114439	ENSG00000163660	BBX	CCNL1	0.3328	0.1483	0.2535	0.1895	0.1730
ENSG00000114439	ENSG00000197037	BBX	ZSCAN25	0.2985	0.2252	0.2345	0.0612	0.0371
ENSG00000114439	ENSG00000198663	BBX	C6orf89	0.3218	-0.1132	-0.1134	-0.0635	0.2992
ENSG00000114439	ENSG00000204592	BBX	HLA-E	0.3076	-0.1061	0.0370	-0.1328	0.3311
ENSG00000114439	ENSG00000213246	BBX	SUPT4H1	0.3227	0.0191	0.0254	0.0099	0.8612
ENSG00000114439	ENSG00000270066	BBX	AL356488.2	0.2545	-0.0704	-0.0705	-0.0288	0.5194
ENSG00000114446	ENSG00000005483	IFT57	KMT2E	0.2858	-0.1345	-0.1319	-0.3646	0.2169
ENSG00000114446	ENSG00000156671	IFT57	SAMD8	0.2805	-0.0292	-0.0293	-0.0235	0.7894
ENSG00000114861	ENSG00000076928	FOXP1	ARHGEF1	0.2892	0.1853	0.1720	0.1869	0.0875
ENSG00000114861	ENSG00000085872	FOXP1	CHERP	0.3019	0.0425	0.0477	0.0226	0.6974
ENSG00000114861	ENSG00000116754	FOXP1	SRSF11	0.2934	0.2216	0.2612	0.2176	0.0403
ENSG00000114861	ENSG00000125753	FOXP1	VASP	0.3224	-0.0240	-0.0821	-0.0185	0.8261
ENSG00000114861	ENSG00000204525	FOXP1	HLA-C	0.2994	-0.0529	-0.1528	-0.0457	0.6287
ENSG00000114861	ENSG00000205542	FOXP1	TMSB4X	0.3061	-0.2526	-0.2417	-0.2683	0.0190
ENSG00000114861	ENSG00000255467	FOXP1	AP002433.1	0.3560	-0.0827	-0.0806	-0.0175	0.4492
ENSG00000115415	ENSG00000130723	STAT1	PRRC2B	0.2836	-0.0793	-0.0794	-0.1044	0.4680
ENSG00000115415	ENSG00000135469	STAT1	COQ10A	0.2912	0.0712	0.0734	0.0958	0.5148
ENSG00000115415	ENSG00000221978	STAT1	CCNL2	0.3111	0.1646	0.1659	0.2652	0.1300
ENSG00000115750	ENSG00000004897	TAF1B	CDC27	0.2893	-0.0166	-0.0167	-0.0090	0.8793
ENSG00000115750	ENSG00000121904	TAF1B	CSMD2	0.2877	-0.0166	-0.0167	-0.0104	0.8793
ENSG00000115750	ENSG00000135541	TAF1B	AHI1	0.3438	0.7297	0.7155	1.0350	0.0000
ENSG00000115816	ENSG00000122674	CEBPZ	CCZ1	0.2658	-0.0706	-0.0706	-0.0523	0.5184
ENSG00000115816	ENSG00000136682	CEBPZ	CBWD2	0.2372	0.3221	0.3251	0.1136	0.0025
ENSG00000115816	ENSG00000145781	CEBPZ	COMMD10	0.3071	-0.0493	-0.0493	-0.0269	0.6521
ENSG00000115966	ENSG00000101152	ATF2	DNAJC5	0.3723	-0.0421	-0.0422	-0.0232	0.7000
ENSG00000115966	ENSG00000183066	ATF2	WBP2NL	0.2888	-0.0296	-0.0297	-0.0117	0.7865
ENSG00000116017	ENSG00000065029	ARID3A	ZNF76	0.3287	-0.0296	-0.0297	-0.0805	0.7864
ENSG00000116017	ENSG00000257365	ARID3A	FNTB	0.3113	-0.0118	-0.0118	-0.0131	0.9144
ENSG00000116044	ENSG00000108798	NFE2L2	ABI3	0.3157	-0.0167	-0.0167	-0.0135	0.8784
ENSG00000116044	ENSG00000115607	NFE2L2	IL18RAP	0.2766	-0.0167	-0.0167	-0.0120	0.8784
ENSG00000116044	ENSG00000182149	NFE2L2	IST1	0.2881	-0.0458	-0.0459	-0.0924	0.6754
ENSG00000116044	ENSG00000196937	NFE2L2	FAM3C	0.3258	-0.0238	-0.0238	-0.0248	0.8278
ENSG00000116205	ENSG00000002016	TCEANC2	RAD52	0.2794	-0.0238	-0.0239	-0.0106	0.8276
ENSG00000116205	ENSG00000074054	TCEANC2	CLASP1	0.3061	-0.0338	-0.0341	-0.0209	0.7573
ENSG00000116205	ENSG00000112799	TCEANC2	LY86	0.3104	-0.0238	-0.0239	-0.0108	0.8276
ENSG00000116205	ENSG00000165775	TCEANC2	FUNDC2	0.3042	-0.0484	-0.0487	-0.0456	0.6578
ENSG00000116539	ENSG00000037637	ASH1L	FBXO42	0.2937	-0.1004	-0.1002	-0.0435	0.3575
ENSG00000116539	ENSG00000083845	ASH1L	RPS5	0.2726	0.0069	0.0063	0.0083	0.9498
ENSG00000116539	ENSG00000112511	ASH1L	PHF1	0.3094	0.3053	0.3049	0.3168	0.0043
ENSG00000116539	ENSG00000116299	ASH1L	KIAA1324	0.2560	-0.0574	-0.0572	-0.0155	0.5997
ENSG00000116539	ENSG00000156976	ASH1L	EIF4A2	0.3164	0.1724	0.1199	0.2227	0.1124
ENSG00000116539	ENSG00000174748	ASH1L	RPL15	0.2796	0.3216	0.3235	0.4107	0.0025
ENSG00000116539	ENSG00000188042	ASH1L	ARL4C	0.2626	0.2288	0.2232	0.2586	0.0341
ENSG00000116580	ENSG00000103260	GON4L	METRN	0.3338	-0.0496	-0.0496	-0.0168	0.6502
ENSG00000116580	ENSG00000128607	GON4L	KLHDC10	0.2731	0.3395	0.3522	0.1267	0.0014
ENSG00000116580	ENSG00000160271	GON4L	RALGDS	0.2977	0.5098	0.5209	0.3532	0.0000
ENSG00000116580	ENSG00000198604	GON4L	BAZ1A	0.3040	0.1993	0.2036	0.1872	0.0659
ENSG00000116604	ENSG00000059122	MEF2D	FLYWCH1	0.2310	-0.0458	-0.0459	-0.0266	0.6755
ENSG00000116604	ENSG00000076944	MEF2D	STXBP2	0.2758	-0.0563	-0.0565	-0.0356	0.6065
ENSG00000116731	CD3	PRDM2	CD3_TotalSeqB	0.3559	-0.4983	-0.4485	-0.3292	0.0000
ENSG00000116731	ENSG00000104866	PRDM2	PPP1R37	0.3179	-0.0705	-0.0705	-0.0288	0.5189
ENSG00000116731	ENSG00000138231	PRDM2	DBR1	0.2844	0.2631	0.2742	0.0814	0.0144
ENSG00000116731	ENSG00000149474	PRDM2	KAT14	0.2913	0.3418	0.3379	0.1282	0.0013
ENSG00000116731	ENSG00000156675	PRDM2	RAB11FIP1	0.2788	0.4782	0.4810	0.3723	0.0000
ENSG00000116731	ENSG00000198668	PRDM2	CALM1	0.3025	0.2280	0.1621	0.3241	0.0347
ENSG00000116793	ENSG00000103642	PHTF1	LACTB	0.3354	-0.0268	-0.0269	-0.0551	0.8064
ENSG00000116793	ENSG00000115935	PHTF1	WIPF1	0.2907	-0.0476	-0.0476	-0.1622	0.6634
ENSG00000116793	ENSG00000135074	PHTF1	ADAM19	0.3187	-0.0118	-0.0118	-0.0104	0.9144
ENSG00000116793	ENSG00000167524	PHTF1	SGK494	0.2987	-0.0167	-0.0167	-0.0210	0.8784
ENSG00000117000	ENSG00000155974	RLF	GRIP1	0.2926	-0.0167	-0.0167	-0.0248	0.8785
ENSG00000117010	ENSG00000102753	ZNF684	KPNA3	0.2704	-0.0166	-0.0167	-0.0274	0.8791
ENSG00000117036	ENSG00000153140	ETV3	CETN3	0.2978	-0.0166	-0.0167	-0.0098	0.8795
ENSG00000117036	ENSG00000155307	ETV3	SAMSN1	0.2878	0.3199	0.2745	0.4730	0.0027
ENSG00000117036	ENSG00000170881	ETV3	RNF139	0.2650	-0.0379	-0.0383	-0.0495	0.7289
ENSG00000117139	ENSG00000197978	KDM5B	GOLGA6L9	0.3178	-0.0167	-0.0167	-0.0121	0.8786
ENSG00000117174	ENSG00000116455	ZNHIT6	WDR77	0.2991	-0.0340	-0.0341	-0.0238	0.7558
ENSG00000117174	ENSG00000119514	ZNHIT6	GALNT12	0.2818	-0.0340	-0.0341	-0.0230	0.7558
ENSG00000117318	ENSG00000115540	ID3	MOB4	0.2885	-0.0420	-0.0422	-0.0225	0.7010
ENSG00000117318	ENSG00000127415	ID3	IDUA	0.2832	0.2187	0.2464	0.1245	0.0430
ENSG00000117318	ENSG00000164253	ID3	WDR41	0.3065	-0.0420	-0.0422	-0.0227	0.7010
ENSG00000117475	ENSG00000089009	BLZF1	RPL6	0.3415	-0.0979	-0.0931	-0.5668	0.3697
ENSG00000117475	ENSG00000114503	BLZF1	NCBP2	0.2935	-0.0206	-0.0206	-0.0453	0.8508
ENSG00000117475	ENSG00000116161	BLZF1	CACYBP	0.3363	-0.0268	-0.0269	-0.0701	0.8063
ENSG00000117475	ENSG00000133028	BLZF1	SCO1	0.2721	-0.0206	-0.0206	-0.0446	0.8509
ENSG00000118058	ENSG00000007541	KMT2A	PIGQ	0.3221	-0.0788	-0.0787	-0.0288	0.4705
ENSG00000118058	ENSG00000075292	KMT2A	ZNF638	0.3350	0.3201	0.3084	0.3030	0.0027
ENSG00000118058	ENSG00000076928	KMT2A	ARHGEF1	0.3434	0.2375	0.2797	0.2887	0.0276
ENSG00000118058	ENSG00000087460	KMT2A	GNAS	0.2887	0.2329	0.2853	0.2803	0.0309
ENSG00000118058	ENSG00000106948	KMT2A	AKNA	0.3107	0.3929	0.3951	0.4198	0.0002
ENSG00000118058	ENSG00000116560	KMT2A	SFPQ	0.3360	0.1438	0.1924	0.1726	0.1864
ENSG00000118058	ENSG00000127603	KMT2A	MACF1	0.3480	0.3889	0.3923	0.4449	0.0002
ENSG00000118058	ENSG00000137992	KMT2A	DBT	0.3377	0.2311	0.2294	0.1232	0.0323
ENSG00000118058	ENSG00000145592	KMT2A	RPL37	0.3225	0.1669	0.2351	0.2217	0.1246
ENSG00000118058	ENSG00000163660	KMT2A	CCNL1	0.3101	0.0053	0.0991	0.0065	0.9616
ENSG00000118058	ENSG00000169062	KMT2A	UPF3A	0.3143	0.2942	0.2837	0.1989	0.0060
ENSG00000118058	ENSG00000179029	KMT2A	TMEM107	0.2894	0.0280	0.0162	0.0158	0.7980
ENSG00000118058	ENSG00000225484	KMT2A	NUTM2B-AS1	0.3057	0.2450	0.2548	0.2418	0.0230
ENSG00000118217	ENSG00000074621	ATF6	SLC24A1	0.2749	-0.0239	-0.0239	-0.0110	0.8272
ENSG00000118217	ENSG00000152767	ATF6	FARP1	0.2880	-0.0239	-0.0239	-0.0122	0.8272
ENSG00000118217	ENSG00000188529	ATF6	SRSF10	0.3150	-0.1439	-0.1423	-0.3064	0.1861
ENSG00000118260	ENSG00000148943	CREB1	LIN7C	0.3267	-0.0525	-0.0526	-0.0227	0.6314
ENSG00000118260	ENSG00000166140	CREB1	ZFYVE19	0.2547	-0.0369	-0.0370	-0.0123	0.7356
ENSG00000118263	ENSG00000033030	KLF7	ZCCHC8	0.2980	-0.0748	-0.0749	-0.0728	0.4935
ENSG00000118263	ENSG00000073910	KLF7	FRY	0.3204	0.1930	0.1875	0.1492	0.0750
ENSG00000118263	ENSG00000135842	KLF7	FAM129A	0.2935	0.0660	0.0719	0.0684	0.5458
ENSG00000118620	ENSG00000020426	ZNF430	MNAT1	0.3211	-0.0734	-0.0738	-0.0552	0.5019
ENSG00000118620	ENSG00000107798	ZNF430	LIPA	0.2679	-0.0321	-0.0322	-0.0110	0.7695
ENSG00000118689	ENSG00000116514	FOXO3	RNF19B	0.2934	-0.0166	-0.0167	-0.0249	0.8794
ENSG00000118689	ENSG00000168876	FOXO3	ANKRD49	0.2999	-0.0167	-0.0167	-0.0226	0.8785
ENSG00000118689	ENSG00000179335	FOXO3	CLK3	0.2912	-0.0322	-0.0322	-0.0848	0.7683
ENSG00000118689	ENSG00000183891	FOXO3	TTC32	0.2824	-0.0206	-0.0206	-0.0343	0.8507
ENSG00000118707	ENSG00000117143	TGIF2	UAP1	0.3347	-0.0167	-0.0167	-0.0258	0.8787
ENSG00000118707	ENSG00000122490	TGIF2	PQLC1	0.2848	-0.0118	-0.0118	-0.0119	0.9144
ENSG00000118707	ENSG00000196214	TGIF2	ZNF766	0.2885	-0.0206	-0.0206	-0.0399	0.8509
ENSG00000118900	ENSG00000129968	UBN1	ABHD17A	0.3183	-0.1977	-0.1975	-0.2347	0.0680
ENSG00000118900	ENSG00000132182	UBN1	NUP210	0.3284	0.0486	0.0488	0.0550	0.6568
ENSG00000119138	ENSG00000089057	KLF9	SLC23A2	0.2988	-0.0383	-0.0383	-0.0235	0.7261
ENSG00000119138	ENSG00000089220	KLF9	PEBP1	0.2996	0.0707	0.0700	0.1018	0.5180
ENSG00000119508	ENSG00000151779	NR4A3	NBAS	0.3774	-0.0206	-0.0206	-0.0122	0.8508
ENSG00000119508	ENSG00000183258	NR4A3	DDX41	0.3144	-0.0206	-0.0206	-0.0145	0.8508
ENSG00000119508	ENSG00000205930	NR4A3	C21orf62-AS1	0.3057	-0.0206	-0.0206	-0.0120	0.8508
ENSG00000119725	ENSG00000141956	ZNF410	PRDM15	0.2790	-0.0167	-0.0167	-0.0229	0.8785
ENSG00000119866	ENSG00000154781	BCL11A	CCDC174	0.2932	-0.0206	-0.0206	-0.0306	0.8508
ENSG00000120656	ENSG00000041357	TAF12	PSMA4	0.3053	-0.0167	-0.0167	-0.0238	0.8785
ENSG00000120656	ENSG00000101216	TAF12	GMEB2	0.2812	-0.0167	-0.0167	-0.0224	0.8786
ENSG00000120656	ENSG00000123144	TAF12	TRIR	0.2489	-0.0392	-0.0392	-0.1217	0.7204
ENSG00000120656	ENSG00000186432	TAF12	KPNA4	0.2559	-0.0347	-0.0347	-0.0962	0.7513
ENSG00000120656	ENSG00000188976	TAF12	NOC2L	0.3324	-0.0346	-0.0347	-0.0970	0.7517
ENSG00000120690	ENSG00000106077	ELF1	ABHD11	0.2903	-0.0557	-0.0558	-0.0248	0.6104
ENSG00000120690	ENSG00000149809	ELF1	TM7SF2	0.2767	-0.0392	-0.0392	-0.0155	0.7203
ENSG00000120738	ENSG00000072786	EGR1	STK10	0.2998	0.4110	0.4097	0.3885	0.0001
ENSG00000120738	ENSG00000103168	EGR1	TAF1C	0.2874	-0.0554	-0.0553	-0.0128	0.6123
ENSG00000120738	ENSG00000104903	EGR1	LYL1	0.2705	-0.0787	-0.0787	-0.0269	0.4714
ENSG00000120738	ENSG00000143119	EGR1	CD53	0.2526	-0.2548	-0.2572	-0.2594	0.0179
ENSG00000120738	ENSG00000151502	EGR1	VPS26B	0.2924	-0.0554	-0.0553	-0.0135	0.6123
ENSG00000120738	ENSG00000164548	EGR1	TRA2A	0.2716	0.3216	0.3237	0.2949	0.0025
ENSG00000120738	ENSG00000171862	EGR1	PTEN	0.2683	-0.1127	-0.1126	-0.0517	0.3015
ENSG00000120738	ENSG00000214517	EGR1	PPME1	0.3162	-0.0970	-0.0969	-0.0375	0.3742
ENSG00000120784	ENSG00000023445	ZFP30	BIRC3	0.3166	-0.0496	-0.0496	-0.1888	0.6500
ENSG00000120784	ENSG00000105497	ZFP30	ZNF175	0.2768	-0.0118	-0.0118	-0.0129	0.9144
ENSG00000120837	ENSG00000129691	NFYB	ASH2L	0.2931	-0.0204	-0.0206	-0.0327	0.8518
ENSG00000120837	ENSG00000270419	NFYB	CAHM	0.3219	-0.0118	-0.0118	-0.0128	0.9144
ENSG00000120963	ENSG00000149527	ZNF706	PLCH2	0.3062	-0.0683	-0.0688	-0.0411	0.5323
ENSG00000120963	ENSG00000168172	ZNF706	HOOK3	0.3411	-0.0890	-0.0898	-0.0647	0.4153
ENSG00000120963	ENSG00000176809	ZNF706	LRRC37A3	0.3110	-0.0390	-0.0392	-0.0137	0.7214
ENSG00000120963	ENSG00000179115	ZNF706	FARSA	0.2950	-0.0891	-0.0898	-0.0669	0.4145
ENSG00000121060	ENSG00000019995	TRIM25	ZRANB1	0.3165	-0.0239	-0.0239	-0.0115	0.8270
ENSG00000121060	ENSG00000103126	TRIM25	AXIN1	0.2808	-0.0602	-0.0604	-0.0770	0.5821
ENSG00000121413	ENSG00000112739	ZSCAN18	PRPF4B	0.3124	-0.0786	-0.0787	-0.2055	0.4722
ENSG00000121413	ENSG00000115866	ZSCAN18	DARS	0.2877	-0.0237	-0.0238	-0.0248	0.8286
ENSG00000121417	ENSG00000107021	ZNF211	TBC1D13	0.3134	-0.0167	-0.0167	-0.0234	0.8786
ENSG00000121417	ENSG00000165782	ZNF211	PIP4P1	0.2942	-0.0167	-0.0167	-0.0221	0.8788
ENSG00000121741	ENSG00000165168	ZMYM2	CYBB	0.2810	-0.0414	-0.0414	-0.0121	0.7051
ENSG00000121766	ENSG00000102893	ZCCHC17	PHKB	0.3075	-0.0646	-0.0649	-0.1052	0.5544
ENSG00000121766	ENSG00000105810	ZCCHC17	CDK6	0.3571	-0.0360	-0.0361	-0.0336	0.7423
ENSG00000121864	ENSG00000076641	ZNF639	PAG1	0.2808	-0.0555	-0.0553	-0.2051	0.6120
ENSG00000121864	ENSG00000177189	ZNF639	RPS6KA3	0.3001	-0.0369	-0.0370	-0.1058	0.7360
ENSG00000121864	ENSG00000178719	ZNF639	GRINA	0.2664	-0.0167	-0.0167	-0.0221	0.8785
ENSG00000121864	ENSG00000198799	ZNF639	LRIG2	0.2763	-0.0269	-0.0269	-0.0543	0.8061
ENSG00000121864	ENSG00000215012	ZNF639	RTL10	0.2687	-0.0206	-0.0206	-0.0333	0.8507
ENSG00000122877	ENSG00000102225	EGR2	CDK16	0.2798	-0.0167	-0.0167	-0.0220	0.8784
ENSG00000122877	ENSG00000135205	EGR2	CCDC146	0.2874	-0.0206	-0.0206	-0.0413	0.8508
ENSG00000122877	ENSG00000144591	EGR2	GMPPA	0.2937	-0.0118	-0.0118	-0.0115	0.9144
ENSG00000123200	ENSG00000119048	ZC3H13	UBE2B	0.2634	0.2391	0.2519	0.3079	0.0266
ENSG00000123200	ENSG00000180185	ZC3H13	FAHD1	0.2929	-0.0296	-0.0297	-0.0103	0.7870
ENSG00000123200	ENSG00000188976	ZC3H13	NOC2L	0.2573	0.2657	0.2412	0.2683	0.0134
ENSG00000123268	ENSG00000001629	ATF1	ANKIB1	0.3034	-0.0338	-0.0341	-0.0548	0.7572
ENSG00000123268	ENSG00000069020	ATF1	MAST4	0.2988	-0.0238	-0.0238	-0.0246	0.8279
ENSG00000123268	ENSG00000197948	ATF1	FCHSD1	0.2708	-0.0381	-0.0383	-0.0642	0.7274
ENSG00000123358	ENSG00000044574	NR4A1	HSPA5	0.2852	0.0583	0.0868	0.0576	0.5936
ENSG00000123358	ENSG00000065413	NR4A1	ANKRD44	0.2874	0.1386	0.1806	0.1366	0.2033
ENSG00000123358	ENSG00000072818	NR4A1	ACAP1	0.3145	0.0728	0.0696	0.0785	0.5055
ENSG00000123358	ENSG00000100906	NR4A1	NFKBIA	0.2947	0.2008	0.2699	0.2271	0.0637
ENSG00000123358	ENSG00000119596	NR4A1	YLPM1	0.3069	-0.1095	-0.1031	-0.0642	0.3157
ENSG00000123358	ENSG00000121966	NR4A1	CXCR4	0.2946	-0.2556	-0.2650	-0.2680	0.0175
ENSG00000123358	ENSG00000125740	NR4A1	FOSB	0.2940	0.2725	0.3591	0.2568	0.0111
ENSG00000123358	ENSG00000135926	NR4A1	TMBIM1	0.2785	0.1740	0.1827	0.0828	0.1090
ENSG00000123358	ENSG00000143384	NR4A1	MCL1	0.3222	0.2600	0.3213	0.2738	0.0156
ENSG00000123358	ENSG00000143891	NR4A1	GALM	0.3027	0.2113	0.2288	0.1873	0.0508
ENSG00000123358	ENSG00000145425	NR4A1	RPS3A	0.3151	0.2108	0.2146	0.2284	0.0514
ENSG00000123358	ENSG00000147403	NR4A1	RPL10	0.3222	0.2960	0.3397	0.3170	0.0057
ENSG00000123358	ENSG00000152518	NR4A1	ZFP36L2	0.3157	0.0916	0.1757	0.0943	0.4018
ENSG00000123358	ENSG00000159388	NR4A1	BTG2	0.3244	0.2575	0.3205	0.2823	0.0167
ENSG00000123358	ENSG00000160255	NR4A1	ITGB2	0.3064	-0.0595	-0.0059	-0.0601	0.5865
ENSG00000123358	ENSG00000161011	NR4A1	SQSTM1	0.3042	0.2000	0.2249	0.1874	0.0648
ENSG00000123358	ENSG00000163041	NR4A1	H3F3A	0.3565	0.1383	0.1578	0.1373	0.2042
ENSG00000123358	ENSG00000171858	NR4A1	RPS21	0.3275	0.0594	-0.0043	0.0632	0.5872
ENSG00000123358	ENSG00000197019	NR4A1	SERTAD1	0.3256	0.3414	0.3640	0.2734	0.0013
ENSG00000123358	ENSG00000198727	NR4A1	MT-CYB	0.2546	0.2357	0.2811	0.0643	0.0289
ENSG00000123358	ENSG00000198786	NR4A1	MT-ND5	0.3220	0.2313	0.2483	0.0670	0.0321
ENSG00000123358	TIGIT	NR4A1	TIGIT_TotalSeqB	0.2868	-0.3731	-0.3051	-0.1881	0.0004
ENSG00000123636	ENSG00000145779	BAZ2B	TNFAIP8	0.2887	0.1255	0.1278	0.1918	0.2498
ENSG00000123636	ENSG00000182923	BAZ2B	CEP63	0.2405	-0.0422	-0.0422	-0.0246	0.6999
ENSG00000123933	ENSG00000011638	MXD4	TMEM159	0.3288	-0.0369	-0.0370	-0.0115	0.7361
ENSG00000123933	ENSG00000139496	MXD4	NUP58	0.2437	0.0831	0.0749	0.0628	0.4469
ENSG00000123933	ENSG00000167280	MXD4	ENGASE	0.3244	0.6100	0.5990	0.5075	0.0000
ENSG00000124201	ENSG00000103121	ZNFX1	CMC2	0.2997	0.3710	0.3457	0.2673	0.0004
ENSG00000124201	ENSG00000115053	ZNFX1	NCL	0.3381	0.4441	0.4434	0.5113	0.0000
ENSG00000124201	ENSG00000115875	ZNFX1	SRSF7	0.3003	0.2942	0.3391	0.3675	0.0060
ENSG00000124201	ENSG00000115977	ZNFX1	AAK1	0.3146	0.2531	0.2946	0.3458	0.0187
ENSG00000124201	ENSG00000116560	ZNFX1	SFPQ	0.2994	0.2566	0.2887	0.3333	0.0171
ENSG00000124201	ENSG00000121310	ZNFX1	ECHDC2	0.3702	0.6112	0.6217	0.5024	0.0000
ENSG00000124201	ENSG00000164691	ZNFX1	TAGAP	0.3523	0.3935	0.3825	0.4457	0.0002
ENSG00000124201	ENSG00000171657	ZNFX1	GPR82	0.3340	-0.1580	-0.1587	-0.1322	0.1463
ENSG00000124201	IgG2b	ZNFX1	IgG2b_control_TotalSeqB	0.3196	0.2289	0.3134	0.2949	0.0340
ENSG00000124216	ENSG00000103591	SNAI1	AAGAB	0.2955	-0.0206	-0.0206	-0.0313	0.8507
ENSG00000124216	ENSG00000144655	SNAI1	CSRNP1	0.2968	-0.0239	-0.0239	-0.0378	0.8271
ENSG00000124216	ENSG00000167110	SNAI1	GOLGA2	0.2963	-0.0239	-0.0239	-0.0403	0.8270
ENSG00000124444	ENSG00000054282	ZNF576	SDCCAG8	0.2912	-0.0491	-0.0493	-0.1005	0.6533
ENSG00000124444	ENSG00000132481	ZNF576	TRIM47	0.3172	-0.0238	-0.0238	-0.0241	0.8280
ENSG00000124444	ENSG00000166454	ZNF576	ATMIN	0.3602	-0.0167	-0.0167	-0.0132	0.8784
ENSG00000124444	ENSG00000181904	ZNF576	C5orf24	0.3000	-0.0526	-0.0526	-0.1125	0.6305
ENSG00000124459	ENSG00000047365	ZNF45	ARAP2	0.2861	0.2116	0.2015	0.8196	0.0505
ENSG00000124459	ENSG00000144597	ZNF45	EAF1	0.2793	-0.0206	-0.0206	-0.0375	0.8509
ENSG00000124459	ENSG00000172262	ZNF45	ZNF131	0.3091	-0.0393	-0.0392	-0.1150	0.7197
ENSG00000124766	ENSG00000148362	SOX4	PAXX	0.2718	0.0818	0.0738	0.1405	0.4543
ENSG00000124766	ENSG00000185359	SOX4	HGS	0.3152	-0.0601	-0.0604	-0.0743	0.5823
ENSG00000124766	ENSG00000197136	SOX4	PCNX3	0.2714	-0.0603	-0.0604	-0.0719	0.5815
ENSG00000124766	ENSG00000198873	SOX4	GRK5	0.2957	-0.0239	-0.0239	-0.0120	0.8271
ENSG00000124782	ENSG00000116954	RREB1	RRAGC	0.2595	-0.0296	-0.0297	-0.0121	0.7866
ENSG00000124782	ENSG00000155660	RREB1	PDIA4	0.3531	-0.0519	-0.0520	-0.0397	0.6351
ENSG00000124782	ENSG00000265148	RREB1	TSPOAP1-AS1	0.3113	-0.0603	-0.0604	-0.0526	0.5815
ENSG00000124813	ENSG00000136935	RUNX2	GOLGA1	0.3353	0.3738	0.4148	0.1481	0.0004
ENSG00000124813	ENSG00000164096	RUNX2	C4orf3	0.2923	-0.0546	-0.0548	-0.0480	0.6174
ENSG00000124813	ENSG00000164292	RUNX2	RHOBTB3	0.2809	-0.0380	-0.0383	-0.0227	0.7281
ENSG00000125347	ENSG00000020633	IRF1	RUNX3	0.3417	0.3045	0.4009	0.2549	0.0044
ENSG00000125347	ENSG00000055163	IRF1	CYFIP2	0.3482	0.3198	0.4116	0.2626	0.0027
ENSG00000125347	ENSG00000083099	IRF1	LYRM2	0.2952	-0.0339	-0.0125	-0.0092	0.7564
ENSG00000125347	ENSG00000087460	IRF1	GNAS	0.2871	0.0622	0.0533	0.0584	0.5692
ENSG00000125347	ENSG00000089157	IRF1	RPLP0	0.2987	-0.0012	0.1079	-0.0012	0.9911
ENSG00000125347	ENSG00000089280	IRF1	FUS	0.3245	0.1639	0.2061	0.1473	0.1315
ENSG00000125347	ENSG00000089737	IRF1	DDX24	0.2984	0.0268	0.1847	0.0261	0.8066
ENSG00000125347	ENSG00000096384	IRF1	HSP90AB1	0.2835	0.1121	0.1729	0.1102	0.3039
ENSG00000125347	ENSG00000100906	IRF1	NFKBIA	0.3302	0.1849	0.2609	0.1965	0.0883
ENSG00000125347	ENSG00000101413	IRF1	RPRD1B	0.2727	0.0195	-0.0450	0.0074	0.8584
ENSG00000125347	ENSG00000106948	IRF1	AKNA	0.2803	0.1975	0.1747	0.1646	0.0683
ENSG00000125347	ENSG00000109971	IRF1	HSPA8	0.3034	0.2038	0.2640	0.1959	0.0599
ENSG00000125347	ENSG00000115875	IRF1	SRSF7	0.2956	0.2159	0.1646	0.1943	0.0458
ENSG00000125347	ENSG00000115977	IRF1	AAK1	0.3439	0.2535	0.3109	0.2495	0.0185
ENSG00000125347	ENSG00000117616	IRF1	RSRP1	0.3168	0.2633	0.3066	0.2654	0.0143
