source	target	source.symbol	target.symbol	MI	pearson	spearman	rho	p-value
CREBRF	MSI2	CREBRF	MSI2	0.2431	-0.0282	-0.0283	-0.0257	0.7933
CREBRF	MSL3	CREBRF	MSL3	0.2713	-0.0347	-0.0349	-0.0385	0.7472
CREBRF	MYO1F	CREBRF	MYO1F	0.2441	-0.0732	-0.0735	-0.1536	0.4954
CREBRF	NRM	CREBRF	NRM	0.2477	-0.0281	-0.0283	-0.0276	0.7938
CREBRF	PPP1R14B	CREBRF	PPP1R14B	0.2611	-0.0198	-0.0199	-0.0106	0.8539
CREBRF	PRF1	CREBRF	PRF1	0.2740	-0.0830	-0.0836	-0.1957	0.4393
CREBRF	PTGER2	CREBRF	PTGER2	0.2469	-0.0619	-0.0625	-0.1137	0.5647
CREBRF	RAB37	CREBRF	RAB37	0.2176	-0.0198	-0.0199	-0.0128	0.8539
CREBRF	RSU1	CREBRF	RSU1	0.2852	0.1703	0.2067	0.2278	0.1105
CREBRF	SFXN3	CREBRF	SFXN3	0.2561	-0.0198	-0.0199	-0.0128	0.8539
CREBRF	SLC37A1	CREBRF	SLC37A1	0.2790	-0.0198	-0.0199	-0.0125	0.8539
CREBRF	SPPL2A	CREBRF	SPPL2A	0.2176	-0.0198	-0.0199	-0.0132	0.8539
CREBRF	SYT11	CREBRF	SYT11	0.2381	-0.0198	-0.0199	-0.0147	0.8539
CREBRF	TLE3	CREBRF	TLE3	0.2306	-0.0198	-0.0199	-0.0141	0.8539
CREBRF	TRRAP	CREBRF	TRRAP	0.2647	-0.0198	-0.0199	-0.0127	0.8539
CREBRF	VAV3	CREBRF	VAV3	0.2601	-0.0198	-0.0199	-0.0127	0.8539
CRY2	AMN1	CRY2	AMN1	0.2751	-0.0229	-0.0230	-0.0212	0.8316
CRY2	BROX	CRY2	BROX	0.2249	-0.0161	-0.0162	-0.0138	0.8812
CRY2	C17orf75	CRY2	C17orf75	0.2418	-0.0229	-0.0230	-0.0234	0.8317
CRY2	CD63	CRY2	CD63	0.2496	0.0919	0.0889	0.2705	0.3915
CRY2	DDX51	CRY2	DDX51	0.2272	-0.0161	-0.0162	-0.0107	0.8812
CRY2	FBXL12	CRY2	FBXL12	0.2332	-0.0227	-0.0230	-0.0189	0.8326
CRY2	FCER1G	CRY2	FCER1G	0.2276	-0.0161	-0.0162	-0.0120	0.8812
CRY2	GADD45A	CRY2	GADD45A	0.2345	-0.0229	-0.0230	-0.0215	0.8317
CRY2	HENMT1	CRY2	HENMT1	0.2450	-0.0403	-0.0407	-0.0669	0.7079
CRY2	ITPR1	CRY2	ITPR1	0.2386	-0.0228	-0.0230	-0.0225	0.8318
CRY2	KIF21A	CRY2	KIF21A	0.2210	-0.0281	-0.0283	-0.0311	0.7935
CRY2	LIMS1	CRY2	LIMS1	0.2415	-0.0436	-0.0442	-0.0743	0.6853
CRY2	NKAP	CRY2	NKAP	0.2694	-0.0326	-0.0329	-0.0411	0.7614
CRY2	NSG1	CRY2	NSG1	0.2590	-0.0282	-0.0283	-0.0315	0.7934
CRY2	PGPEP1	CRY2	PGPEP1	0.2511	-0.0161	-0.0162	-0.0099	0.8812
CRY2	PRKAR2A	CRY2	PRKAR2A	0.2375	-0.0281	-0.0283	-0.0305	0.7937
CRY2	SLC6A6	CRY2	SLC6A6	0.2351	-0.0161	-0.0162	-0.0113	0.8812
CRY2	STAU2	CRY2	STAU2	0.2698	-0.0161	-0.0162	-0.0107	0.8812
CRY2	SYTL3	CRY2	SYTL3	0.2193	-0.0327	-0.0329	-0.0426	0.7613
CRY2	TCEB3	CRY2	TCEB3	0.2533	-0.0161	-0.0162	-0.0104	0.8812
CRY2	TRNT1	CRY2	TRNT1	0.2825	-0.0161	-0.0162	-0.0109	0.8812
CRY2	ZNF550	CRY2	ZNF550	0.2608	-0.0228	-0.0230	-0.0202	0.8320
CTNNB1	ABHD14A	CTNNB1	ABHD14A	0.2592	0.1529	0.1935	0.2832	0.1526
CTNNB1	ADAM15	CTNNB1	ADAM15	0.2172	-0.0228	-0.0230	-0.0221	0.8324
CTNNB1	CPNE7	CTNNB1	CPNE7	0.2750	-0.0160	-0.0162	-0.0102	0.8817
CTNNB1	DIAPH1	CTNNB1	DIAPH1	0.2407	0.5614	0.5000	0.5431	0.0000
CTNNB1	ERGIC1	CTNNB1	ERGIC1	0.2120	-0.0160	-0.0162	-0.0102	0.8817
CTNNB1	FCGR3A	CTNNB1	FCGR3A	0.2557	-0.0326	-0.0329	-0.0426	0.7620
CTNNB1	ITPR3	CTNNB1	ITPR3	0.2991	-0.0280	-0.0283	-0.0326	0.7945
CTNNB1	LCORL	CTNNB1	LCORL	0.2422	-0.0160	-0.0162	-0.0109	0.8817
CTNNB1	MACROD1	CTNNB1	MACROD1	0.2358	-0.0160	-0.0162	-0.0120	0.8817
CTNNB1	MYSM1	CTNNB1	MYSM1	0.2349	-0.0160	-0.0162	-0.0095	0.8817
CTNNB1	NUB1	CTNNB1	NUB1	0.2702	0.1513	0.1807	0.2780	0.1569
CTNNB1	PHF21A	CTNNB1	PHF21A	0.2378	-0.0227	-0.0230	-0.0214	0.8325
CTNNB1	PITPNM1	CTNNB1	PITPNM1	0.2220	-0.0160	-0.0162	-0.0103	0.8817
CTNNB1	SAT1	CTNNB1	SAT1	0.2446	0.0287	0.0612	0.0925	0.7898
CTNNB1	SMCO4	CTNNB1	SMCO4	0.2672	-0.0280	-0.0283	-0.0291	0.7945
CTNNB1	SWSAP1	CTNNB1	SWSAP1	0.2446	0.4021	0.3868	0.5284	0.0001
CTNNB1	TIMM23	CTNNB1	TIMM23	0.2268	-0.0160	-0.0162	-0.0102	0.8817
CTNNB1	UBE2F	CTNNB1	UBE2F	0.2324	-0.0437	-0.0442	-0.0769	0.6841
CTNNB1	UNK	CTNNB1	UNK	0.2445	-0.0325	-0.0329	-0.0437	0.7621
CTNNB1	VILL	CTNNB1	VILL	0.2533	-0.0280	-0.0283	-0.0327	0.7944
EOMES	CACNA2D4	EOMES	CACNA2D4	0.2356	-0.0114	-0.0114	-0.0114	0.9158
EOMES	ERGIC1	EOMES	ERGIC1	0.2391	-0.0114	-0.0114	-0.0107	0.9158
EOMES	FCGRT	EOMES	FCGRT	0.2329	-0.0199	-0.0199	-0.0314	0.8534
EOMES	GSK3B	EOMES	GSK3B	0.2373	-0.0114	-0.0114	-0.0133	0.9158
EOMES	HERC5	EOMES	HERC5	0.2302	-0.0161	-0.0162	-0.0211	0.8809
EOMES	ID2	EOMES	ID2	0.2485	0.1033	0.0812	0.5454	0.3356
EOMES	JUN	EOMES	JUN	0.2105	-0.1885	-0.1440	-0.9494	0.0769
EOMES	KLHL24	EOMES	KLHL24	0.2635	-0.0114	-0.0114	-0.0120	0.9158
EOMES	LRRC42	EOMES	LRRC42	0.2456	-0.0198	-0.0199	-0.0334	0.8540
EOMES	MESDC2	EOMES	MESDC2	0.2553	-0.0282	-0.0286	-0.0698	0.7929
EOMES	MYBL1	EOMES	MYBL1	0.2372	-0.0231	-0.0231	-0.0466	0.8300
EOMES	PCM1	EOMES	PCM1	0.2494	-0.0162	-0.0162	-0.0230	0.8805
EOMES	PRDM4	EOMES	PRDM4	0.2170	-0.0114	-0.0114	-0.0110	0.9158
EOMES	SERPINA1	EOMES	SERPINA1	0.2803	-0.0114	-0.0114	-0.0111	0.9158
EOMES	SLC12A9	EOMES	SLC12A9	0.2230	-0.0114	-0.0114	-0.0115	0.9158
EOMES	SYNE2	EOMES	SYNE2	0.2380	-0.0399	-0.0399	-0.1306	0.7103
EOMES	TMEM127	EOMES	TMEM127	0.2891	-0.0160	-0.0162	-0.0257	0.8814
EP300	C19orf25	EP300	C19orf25	0.2650	-0.0530	-0.0538	-0.1207	0.6220
EP300	CD300A	EP300	CD300A	0.2331	-0.0434	-0.0442	-0.0836	0.6861
EP300	DUSP28	EP300	DUSP28	0.2396	-0.0362	-0.0370	-0.0555	0.7360
EP300	H1FX	EP300	H1FX	0.2275	-0.0588	-0.0596	-0.1411	0.5841
EP300	ITPR1	EP300	ITPR1	0.2459	-0.0227	-0.0230	-0.0241	0.8329
EP300	METTL25	EP300	METTL25	0.2519	-0.0160	-0.0162	-0.0115	0.8819
EP300	MLH3	EP300	MLH3	0.2447	-0.0160	-0.0162	-0.0151	0.8819
EP300	MTMR9	EP300	MTMR9	0.2366	-0.0227	-0.0230	-0.0228	0.8329
EP300	PLEC	EP300	PLEC	0.2437	-0.0226	-0.0230	-0.0236	0.8332
EP300	PRR5L	EP300	PRR5L	0.2488	-0.0160	-0.0162	-0.0118	0.8819
EP300	RELL2	EP300	RELL2	0.2350	-0.0227	-0.0230	-0.0216	0.8330
EP300	S100A9	EP300	S100A9	0.2708	-0.0325	-0.0329	-0.0444	0.7625
EP300	ZNF143	EP300	ZNF143	0.2545	-0.0160	-0.0162	-0.0132	0.8819
FOS	AK3	FOS	AK3	0.2486	0.0451	0.0666	0.0156	0.6748
FOS	AKAP10	FOS	AKAP10	0.2317	0.0352	-0.0109	0.0130	0.7432
FOS	AOAH	FOS	AOAH	0.2167	-0.1833	-0.1644	-0.0473	0.0855
FOS	ATAD1	FOS	ATAD1	0.2640	-0.0127	-0.0043	-0.0031	0.9060
FOS	BYSL	FOS	BYSL	0.2157	0.1178	0.1127	0.0324	0.2717
FOS	CD58	FOS	CD58	0.2385	0.0504	0.0450	0.0203	0.6390
FOS	CLEC2B	FOS	CLEC2B	0.2372	-0.0064	-0.0028	-0.0031	0.9526
FOS	CLPTM1L	FOS	CLPTM1L	0.2665	0.0543	-0.0128	0.0098	0.6134
FOS	CMIP	FOS	CMIP	0.2837	-0.0571	-0.0500	-0.0144	0.5948
FOS	COTL1	FOS	COTL1	0.2463	-0.2372	-0.2605	-0.2033	0.0252
FOS	DOLPP1	FOS	DOLPP1	0.2319	-0.1292	-0.1156	-0.0244	0.2274
FOS	ERO1LB	FOS	ERO1LB	0.2250	-0.1292	-0.1156	-0.0250	0.2274
FOS	GABPA	FOS	GABPA	0.2301	-0.1292	-0.1156	-0.0253	0.2274
FOS	GAPDH	FOS	GAPDH	0.2507	-0.2866	-0.2485	-0.2689	0.0065
FOS	GSTP1	FOS	GSTP1	0.2925	0.1347	0.1495	0.1112	0.2083
FOS	GZMK	FOS	GZMK	0.2190	-0.1199	-0.2229	-0.0844	0.2630
FOS	HOPX	FOS	HOPX	0.2511	0.0810	0.0069	0.0734	0.4508
FOS	ISG15	FOS	ISG15	0.2291	0.1050	0.0626	0.0716	0.3276
FOS	KIF21A	FOS	KIF21A	0.2416	0.1443	0.1207	0.0453	0.1774
FOS	LYAR	FOS	LYAR	0.2522	-0.1767	-0.1724	-0.1670	0.0976
FOS	LYL1	FOS	LYL1	0.2288	0.0394	-0.0300	0.0066	0.7137
FOS	MYL6	FOS	MYL6	0.2380	-0.2176	-0.2700	-0.1913	0.0406
FOS	NFKBIA	FOS	NFKBIA	0.2493	0.2090	0.1971	0.2018	0.0493
FOS	PARP11	FOS	PARP11	0.2325	0.1271	0.1375	0.0303	0.2353
FOS	PITPNM1	FOS	PITPNM1	0.2430	-0.1292	-0.1156	-0.0230	0.2274
FOS	PPM1D	FOS	PPM1D	0.2415	-0.1292	-0.1156	-0.0231	0.2274
FOS	PTRH1	FOS	PTRH1	0.2506	-0.1753	-0.1304	-0.0726	0.1004
FOS	RMND5A	FOS	RMND5A	0.2509	0.0476	-0.0214	0.0083	0.6577
FOS	SLC15A3	FOS	SLC15A3	0.2476	-0.1292	-0.1156	-0.0231	0.2274
FOS	STAT3	FOS	STAT3	0.2486	0.0756	0.0559	0.0392	0.4816
FOS	TIGIT	FOS	TIGIT	0.2478	-0.2504	-0.2271	-0.1538	0.0180
FOS	TNFSF14	FOS	TNFSF14	0.2355	-0.1837	-0.1644	-0.0476	0.0848
FOS	YTHDC1	FOS	YTHDC1	0.2313	0.1354	0.0704	0.0467	0.2058
FOSB	AP001816.1	FOSB	AP001816.1	0.2542	-0.0370	-0.0370	-0.0281	0.7309
FOSB	ARID5A	FOSB	ARID5A	0.2210	-0.0593	-0.0595	-0.0628	0.5812
FOSB	CAST	FOSB	CAST	0.2397	-0.0260	-0.0260	-0.0115	0.8090
FOSB	DIP2B	FOSB	DIP2B	0.2272	-0.0370	-0.0370	-0.0248	0.7309
FOSB	IFI16	FOSB	IFI16	0.2697	-0.0592	-0.0595	-0.0593	0.5816
FOSB	MYBL1	FOSB	MYBL1	0.2144	0.1498	0.1643	0.1402	0.1613
FOSB	PRKAG1	FOSB	PRKAG1	0.2686	-0.0455	-0.0455	-0.0359	0.6719
FOSB	RAB11FIP1	FOSB	RAB11FIP1	0.2525	-0.0369	-0.0370	-0.0254	0.7314
FOSB	TBC1D7	FOSB	TBC1D7	0.2551	-0.0260	-0.0260	-0.0138	0.8090
FOSB	TESC	FOSB	TESC	0.2974	-0.0260	-0.0260	-0.0107	0.8090
FOSB	ZNF708	FOSB	ZNF708	0.2538	-0.0260	-0.0260	-0.0117	0.8090
GABPA	ABCB7	GABPA	ABCB7	0.2301	-0.0114	-0.0114	-0.0091	0.9158
GABPA	AGPAT1	GABPA	AGPAT1	0.2492	-0.0114	-0.0114	-0.0108	0.9158
GABPA	ATP6V0A2	GABPA	ATP6V0A2	0.2350	-0.0114	-0.0114	-0.0120	0.9158
GABPA	C3orf58	GABPA	C3orf58	0.2358	-0.0114	-0.0114	-0.0087	0.9158
GABPA	C9orf37	GABPA	C9orf37	0.2196	-0.0114	-0.0114	-0.0112	0.9158
GABPA	CTSW	GABPA	CTSW	0.2557	0.0830	0.0694	0.4147	0.4394
GABPA	DTX2	GABPA	DTX2	0.2052	-0.0229	-0.0231	-0.0488	0.8315
GABPA	FOS	GABPA	FOS	0.2301	-0.1292	-0.1156	-0.6614	0.2274
GABPA	GNGT2	GABPA	GNGT2	0.2231	-0.0260	-0.0260	-0.0515	0.8092
GABPA	MAN1A2	GABPA	MAN1A2	0.2238	-0.0231	-0.0231	-0.0450	0.8299
GABPA	METTL3	GABPA	METTL3	0.2206	-0.0162	-0.0162	-0.0219	0.8805
GABPA	MIDN	GABPA	MIDN	0.2260	-0.0230	-0.0231	-0.0435	0.8307
GABPA	MYSM1	GABPA	MYSM1	0.1981	-0.0114	-0.0114	-0.0095	0.9158
GABPA	PACS1	GABPA	PACS1	0.2377	-0.0161	-0.0162	-0.0210	0.8809
GABPA	PRR5L	GABPA	PRR5L	0.2322	-0.0114	-0.0114	-0.0113	0.9158
GABPA	PTDSS2	GABPA	PTDSS2	0.2509	-0.0114	-0.0114	-0.0117	0.9158
GABPA	RILP	GABPA	RILP	0.2486	-0.0114	-0.0114	-0.0099	0.9158
GABPA	SEC22A	GABPA	SEC22A	0.2459	-0.0114	-0.0114	-0.0103	0.9158
GABPA	SLC10A3	GABPA	SLC10A3	0.2431	-0.0199	-0.0199	-0.0319	0.8532
GABPA	ST20	GABPA	ST20	0.2590	-0.0162	-0.0162	-0.0223	0.8805
GABPA	TBC1D23	GABPA	TBC1D23	0.2479	-0.0114	-0.0114	-0.0104	0.9158
GABPA	TRIB3	GABPA	TRIB3	0.2595	-0.0114	-0.0114	-0.0087	0.9158
GABPA	TSPO	GABPA	TSPO	0.1926	-0.0642	-0.0637	-0.2691	0.5498
GABPA	YPEL1	GABPA	YPEL1	0.2596	-0.0114	-0.0114	-0.0095	0.9158
GFI1	ABHD11	GFI1	ABHD11	0.2123	-0.0228	-0.0230	-0.0198	0.8320
GFI1	AKAP10	GFI1	AKAP10	0.2498	-0.0272	-0.0283	-0.0359	0.8001
GFI1	ARMC5	GFI1	ARMC5	0.2782	-0.0229	-0.0230	-0.0209	0.8314
GFI1	BROX	GFI1	BROX	0.2196	-0.0161	-0.0162	-0.0139	0.8810
GFI1	DAGLB	GFI1	DAGLB	0.2551	-0.0161	-0.0162	-0.0109	0.8810
GFI1	GRIPAP1	GFI1	GRIPAP1	0.2311	-0.0229	-0.0230	-0.0226	0.8314
GFI1	JRKL	GFI1	JRKL	0.2466	-0.0161	-0.0162	-0.0121	0.8810
GFI1	MPST	GFI1	MPST	0.2136	-0.0404	-0.0407	-0.0623	0.7070
GFI1	PHF21A	GFI1	PHF21A	0.2243	-0.0229	-0.0230	-0.0211	0.8316
GFI1	PPP6R2	GFI1	PPP6R2	0.2436	-0.0161	-0.0162	-0.0108	0.8810
GFI1	PRKRIP1	GFI1	PRKRIP1	0.2528	-0.0327	-0.0329	-0.0417	0.7608
GFI1	RCOR3	GFI1	RCOR3	0.2695	-0.0161	-0.0162	-0.0109	0.8810
GFI1	RRAS2	GFI1	RRAS2	0.2243	-0.0282	-0.0283	-0.0322	0.7932
GFI1	SLC22A18	GFI1	SLC22A18	0.2555	-0.0161	-0.0162	-0.0107	0.8810
GFI1	TNFSF14	GFI1	TNFSF14	0.2458	-0.0229	-0.0230	-0.0211	0.8315
GFI1	ZMPSTE24	GFI1	ZMPSTE24	0.2454	-0.0327	-0.0329	-0.0433	0.7607
GFI1	ZYX	GFI1	ZYX	0.2307	-0.0504	-0.0508	-0.0947	0.6393
HMGB2	AGPAT1	HMGB2	AGPAT1	0.2356	-0.0477	-0.0477	-0.0132	0.6570
HMGB2	AOAH	HMGB2	AOAH	0.2327	-0.0677	-0.0679	-0.0260	0.5285
HMGB2	ARID5B	HMGB2	ARID5B	0.2174	0.0033	0.0096	0.0027	0.9758
HMGB2	CDKN2D	HMGB2	CDKN2D	0.2293	-0.1674	-0.1676	-0.1488	0.1169
HMGB2	GSN	HMGB2	GSN	0.2651	-0.0477	-0.0477	-0.0128	0.6570
HMGB2	LRRC25	HMGB2	LRRC25	0.2553	-0.0477	-0.0477	-0.0134	0.6570
HMGB2	MLH3	HMGB2	MLH3	0.2632	-0.0477	-0.0477	-0.0177	0.6570
HMGB2	NSMAF	HMGB2	NSMAF	0.2675	0.1777	0.1909	0.0396	0.0958
HMGB2	NUDT9	HMGB2	NUDT9	0.2220	-0.0477	-0.0477	-0.0154	0.6570
HMGB2	PISD	HMGB2	PISD	0.2388	-0.0477	-0.0477	-0.0133	0.6570
HMGB2	PLEKHF1	HMGB2	PLEKHF1	0.2264	0.0012	0.0202	0.0006	0.9914
HMGB2	PSMB5	HMGB2	PSMB5	0.2321	-0.0836	-0.0836	-0.0403	0.4360
HMGB2	RNF25	HMGB2	RNF25	0.2552	0.2881	0.2800	0.0830	0.0062
HMGB2	RRAGC	HMGB2	RRAGC	0.2210	-0.0477	-0.0477	-0.0139	0.6570
HMGB2	SYNGR1	HMGB2	SYNGR1	0.2368	-0.0836	-0.0836	-0.0400	0.4360
HMGB2	TCEB3	HMGB2	TCEB3	0.2446	-0.0477	-0.0477	-0.0130	0.6570
HMGB2	UNC93B1	HMGB2	UNC93B1	0.2050	-0.0477	-0.0477	-0.0128	0.6570
HMGB2	ZDHHC18	HMGB2	ZDHHC18	0.2573	-0.0477	-0.0477	-0.0132	0.6570
HMGN5	ANKRD32	HMGN5	ANKRD32	0.2495	-0.0162	-0.0162	-0.0237	0.8805
HMGN5	ARSG	HMGN5	ARSG	0.2497	-0.0114	-0.0114	-0.0109	0.9158
HMGN5	C12orf75	HMGN5	C12orf75	0.2731	-0.0660	-0.0654	-0.2964	0.5389
HMGN5	C9orf114	HMGN5	C9orf114	0.2515	-0.0231	-0.0231	-0.0453	0.8298
HMGN5	CD300A	HMGN5	CD300A	0.2536	-0.0309	-0.0311	-0.0839	0.7738
HMGN5	CD79A	HMGN5	CD79A	0.2195	-0.0114	-0.0114	-0.0117	0.9158
HMGN5	DDX42	HMGN5	DDX42	0.2311	-0.0199	-0.0199	-0.0330	0.8531
HMGN5	DOLPP1	HMGN5	DOLPP1	0.2580	-0.0114	-0.0114	-0.0115	0.9158
HMGN5	DTX2	HMGN5	DTX2	0.2328	0.5032	0.4970	1.1199	0.0000
HMGN5	DUSP1	HMGN5	DUSP1	0.2630	-0.1585	-0.1305	-0.8029	0.1379
HMGN5	FCHO1	HMGN5	FCHO1	0.2302	-0.0162	-0.0162	-0.0230	0.8805
HMGN5	GRHPR	HMGN5	GRHPR	0.2671	-0.0353	-0.0357	-0.1109	0.7425
HMGN5	LINC00909	HMGN5	LINC00909	0.2285	-0.0114	-0.0114	-0.0101	0.9158
HMGN5	LYAR	HMGN5	LYAR	0.2420	0.0984	0.0670	0.4969	0.3589
HMGN5	OPA3	HMGN5	OPA3	0.2446	-0.0114	-0.0114	-0.0116	0.9158
HMGN5	POP4	HMGN5	POP4	0.2713	-0.0285	-0.0286	-0.0640	0.7909
HMGN5	PPP1R14B	HMGN5	PPP1R14B	0.2367	-0.0114	-0.0114	-0.0095	0.9158
HMGN5	PYHIN1	HMGN5	PYHIN1	0.2537	-0.0311	-0.0311	-0.0815	0.7722
HMGN5	RCOR3	HMGN5	RCOR3	0.2654	-0.0114	-0.0114	-0.0115	0.9158
HMGN5	RSF1	HMGN5	RSF1	0.2226	-0.0379	-0.0378	-0.1046	0.7247
HMGN5	S100A9	HMGN5	S100A9	0.2611	-0.0231	-0.0231	-0.0446	0.8298
HMGN5	SETX	HMGN5	SETX	0.2198	-0.0199	-0.0199	-0.0372	0.8534
HMGN5	SP3	HMGN5	SP3	0.2681	-0.0162	-0.0162	-0.0214	0.8805
HMGN5	SPI1	HMGN5	SPI1	0.2376	-0.0114	-0.0114	-0.0115	0.9158
HMGN5	TMEM55A	HMGN5	TMEM55A	0.2477	-0.0114	-0.0114	-0.0109	0.9158
HMGN5	UBXN7	HMGN5	UBXN7	0.2759	-0.0161	-0.0162	-0.0268	0.8808
HMGN5	ZNF37A	HMGN5	ZNF37A	0.2653	-0.0161	-0.0162	-0.0217	0.8807
HOPX	ABHD14A	HOPX	ABHD14A	0.2500	-0.2394	-0.2326	-0.1347	0.0238
HOPX	ACOT13	HOPX	ACOT13	0.2433	0.0281	0.0105	0.0082	0.7935
HOPX	AP5B1	HOPX	AP5B1	0.2355	0.1599	0.1867	0.0299	0.1345
HOPX	APLP2	HOPX	APLP2	0.2465	-0.1426	-0.1384	-0.0501	0.1824
HOPX	ASCL2	HOPX	ASCL2	0.2512	-0.0174	-0.0229	-0.0085	0.8712
HOPX	BATF	HOPX	BATF	0.2563	-0.1414	-0.1549	-0.0888	0.1863
HOPX	BLVRB	HOPX	BLVRB	0.2502	-0.0814	-0.0790	-0.0175	0.4480
HOPX	C1orf109	HOPX	C1orf109	0.2171	0.2082	0.2308	0.0559	0.0503
HOPX	CLEC2B	HOPX	CLEC2B	0.2386	0.0306	0.0085	0.0164	0.7761
HOPX	DDX42	HOPX	DDX42	0.2357	-0.0247	-0.0531	-0.0085	0.8181
HOPX	DNAJC21	HOPX	DNAJC21	0.2288	-0.0814	-0.0790	-0.0202	0.4480
HOPX	DUSP2	HOPX	DUSP2	0.2375	0.0347	0.1134	0.0392	0.7470
HOPX	ETFA	HOPX	ETFA	0.2576	0.2473	0.2597	0.0887	0.0194
HOPX	FLNA	HOPX	FLNA	0.2704	0.0884	0.0946	0.0436	0.4101
HOPX	FOS	HOPX	FOS	0.2511	0.0810	0.0069	0.0892	0.4508
HOPX	GZMK	HOPX	GZMK	0.2404	-0.1739	-0.1807	-0.1350	0.1031
HOPX	IFITM2	HOPX	IFITM2	0.2383	0.2920	0.3275	0.3108	0.0055
HOPX	MYL6	HOPX	MYL6	0.2678	0.2104	0.2256	0.2040	0.0478
HOPX	NEAT1	HOPX	NEAT1	0.2471	0.4363	0.4443	0.2791	0.0000
HOPX	PTCD3	HOPX	PTCD3	0.2178	-0.0814	-0.0790	-0.0171	0.4480
HOPX	SLK	HOPX	SLK	0.2348	-0.1425	-0.1384	-0.0501	0.1827
HOPX	SPAG16	HOPX	SPAG16	0.2454	0.0180	-0.0130	0.0051	0.8672
HOPX	SPRYD7	HOPX	SPRYD7	0.2110	0.0606	0.0856	0.0174	0.5726
HOPX	TCHP	HOPX	TCHP	0.2041	-0.0283	-0.0523	-0.0100	0.7927
HOPX	TIGIT	HOPX	TIGIT	0.2400	-0.2316	-0.2144	-0.1568	0.0290
HOPX	UNK	HOPX	UNK	0.2684	-0.0658	-0.0825	-0.0269	0.5400
HOPX	ZNF480	HOPX	ZNF480	0.2395	-0.0822	-0.0721	-0.0386	0.4439
ID3	BATF	ID3	BATF	0.2035	-0.0536	-0.0538	-0.0945	0.6181
ID3	FAM43A	ID3	FAM43A	0.2379	-0.0230	-0.0230	-0.0188	0.8309
ID3	GABARAPL1	ID3	GABARAPL1	0.2261	-0.0369	-0.0370	-0.0497	0.7316
ID3	GIGYF2	ID3	GIGYF2	0.2312	-0.0161	-0.0162	-0.0095	0.8806
ID3	GPX1	ID3	GPX1	0.2733	-0.0707	-0.0705	-0.1528	0.5103
ID3	HERC5	ID3	HERC5	0.2358	-0.0229	-0.0230	-0.0174	0.8315
ID3	HTT	ID3	HTT	0.2583	-0.0161	-0.0162	-0.0095	0.8806
ID3	IER5	ID3	IER5	0.2261	-0.0230	-0.0230	-0.0180	0.8309
ID3	KLRC1	ID3	KLRC1	0.2733	-0.0442	-0.0442	-0.0673	0.6812
ID3	LGALS1	ID3	LGALS1	0.2302	-0.0472	-0.0476	-0.0795	0.6608
ID3	LYL1	ID3	LYL1	0.2721	-0.0161	-0.0162	-0.0083	0.8806
ID3	MARCH7	ID3	MARCH7	0.2157	-0.0368	-0.0370	-0.0474	0.7323
ID3	NUDT9	ID3	NUDT9	0.2195	-0.0161	-0.0162	-0.0108	0.8806
ID3	PCM1	ID3	PCM1	0.2241	-0.0230	-0.0230	-0.0189	0.8309
ID3	PEPD	ID3	PEPD	0.2170	-0.0596	-0.0596	-0.1157	0.5788
ID3	PHTF1	ID3	PHTF1	0.2840	-0.0328	-0.0329	-0.0374	0.7602
ID3	RRP1	ID3	RRP1	0.2308	-0.0283	-0.0283	-0.0276	0.7925
ID3	SAT1	ID3	SAT1	0.2546	-0.1073	-0.1052	-0.2953	0.3170
ID3	TIMM10B	ID3	TIMM10B	0.2533	-0.0327	-0.0329	-0.0332	0.7608
ID3	TMEM156	ID3	TMEM156	0.2523	-0.0161	-0.0162	-0.0103	0.8806
ID3	TRNT1	ID3	TRNT1	0.2483	-0.0161	-0.0162	-0.0096	0.8806
ID3	TSGA10	ID3	TSGA10	0.2455	-0.0230	-0.0230	-0.0181	0.8309
ID3	ZNF33B	ID3	ZNF33B	0.1979	-0.0161	-0.0162	-0.0095	0.8806
IFI16	AGL	IFI16	AGL	0.2536	-0.0259	-0.0260	-0.0121	0.8097
IFI16	AK3	IFI16	AK3	0.2255	-0.0453	-0.0455	-0.0388	0.6734
IFI16	ALOX5AP	IFI16	ALOX5AP	0.2429	-0.1465	-0.1458	-0.3034	0.1707
IFI16	CCR7	IFI16	CCR7	0.2306	0.0666	0.1097	0.0702	0.5352
IFI16	CD3D	IFI16	CD3D	0.2442	0.0130	0.0367	0.0279	0.9039
IFI16	DGKA	IFI16	DGKA	0.2276	-0.0259	-0.0260	-0.0122	0.8097
IFI16	DHX36	IFI16	DHX36	0.2101	-0.0525	-0.0529	-0.0484	0.6251
IFI16	DIAPH1	IFI16	DIAPH1	0.2277	-0.0368	-0.0370	-0.0243	0.7320
IFI16	FCER1G	IFI16	FCER1G	0.2729	-0.0259	-0.0260	-0.0136	0.8097
IFI16	FOSB	IFI16	FOSB	0.2697	-0.0592	-0.0595	-0.0591	0.5816
IFI16	GNPTAB	IFI16	GNPTAB	0.2116	-0.0708	-0.0712	-0.0855	0.5095
IFI16	IPO5	IFI16	IPO5	0.2591	-0.0368	-0.0370	-0.0235	0.7320
IFI16	JUND	IFI16	JUND	0.2332	-0.0259	-0.0260	-0.0125	0.8097
IFI16	KBTBD2	IFI16	KBTBD2	0.2250	0.4444	0.4263	0.2067	0.0000
IFI16	LAIR1	IFI16	LAIR1	0.2747	0.2264	0.2186	0.1822	0.0329
