source	target	source.symbol	target.symbol	MI	pearson	spearman	slope	p-value
AASDH	PCNXL3	AASDH	PCNXL3	0.0571	-0.0140	-0.0141	-0.0069	0.5371
AASDH	PIGV	AASDH	PIGV	0.0716	0.0029	0.0026	0.0022	0.8999
AASDH	PLCG1	AASDH	PLCG1	0.0544	-0.0095	-0.0095	-0.0032	0.6755
AASDH	POC5	AASDH	POC5	0.0587	-0.0225	-0.0225	-0.0177	0.3228
AASDH	PORCN	AASDH	PORCN	0.0553	0.0496	0.0517	0.0379	0.0290
AASDH	POU2F1	AASDH	POU2F1	0.0563	-0.0214	-0.0214	-0.0159	0.3463
AASDH	PPCDC	AASDH	PPCDC	0.0605	0.0375	0.0404	0.0393	0.0993
AASDH	PSMG4	AASDH	PSMG4	0.0643	0.0233	0.0218	0.0297	0.3050
AASDH	PTGER4	AASDH	PTGER4	0.0557	-0.0098	-0.0086	-0.0123	0.6663
AASDH	RAB5A	AASDH	RAB5A	0.0642	0.0214	0.0231	0.0303	0.3464
AASDH	RAP1GAP2	AASDH	RAP1GAP2	0.0587	0.0127	0.0172	0.0109	0.5762
AASDH	RHBDD1	AASDH	RHBDD1	0.0537	-0.0117	-0.0117	-0.0048	0.6080
AASDH	RNASEH2B	AASDH	RNASEH2B	0.0564	0.0174	0.0175	0.0308	0.4443
AASDH	RP11-244H3.4	AASDH	RP11-244H3.4	0.0488	0.0188	0.0188	0.0103	0.4077
AASDH	RP11-35G9.3	AASDH	RP11-35G9.3	0.0539	0.0392	0.0401	0.0252	0.0848
AASDH	RP5-882C2.2	AASDH	RP5-882C2.2	0.0517	0.0203	0.0230	0.0099	0.3716
AASDH	RPP30	AASDH	RPP30	0.0503	-0.0213	-0.0210	-0.0261	0.3492
AASDH	SAMD1	AASDH	SAMD1	0.0500	-0.0123	-0.0123	-0.0052	0.5886
AASDH	SGK1	AASDH	SGK1	0.0540	0.0669	0.0708	0.0159	0.0032
AASDH	SLC25A24	AASDH	SLC25A24	0.0454	-0.0031	-0.0023	-0.0026	0.8927
AASDH	SLC25A45	AASDH	SLC25A45	0.0520	0.0176	0.0170	0.0234	0.4384
AASDH	SLC35A1	AASDH	SLC35A1	0.0479	0.0119	0.0116	0.0114	0.6019
AASDH	SNUPN	AASDH	SNUPN	0.0514	-0.0245	-0.0245	-0.0209	0.2820
AASDH	SRP72	AASDH	SRP72	0.0608	0.0221	0.0215	0.0450	0.3300
AASDH	SSRP1	AASDH	SSRP1	0.0547	0.0070	0.0070	0.0104	0.7578
AASDH	STRA13	AASDH	STRA13	0.0770	0.0436	0.0445	0.0830	0.0551
AASDH	TAF1B	AASDH	TAF1B	0.0530	-0.0235	-0.0235	-0.0191	0.3020
AASDH	TMEM126A	AASDH	TMEM126A	0.0618	-0.0183	-0.0190	-0.0311	0.4219
AASDH	TMEM183A	AASDH	TMEM183A	0.0556	0.0463	0.0460	0.0611	0.0414
AASDH	TMEM191C	AASDH	TMEM191C	0.0499	-0.0020	-0.0018	-0.0017	0.9307
AASDH	TMEM71	AASDH	TMEM71	0.0504	0.0079	0.0075	0.0130	0.7291
AASDH	TMX2	AASDH	TMX2	0.0547	-0.0239	-0.0238	-0.0306	0.2931
AASDH	TNFRSF4	AASDH	TNFRSF4	0.0545	-0.0095	-0.0087	-0.0094	0.6770
AASDH	TOMM20	AASDH	TOMM20	0.0499	0.0333	0.0301	0.0762	0.1430
AASDH	TRMT61A	AASDH	TRMT61A	0.0461	-0.0218	-0.0218	-0.0166	0.3382
AASDH	TRPT1	AASDH	TRPT1	0.0600	0.0094	0.0096	0.0115	0.6786
AASDH	WWP1	AASDH	WWP1	0.0575	0.0031	0.0054	0.0022	0.8916
AASDH	YY1AP1	AASDH	YY1AP1	0.0654	0.0384	0.0394	0.0407	0.0909
AASDH	ZBTB38	AASDH	ZBTB38	0.0579	0.0162	0.0161	0.0188	0.4756
AASDH	ZDHHC18	AASDH	ZDHHC18	0.0540	0.0358	0.0421	0.0224	0.1155
AASDH	ZNF626	AASDH	ZNF626	0.0473	-0.0263	-0.0264	-0.0238	0.2468
AASDHPPT	AAMP	AASDHPPT	AAMP	0.0687	0.0312	0.0300	0.0412	0.1696
AASDHPPT	AK3	AASDHPPT	AK3	0.0476	0.0185	0.0184	0.0162	0.4151
AASDHPPT	AK9	AASDHPPT	AK9	0.0602	-0.0043	-0.0048	-0.0026	0.8493
AASDHPPT	BEX4	AASDHPPT	BEX4	0.0515	0.0773	0.0760	0.1112	0.0007
AASDHPPT	BLVRB	AASDHPPT	BLVRB	0.0516	0.0001	0.0017	0.0001	0.9958
AASDHPPT	C12orf10	AASDHPPT	C12orf10	0.0537	-0.0227	-0.0227	-0.0272	0.3189
AASDHPPT	C2CD2L	AASDHPPT	C2CD2L	0.0574	-0.0192	-0.0192	-0.0061	0.3980
AASDHPPT	CCDC93	AASDHPPT	CCDC93	0.0704	-0.0183	-0.0180	-0.0103	0.4209
AASDHPPT	CD151	AASDHPPT	CD151	0.0660	0.0639	0.0649	0.0789	0.0049
AASDHPPT	CHI3L2	AASDHPPT	CHI3L2	0.0582	0.0106	0.0123	0.0081	0.6399
AASDHPPT	CIAO1	AASDHPPT	CIAO1	0.0566	-0.0236	-0.0217	-0.0198	0.2995
AASDHPPT	CLASP1	AASDHPPT	CLASP1	0.0513	-0.0092	-0.0068	-0.0054	0.6870
AASDHPPT	CLN8	AASDHPPT	CLN8	0.0556	0.0267	0.0278	0.0128	0.2396
AASDHPPT	COA4	AASDHPPT	COA4	0.0506	0.0260	0.0248	0.0339	0.2526
AASDHPPT	CRYL1	AASDHPPT	CRYL1	0.0546	0.0024	0.0039	0.0017	0.9177
AASDHPPT	CSTF2T	AASDHPPT	CSTF2T	0.0586	0.0287	0.0286	0.0164	0.2067
AASDHPPT	CWF19L2	AASDHPPT	CWF19L2	0.0503	0.0245	0.0252	0.0322	0.2806
AASDHPPT	DPP4	AASDHPPT	DPP4	0.0646	-0.0082	-0.0082	-0.0012	0.7195
AASDHPPT	EPRS	AASDHPPT	EPRS	0.0627	0.0595	0.0594	0.0660	0.0089
AASDHPPT	FBXO4	AASDHPPT	FBXO4	0.0666	0.0348	0.0381	0.0228	0.1259
AASDHPPT	GDE1	AASDHPPT	GDE1	0.0471	0.0206	0.0229	0.0168	0.3648
AASDHPPT	GTPBP8	AASDHPPT	GTPBP8	0.0446	-0.0096	-0.0075	-0.0069	0.6740
AASDHPPT	HLA-DRB5	AASDHPPT	HLA-DRB5	0.0491	-0.0101	-0.0093	-0.0092	0.6572
AASDHPPT	HPS3	AASDHPPT	HPS3	0.0621	-0.0163	-0.0144	-0.0127	0.4740
AASDHPPT	IFIT5	AASDHPPT	IFIT5	0.0594	-0.0081	-0.0068	-0.0035	0.7205
AASDHPPT	INTS1	AASDHPPT	INTS1	0.0538	0.0274	0.0287	0.0097	0.2284
AASDHPPT	LMBRD1	AASDHPPT	LMBRD1	0.0591	-0.0247	-0.0252	-0.0221	0.2779
AASDHPPT	LRRC61	AASDHPPT	LRRC61	0.0543	0.0180	0.0179	0.0099	0.4286
AASDHPPT	MARCKSL1	AASDHPPT	MARCKSL1	0.0564	0.0001	0.0020	0.0001	0.9959
AASDHPPT	MCM7	AASDHPPT	MCM7	0.0515	0.0105	0.0112	0.0081	0.6456
AASDHPPT	NDUFAF1	AASDHPPT	NDUFAF1	0.0504	-0.0347	-0.0348	-0.0262	0.1265
AASDHPPT	NR2C2AP	AASDHPPT	NR2C2AP	0.0709	0.0041	0.0038	0.0030	0.8576
AASDHPPT	NT5C2	AASDHPPT	NT5C2	0.0607	-0.0051	-0.0038	-0.0030	0.8229
AASDHPPT	NUPL1	AASDHPPT	NUPL1	0.0646	0.0028	0.0005	0.0015	0.9036
AASDHPPT	PAFAH1B1	AASDHPPT	PAFAH1B1	0.0625	-0.0008	0.0014	-0.0009	0.9708
AASDHPPT	PGRMC1	AASDHPPT	PGRMC1	0.0608	0.0193	0.0189	0.0139	0.3968
AASDHPPT	PQLC1	AASDHPPT	PQLC1	0.0623	0.0116	0.0116	0.0035	0.6107
AASDHPPT	PRKD3	AASDHPPT	PRKD3	0.0671	0.0242	0.0258	0.0161	0.2863
AASDHPPT	RAB4A	AASDHPPT	RAB4A	0.0588	0.0334	0.0352	0.0363	0.1414
AASDHPPT	RP11-349A22.5	AASDHPPT	RP11-349A22.5	0.0626	0.0692	0.0681	0.0953	0.0023
AASDHPPT	RP11-539L10.2	AASDHPPT	RP11-539L10.2	0.0569	0.0630	0.0685	0.0422	0.0055
AASDHPPT	RSAD1	AASDHPPT	RSAD1	0.0558	0.0075	0.0094	0.0052	0.7414
AASDHPPT	SDCCAG3	AASDHPPT	SDCCAG3	0.0652	0.0368	0.0395	0.0109	0.1051
AASDHPPT	SH2D1B	AASDHPPT	SH2D1B	0.0536	0.0456	0.0423	0.0745	0.0446
AASDHPPT	SLC25A17	AASDHPPT	SLC25A17	0.0606	-0.0177	-0.0157	-0.0093	0.4374
AASDHPPT	SLC35A5	AASDHPPT	SLC35A5	0.0689	0.0306	0.0302	0.0109	0.1786
AASDHPPT	SLC39A8	AASDHPPT	SLC39A8	0.0562	0.0105	0.0113	0.0061	0.6427
AASDHPPT	SLC7A6OS	AASDHPPT	SLC7A6OS	0.0603	-0.0004	0.0017	-0.0004	0.9853
AASDHPPT	SLFN5	AASDHPPT	SLFN5	0.0497	-0.0195	-0.0205	-0.0255	0.3916
AASDHPPT	SLMAP	AASDHPPT	SLMAP	0.0601	0.0084	0.0089	0.0058	0.7124
AASDHPPT	SNX27	AASDHPPT	SNX27	0.0542	0.0203	0.0204	0.0083	0.3725
AASDHPPT	SPRYD4	AASDHPPT	SPRYD4	0.0468	-0.0217	-0.0217	-0.0079	0.3400
AASDHPPT	SUPT4H1	AASDHPPT	SUPT4H1	0.0847	0.0701	0.0580	0.1304	0.0020
AASDHPPT	SZT2	AASDHPPT	SZT2	0.0642	-0.0071	-0.0049	-0.0029	0.7559
AASDHPPT	TARBP1	AASDHPPT	TARBP1	0.0616	0.0124	0.0145	0.0055	0.5866
AASDHPPT	TCEB3	AASDHPPT	TCEB3	0.0534	0.0370	0.0389	0.0219	0.1037
AASDHPPT	TFDP2	AASDHPPT	TFDP2	0.0511	0.0178	0.0170	0.0228	0.4349
AASDHPPT	TRAT1	AASDHPPT	TRAT1	0.0637	0.0308	0.0290	0.0110	0.1752
AASDHPPT	UBALD1	AASDHPPT	UBALD1	0.0635	0.0075	0.0093	0.0059	0.7410
AASDHPPT	UBE2H	AASDHPPT	UBE2H	0.0690	0.0471	0.0464	0.0265	0.0381
AASDHPPT	VEZF1	AASDHPPT	VEZF1	0.0643	-0.0158	-0.0159	-0.0109	0.4865
AASDHPPT	WDR41	AASDHPPT	WDR41	0.0520	-0.0206	-0.0207	-0.0124	0.3640
AASDHPPT	ZDHHC13	AASDHPPT	ZDHHC13	0.0650	-0.0083	-0.0070	-0.0036	0.7139
AASDHPPT	ZFAND2A	AASDHPPT	ZFAND2A	0.0628	0.0580	0.0581	0.0685	0.0108
AASDHPPT	ZFPL1	AASDHPPT	ZFPL1	0.0480	0.0203	0.0220	0.0173	0.3732
AASDHPPT	ZFYVE27	AASDHPPT	ZFYVE27	0.0542	-0.0160	-0.0161	-0.0086	0.4805
AASDHPPT	ZNF446	AASDHPPT	ZNF446	0.0506	-0.0192	-0.0192	-0.0062	0.3979
AASDHPPT	ZNF90	AASDHPPT	ZNF90	0.0562	-0.0051	-0.0030	-0.0034	0.8232
AATF	ACAD9	AATF	ACAD9	0.0664	-0.0339	-0.0339	-0.0131	0.1363
AATF	ACTR2	AATF	ACTR2	0.0465	-0.0280	-0.0287	-0.0346	0.2187
AATF	ANXA7	AATF	ANXA7	0.0684	0.0386	0.0385	0.0423	0.0895
AATF	ARF5	AATF	ARF5	0.0895	0.0669	0.0676	0.1043	0.0032
AATF	ATP11B	AATF	ATP11B	0.0569	-0.0094	-0.0095	-0.0051	0.6780
AATF	B4GALT4	AATF	B4GALT4	0.0611	0.0471	0.0488	0.0296	0.0383
AATF	BNIP3	AATF	BNIP3	0.0702	0.0820	0.0829	0.0400	0.0003
AATF	C11orf21	AATF	C11orf21	0.0509	0.0328	0.0335	0.0300	0.1493
AATF	C20orf196	AATF	C20orf196	0.0707	-0.0090	-0.0104	-0.0049	0.6933
AATF	CD58	AATF	CD58	0.0529	0.0329	0.0332	0.0297	0.1476
AATF	CDK11A	AATF	CDK11A	0.0622	-0.0036	-0.0035	-0.0040	0.8752
AATF	CDK13	AATF	CDK13	0.0463	-0.0231	-0.0222	-0.0144	0.3087
AATF	CDKN2C	AATF	CDKN2C	0.0470	0.0136	0.0119	0.0059	0.5492
AATF	CHD4	AATF	CHD4	0.0600	0.0032	0.0027	0.0025	0.8871
AATF	CTBP2	AATF	CTBP2	0.0538	0.0432	0.0432	0.0444	0.0574
AATF	CUL5	AATF	CUL5	0.0490	-0.0007	-0.0009	-0.0005	0.9745
AATF	CXorf40B	AATF	CXorf40B	0.0520	-0.0059	-0.0055	-0.0046	0.7954
AATF	DDX59	AATF	DDX59	0.0733	0.0321	0.0309	0.0153	0.1580
AATF	DNAJB1	AATF	DNAJB1	0.0528	-0.0313	-0.0303	-0.0371	0.1685
AATF	EBNA1BP2	AATF	EBNA1BP2	0.0638	0.0119	0.0121	0.0103	0.6017
AATF	ELMOD2	AATF	ELMOD2	0.0518	0.0455	0.0458	0.0184	0.0452
AATF	ETFB	AATF	ETFB	0.0611	0.0066	0.0074	0.0074	0.7721
AATF	FAM117B	AATF	FAM117B	0.0502	0.0270	0.0309	0.0064	0.2352
AATF	FAM136A	AATF	FAM136A	0.0501	0.0055	0.0041	0.0049	0.8097
AATF	FAM172A	AATF	FAM172A	0.0610	0.0365	0.0368	0.0304	0.1084
AATF	FNBP1	AATF	FNBP1	0.0675	-0.0013	-0.0047	-0.0019	0.9528
AATF	FXN	AATF	FXN	0.0489	-0.0062	-0.0068	-0.0047	0.7857
AATF	FXYD1	AATF	FXYD1	0.0561	-0.0068	-0.0065	-0.0022	0.7653
AATF	GEMIN8	AATF	GEMIN8	0.0514	-0.0020	-0.0011	-0.0008	0.9301
AATF	GMDS-AS1	AATF	GMDS-AS1	0.0483	0.0396	0.0403	0.0148	0.0817
AATF	GMPR2	AATF	GMPR2	0.0513	0.0405	0.0417	0.0369	0.0748
AATF	HINT3	AATF	HINT3	0.0469	-0.0167	-0.0170	-0.0067	0.4629
AATF	HSPA9	AATF	HSPA9	0.0708	0.0112	0.0108	0.0119	0.6223
AATF	INPP1	AATF	INPP1	0.0499	0.0007	0.0004	0.0003	0.9754
AATF	LMAN1	AATF	LMAN1	0.0572	0.0295	0.0297	0.0254	0.1942
AATF	LRCH4	AATF	LRCH4	0.0613	0.0485	0.0493	0.0438	0.0330
AATF	MCL1	AATF	MCL1	0.0692	0.0301	0.0309	0.0352	0.1859
AATF	METTL18	AATF	METTL18	0.0579	0.0228	0.0240	0.0138	0.3159
AATF	MMD	AATF	MMD	0.0510	0.0033	0.0035	0.0012	0.8863
AATF	MRPL49	AATF	MRPL49	0.0578	0.0023	0.0017	0.0020	0.9185
AATF	MTMR12	AATF	MTMR12	0.0561	-0.0133	-0.0133	-0.0062	0.5589
AATF	MTMR14	AATF	MTMR14	0.0536	0.0158	0.0172	0.0124	0.4885
AATF	NUP93	AATF	NUP93	0.0594	-0.0059	-0.0044	-0.0033	0.7947
AATF	PCK2	AATF	PCK2	0.0653	-0.0115	-0.0125	-0.0044	0.6118
AATF	PGPEP1	AATF	PGPEP1	0.0641	0.0085	0.0094	0.0044	0.7098
AATF	PHF20L1	AATF	PHF20L1	0.0629	0.0609	0.0596	0.0520	0.0074
AATF	PPP1R35	AATF	PPP1R35	0.0451	0.0441	0.0434	0.0415	0.0522
AATF	PSME3	AATF	PSME3	0.0577	-0.0281	-0.0286	-0.0202	0.2157
AATF	RALGAPA1	AATF	RALGAPA1	0.0540	-0.0346	-0.0346	-0.0140	0.1280
AATF	RASGRP3	AATF	RASGRP3	0.0509	-0.0069	-0.0069	-0.0005	0.7621
AATF	RBM4	AATF	RBM4	0.0563	-0.0287	-0.0287	-0.0242	0.2063
AATF	RFC5	AATF	RFC5	0.0720	0.0056	0.0065	0.0025	0.8060
AATF	RIN3	AATF	RIN3	0.0781	0.0525	0.0537	0.0629	0.0209
AATF	RP11-109G23.3	AATF	RP11-109G23.3	0.0562	-0.0206	-0.0207	-0.0051	0.3639
AATF	RSBN1L-AS1	AATF	RSBN1L-AS1	0.0542	0.0007	0.0018	0.0003	0.9744
AATF	SCYL2	AATF	SCYL2	0.0522	0.0117	0.0121	0.0065	0.6063
AATF	SETD4	AATF	SETD4	0.0609	0.0186	0.0189	0.0083	0.4123
AATF	SUPT16H	AATF	SUPT16H	0.0602	-0.0038	-0.0036	-0.0040	0.8690
AATF	SUSD3	AATF	SUSD3	0.0626	-0.0138	-0.0138	-0.0021	0.5449
AATF	TBC1D31	AATF	TBC1D31	0.0475	0.0344	0.0350	0.0214	0.1298
AATF	TGFBI	AATF	TGFBI	0.0549	0.0748	0.0750	0.0061	0.0010
AATF	TPP2	AATF	TPP2	0.0528	0.0948	0.0961	0.0664	0.0000
AATF	TRAPPC6A	AATF	TRAPPC6A	0.0628	0.0170	0.0165	0.0246	0.4541
AATF	TRIP4	AATF	TRIP4	0.0562	0.0034	0.0066	0.0023	0.8808
AATF	TTC3	AATF	TTC3	0.0477	-0.0186	-0.0193	-0.0162	0.4139
AATF	UNC93B1	AATF	UNC93B1	0.0443	-0.0193	-0.0189	-0.0100	0.3961
AATF	YIPF5	AATF	YIPF5	0.0490	-0.0021	-0.0015	-0.0014	0.9264
ABCA2	AGPAT2	ABCA2	AGPAT2	0.0573	0.0183	0.0163	0.0175	0.4201
ABCA2	ANKRD13A	ABCA2	ANKRD13A	0.0539	0.0057	0.0090	0.0058	0.8024
ABCA2	AP001816.1	ABCA2	AP001816.1	0.0569	0.0002	0.0010	0.0002	0.9933
ABCA2	ARL5A	ABCA2	ARL5A	0.0491	0.0335	0.0315	0.0765	0.1407
ABCA2	ARMC6	ABCA2	ARMC6	0.0628	0.0121	0.0117	0.0120	0.5934
ABCA2	ASB7	ABCA2	ASB7	0.0585	0.0243	0.0234	0.0122	0.2854
ABCA2	ATAD2B	ABCA2	ATAD2B	0.0550	0.0078	0.0104	0.0051	0.7330
ABCA2	BCL2L13	ABCA2	BCL2L13	0.0493	0.0469	0.0516	0.0535	0.0391
ABCA2	BCL3	ABCA2	BCL3	0.0500	0.0151	0.0165	0.0089	0.5063
ABCA2	BTN3A1	ABCA2	BTN3A1	0.0693	-0.0210	-0.0197	-0.0260	0.3549
ABCA2	C18orf32	ABCA2	C18orf32	0.0543	0.0071	0.0077	0.0108	0.7535
ABCA2	CACNA2D4	ABCA2	CACNA2D4	0.0514	0.0020	0.0004	0.0017	0.9304
ABCA2	CAPRIN2	ABCA2	CAPRIN2	0.0548	0.0422	0.0425	0.0279	0.0634
ABCA2	CD38	ABCA2	CD38	0.0574	-0.0009	-0.0004	-0.0015	0.9690
ABCA2	CD82	ABCA2	CD82	0.0538	-0.0075	-0.0076	-0.0020	0.7403
ABCA2	CDK6	ABCA2	CDK6	0.0586	-0.0186	-0.0186	-0.0126	0.4143
ABCA2	CEP70	ABCA2	CEP70	0.0458	0.0159	0.0166	0.0093	0.4846
ABCA2	CHKB	ABCA2	CHKB	0.0553	0.0100	0.0086	0.0132	0.6588
ABCA2	CPSF2	ABCA2	CPSF2	0.0659	0.0173	0.0123	0.0116	0.4463
ABCA2	DEGS1	ABCA2	DEGS1	0.0471	-0.0139	-0.0141	-0.0157	0.5397
ABCA2	DNTTIP2	ABCA2	DNTTIP2	0.0583	-0.0012	-0.0007	-0.0025	0.9563
ABCA2	EPHA1-AS1	ABCA2	EPHA1-AS1	0.0487	-0.0053	-0.0053	-0.0011	0.8145
ABCA2	EXOC2	ABCA2	EXOC2	0.0604	-0.0267	-0.0268	-0.0257	0.2399
ABCA2	FAM21C	ABCA2	FAM21C	0.0451	0.0379	0.0361	0.0269	0.0957
ABCA2	FGFBP3	ABCA2	FGFBP3	0.0547	0.0044	0.0040	0.0035	0.8461
ABCA2	GTPBP6	ABCA2	GTPBP6	0.0601	0.0259	0.0277	0.0406	0.2545
ABCA2	HEBP1	ABCA2	HEBP1	0.0582	-0.0158	-0.0159	-0.0184	0.4870
ABCA2	IGHMBP2	ABCA2	IGHMBP2	0.0590	-0.0215	-0.0215	-0.0170	0.3448
ABCA2	IKBIP	ABCA2	IKBIP	0.0533	0.0178	0.0160	0.0214	0.4343
ABCA2	ITGA6	ABCA2	ITGA6	0.0523	0.0587	0.0618	0.0532	0.0097
ABCA2	KCTD5	ABCA2	KCTD5	0.0551	-0.0264	-0.0265	-0.0251	0.2451
ABCA2	KLHL6	ABCA2	KLHL6	0.0519	0.0360	0.0354	0.0148	0.1135
ABCA2	KRT1	ABCA2	KRT1	0.0592	-0.0038	-0.0038	-0.0005	0.8682
ABCA2	LDB1	ABCA2	LDB1	0.0452	-0.0161	-0.0161	-0.0097	0.4802
ABCA2	LGALS8	ABCA2	LGALS8	0.0522	0.0866	0.0816	0.0819	0.0001
ABCA2	LINC00847	ABCA2	LINC00847	0.0597	-0.0208	-0.0208	-0.0156	0.3604
ABCA2	METTL1	ABCA2	METTL1	0.0693	0.0388	0.0418	0.0149	0.0879
ABCA2	METTL14	ABCA2	METTL14	0.0475	-0.0169	-0.0170	-0.0106	0.4567
ABCA2	MITD1	ABCA2	MITD1	0.0650	-0.0288	-0.0287	-0.0508	0.2048
ABCA2	MLLT11	ABCA2	MLLT11	0.0511	0.0054	0.0062	0.0072	0.8113
ABCA2	MLLT6	ABCA2	MLLT6	0.0474	0.0003	0.0002	0.0005	0.9885
ABCA2	MRI1	ABCA2	MRI1	0.0632	0.0145	0.0138	0.0093	0.5227
ABCA2	NAE1	ABCA2	NAE1	0.0532	-0.0322	-0.0316	-0.0565	0.1570
ABCA2	NCBP2	ABCA2	NCBP2	0.0603	0.0261	0.0272	0.0411	0.2510
ABCA2	NDE1	ABCA2	NDE1	0.0524	0.0141	0.0140	0.0173	0.5354
ABCA2	NIPAL3	ABCA2	NIPAL3	0.0463	0.0071	0.0079	0.0050	0.7553
ABCA2	NSMF	ABCA2	NSMF	0.0595	-0.0186	-0.0186	-0.0128	0.4141
ABCA2	NUP37	ABCA2	NUP37	0.0591	0.0111	0.0138	0.0105	0.6260
ABCA2	NUP88	ABCA2	NUP88	0.0499	0.0066	0.0074	0.0070	0.7708
ABCA2	OSGEPL1	ABCA2	OSGEPL1	0.0534	-0.0178	-0.0178	-0.0116	0.4345
ABCA2	OTUD5	ABCA2	OTUD5	0.0564	0.0027	0.0036	0.0030	0.9052
ABCA2	P2RY10	ABCA2	P2RY10	0.0505	0.0449	0.0415	0.0298	0.0483
ABCA2	PAK1IP1	ABCA2	PAK1IP1	0.0599	0.0120	0.0121	0.0119	0.5968
ABCA2	PLEKHG2	ABCA2	PLEKHG2	0.0539	-0.0092	-0.0093	-0.0031	0.6844
ABCA2	PLEKHG3	ABCA2	PLEKHG3	0.0498	0.0103	0.0097	0.0134	0.6519
ABCA2	PPM1K	ABCA2	PPM1K	0.0654	0.0115	0.0114	0.0188	0.6126
ABCA2	PRPF39	ABCA2	PRPF39	0.0649	0.0575	0.0605	0.0413	0.0113
ABCA2	RARG	ABCA2	RARG	0.0511	-0.0107	-0.0107	-0.0042	0.6385
ABCA2	RASGRP1	ABCA2	RASGRP1	0.0616	-0.0304	-0.0305	-0.0330	0.1813
ABCA2	RBKS	ABCA2	RBKS	0.0576	0.0015	0.0015	0.0013	0.9461
ABCA2	RBM12	ABCA2	RBM12	0.0512	-0.0156	-0.0156	-0.0088	0.4927
ABCA2	RCN1	ABCA2	RCN1	0.0600	-0.0323	-0.0324	-0.0379	0.1552
ABCA2	RHOQ	ABCA2	RHOQ	0.0520	0.0013	0.0034	0.0010	0.9542
ABCA2	RNF115	ABCA2	RNF115	0.0558	0.0318	0.0324	0.0495	0.1626
ABCA2	RNMTL1	ABCA2	RNMTL1	0.0717	0.0155	0.0175	0.0140	0.4959
ABCA2	RP11-262H14.3	ABCA2	RP11-262H14.3	0.0639	-0.0048	-0.0026	-0.0042	0.8321
ABCA2	RP11-430B1.2	ABCA2	RP11-430B1.2	0.0702	-0.0084	-0.0085	-0.0026	0.7105
ABCA2	RP11-65I12.1	ABCA2	RP11-65I12.1	0.0558	-0.0119	-0.0120	-0.0051	0.5994
ABCA2	RPL39L	ABCA2	RPL39L	0.0566	-0.0126	-0.0126	-0.0138	0.5781
ABCA2	RTN4IP1	ABCA2	RTN4IP1	0.0533	-0.0100	-0.0100	-0.0037	0.6603
ABCA2	RXRB	ABCA2	RXRB	0.0509	-0.0181	-0.0184	-0.0224	0.4256
ABCA2	SENP7	ABCA2	SENP7	0.0554	0.0263	0.0244	0.0221	0.2479
ABCA2	SFXN3	ABCA2	SFXN3	0.0657	0.0055	0.0075	0.0038	0.8102
ABCA2	SGK3	ABCA2	SGK3	0.0656	0.0185	0.0195	0.0103	0.4166
ABCA2	SLC9A8	ABCA2	SLC9A8	0.0567	-0.0169	-0.0170	-0.0106	0.4563
ABCA2	SLK	ABCA2	SLK	0.0615	0.0045	0.0045	0.0035	0.8418
ABCA2	SMG1	ABCA2	SMG1	0.0501	-0.0011	-0.0011	-0.0013	0.9621
ABCA2	SNAP23	ABCA2	SNAP23	0.0560	0.0143	0.0157	0.0243	0.5290
ABCA2	SPG7	ABCA2	SPG7	0.0562	-0.0028	-0.0035	-0.0035	0.9023
ABCA2	SRPR	ABCA2	SRPR	0.0529	-0.0192	-0.0194	-0.0299	0.3978
ABCA2	ST6GALNAC4	ABCA2	ST6GALNAC4	0.0646	0.0000	-0.0004	0.0000	0.9995
ABCA2	SYNE1	ABCA2	SYNE1	0.0580	-0.0015	-0.0032	-0.0028	0.9481
ABCA2	SYPL1	ABCA2	SYPL1	0.0542	0.0375	0.0377	0.0492	0.0987
ABCA2	TGFBR3	ABCA2	TGFBR3	0.0576	0.0103	0.0091	0.0134	0.6521
ABCA2	TM7SF3	ABCA2	TM7SF3	0.0500	0.0087	0.0076	0.0093	0.7013
ABCA2	TMEM70	ABCA2	TMEM70	0.0496	-0.0063	-0.0063	-0.0083	0.7826
ABCA2	TRPT1	ABCA2	TRPT1	0.0573	-0.0351	-0.0351	-0.0433	0.1227
ABCA2	TSFM	ABCA2	TSFM	0.0564	0.0475	0.0466	0.0497	0.0367
ABCA2	TTC39B	ABCA2	TTC39B	0.0514	-0.0038	-0.0041	-0.0035	0.8687
ABCA2	WDR43	ABCA2	WDR43	0.0723	-0.0311	-0.0312	-0.0346	0.1708
ABCA2	WDR61	ABCA2	WDR61	0.0723	-0.0200	-0.0198	-0.0352	0.3797
ABCA2	YPEL1	ABCA2	YPEL1	0.0618	0.0257	0.0264	0.0450	0.2575
ABCA2	YRDC	ABCA2	YRDC	0.0705	-0.0090	-0.0091	-0.0122	0.6935
ABCA2	YTHDF2	ABCA2	YTHDF2	0.0548	0.0043	0.0047	0.0068	0.8490
ABCA2	ZBTB1	ABCA2	ZBTB1	0.0604	0.0432	0.0455	0.0592	0.0574
ABCA2	ZCCHC8	ABCA2	ZCCHC8	0.0513	0.0266	0.0297	0.0205	0.2423
ABCA2	ZNF506	ABCA2	ZNF506	0.0635	0.0001	-0.0035	0.0001	0.9955
ABCA2	ZNF548	ABCA2	ZNF548	0.0644	-0.0165	-0.0165	-0.0099	0.4683
ABCA2	ZNF880	ABCA2	ZNF880	0.0547	0.0102	0.0113	0.0127	0.6540
ABCA7	ABR	ABCA7	ABR	0.0534	0.0239	0.0232	0.0270	0.2925
