source	target	source.symbol	target.symbol	MI	pearson	spearman	rho	p-value
ENSG00000111269	ENSG00000084652	CREBL2	TXLNA	0.3154	-0.0208	-0.0209	-0.0347	0.8499
ENSG00000111269	ENSG00000106028	CREBL2	SSBP1	0.3165	0.3381	0.3336	0.9167	0.0016
ENSG00000111269	ENSG00000114416	CREBL2	FXR1	0.3217	-0.0326	-0.0326	-0.0803	0.7671
ENSG00000111269	ENSG00000130347	CREBL2	RTN4IP1	0.3085	-0.0119	-0.0119	-0.0110	0.9139
ENSG00000111269	ENSG00000134242	CREBL2	PTPN22	0.3082	-0.0242	-0.0242	-0.0465	0.8260
ENSG00000111269	ENSG00000145020	CREBL2	AMT	0.3283	-0.0242	-0.0242	-0.0480	0.8260
ENSG00000111269	ENSG00000150054	CREBL2	MPP7	0.3070	-0.0169	-0.0169	-0.0227	0.8778
ENSG00000111269	ENSG00000155252	CREBL2	PI4K2A	0.3132	-0.0119	-0.0119	-0.0111	0.9139
ENSG00000111269	ENSG00000184164	CREBL2	CRELD2	0.2968	-0.0209	-0.0209	-0.0391	0.8498
ENSG00000111269	ENSG00000184867	CREBL2	ARMCX2	0.2725	-0.0119	-0.0119	-0.0111	0.9139
ENSG00000111269	ENSG00000227039	CREBL2	ITGB2-AS1	0.2973	-0.0300	-0.0300	-0.0660	0.7849
ENSG00000111269	ENSG00000250312	CREBL2	ZNF718	0.2827	-0.0119	-0.0119	-0.0115	0.9139
ENSG00000111358	ENSG00000078140	GTF2H3	UBE2K	0.3033	-0.0325	-0.0326	-0.0911	0.7675
ENSG00000111358	ENSG00000088808	GTF2H3	PPP1R13B	0.2801	-0.0119	-0.0119	-0.0126	0.9139
ENSG00000111358	ENSG00000119285	GTF2H3	HEATR1	0.3189	-0.0119	-0.0119	-0.0137	0.9139
ENSG00000111358	ENSG00000120709	GTF2H3	FAM53C	0.2934	-0.0462	-0.0462	-0.1699	0.6747
ENSG00000111358	ENSG00000125249	GTF2H3	RAP2A	0.3749	-0.0119	-0.0119	-0.0119	0.9139
ENSG00000111358	ENSG00000134452	GTF2H3	FBH1	0.2843	-0.0169	-0.0169	-0.0251	0.8780
ENSG00000111358	ENSG00000144712	GTF2H3	CAND2	0.3712	-0.0119	-0.0119	-0.0122	0.9139
ENSG00000111358	ENSG00000149483	GTF2H3	TMEM138	0.3284	-0.0242	-0.0242	-0.0501	0.8259
ENSG00000111358	ENSG00000152795	GTF2H3	HNRNPDL	0.2730	-0.0699	-0.0690	-0.3313	0.5252
ENSG00000111358	ENSG00000178623	GTF2H3	GPR35	0.3802	-0.0119	-0.0119	-0.0119	0.9139
ENSG00000111358	ENSG00000196975	GTF2H3	ANXA4	0.3336	-0.0242	-0.0242	-0.0534	0.8263
ENSG00000111358	ENSG00000230679	GTF2H3	ENO1-AS1	0.2646	-0.0119	-0.0119	-0.0130	0.9139
ENSG00000112033	ENSG00000009694	PPARD	TENM1	0.2733	-0.0296	-0.0297	-0.0391	0.7881
ENSG00000112033	ENSG00000082212	PPARD	ME2	0.3131	-0.0427	-0.0427	-0.0711	0.6983
ENSG00000112033	ENSG00000108639	PPARD	SYNGR2	0.3381	-0.0296	-0.0297	-0.0364	0.7879
ENSG00000112033	ENSG00000110934	PPARD	BIN2	0.3750	-0.0596	-0.0597	-0.1375	0.5882
ENSG00000112033	ENSG00000135473	PPARD	PAN2	0.3409	-0.0296	-0.0297	-0.0355	0.7879
ENSG00000112033	ENSG00000185658	PPARD	BRWD1	0.2919	-0.0743	-0.0742	-0.1938	0.4989
ENSG00000112033	ENSG00000197937	PPARD	ZNF347	0.3335	-0.0241	-0.0241	-0.0225	0.8268
ENSG00000112033	ENSG00000221821	PPARD	C6orf226	0.3288	-0.0169	-0.0169	-0.0109	0.8778
ENSG00000112033	ENSG00000235750	PPARD	KIAA0040	0.2885	-0.0169	-0.0169	-0.0136	0.8778
ENSG00000112033	ENSG00000267011	PPARD	AC011498.1	0.2735	-0.0241	-0.0241	-0.0223	0.8269
ENSG00000112182	ENSG00000065665	BACH2	SEC61A2	0.2800	0.4545	0.4726	0.2150	0.0000
ENSG00000112182	ENSG00000112624	BACH2	BICRAL	0.3190	0.4796	0.4750	0.4782	0.0000
ENSG00000112182	ENSG00000112782	BACH2	CLIC5	0.3883	-0.0242	-0.0242	-0.0110	0.8260
ENSG00000112182	ENSG00000136810	BACH2	TXN	0.3114	-0.0344	-0.0345	-0.0228	0.7544
ENSG00000112182	ENSG00000138496	BACH2	PARP9	0.2795	-0.0342	-0.0345	-0.0261	0.7560
ENSG00000112182	ENSG00000141965	BACH2	FEM1A	0.3201	-0.0242	-0.0242	-0.0113	0.8260
ENSG00000112182	ENSG00000151353	BACH2	TMEM18	0.3396	-0.0242	-0.0242	-0.0113	0.8260
ENSG00000112182	ENSG00000155393	BACH2	HEATR3	0.2913	-0.0242	-0.0242	-0.0131	0.8260
ENSG00000112182	ENSG00000159228	BACH2	CBR1	0.3044	-0.0344	-0.0345	-0.0222	0.7545
ENSG00000112182	ENSG00000162946	BACH2	DISC1	0.2537	-0.0242	-0.0242	-0.0114	0.8260
ENSG00000112182	ENSG00000166046	BACH2	TCP11L2	0.3050	-0.0423	-0.0425	-0.0369	0.7008
ENSG00000112182	ENSG00000173264	BACH2	GPR137	0.3119	-0.0242	-0.0242	-0.0121	0.8260
ENSG00000112182	ENSG00000176659	BACH2	C20orf197	0.3509	-0.0242	-0.0242	-0.0123	0.8260
ENSG00000112182	ENSG00000196557	BACH2	CACNA1H	0.3403	-0.0343	-0.0345	-0.0244	0.7555
ENSG00000112182	ENSG00000198105	BACH2	ZNF248	0.3186	0.5212	0.4969	0.3179	0.0000
ENSG00000112182	ENSG00000198898	BACH2	CAPZA2	0.3184	-0.0609	-0.0612	-0.0730	0.5795
ENSG00000112182	ENSG00000264364	BACH2	DYNLL2	0.3511	-0.0491	-0.0493	-0.0530	0.6552
ENSG00000112200	ENSG00000063046	ZNF451	EIF4B	0.2973	0.0556	0.0523	0.0753	0.6131
ENSG00000112200	ENSG00000099797	ZNF451	TECR	0.3356	-0.1422	-0.1421	-0.1793	0.1943
ENSG00000112200	ENSG00000100650	ZNF451	SRSF5	0.3162	-0.0077	0.0084	-0.0139	0.9443
ENSG00000112200	ENSG00000107438	ZNF451	PDLIM1	0.3128	-0.0351	-0.0351	-0.0127	0.7497
ENSG00000112200	ENSG00000110906	ZNF451	KCTD10	0.4104	-0.0499	-0.0500	-0.0250	0.6503
ENSG00000112200	ENSG00000116903	ZNF451	EXOC8	0.3044	-0.0351	-0.0351	-0.0138	0.7497
ENSG00000112200	ENSG00000123178	ZNF451	SPRYD7	0.3086	-0.0351	-0.0351	-0.0155	0.7497
ENSG00000112200	ENSG00000135801	ZNF451	TAF5L	0.2983	-0.0351	-0.0351	-0.0120	0.7497
ENSG00000112200	ENSG00000155034	ZNF451	FBXL18	0.3146	-0.0499	-0.0500	-0.0247	0.6499
ENSG00000112200	ENSG00000170004	ZNF451	CHD3	0.2968	-0.1541	-0.1539	-0.2211	0.1592
ENSG00000112200	ENSG00000171791	ZNF451	BCL2	0.2846	-0.1483	-0.1480	-0.1957	0.1756
ENSG00000112200	ENSG00000172113	ZNF451	NME6	0.2642	-0.0351	-0.0351	-0.0127	0.7497
ENSG00000112200	ENSG00000176101	ZNF451	SSNA1	0.3412	-0.0610	-0.0615	-0.0400	0.5793
ENSG00000112200	ENSG00000179912	ZNF451	R3HDM2	0.2901	-0.1164	-0.1172	-0.1301	0.2887
ENSG00000112200	ENSG00000189091	ZNF451	SF3B3	0.2872	-0.0885	-0.0886	-0.0767	0.4205
ENSG00000112200	ENSG00000196998	ZNF451	WDR45	0.2991	-0.0615	-0.0615	-0.0423	0.5761
ENSG00000112200	ENSG00000249222	ZNF451	ATP5MGL	0.3402	-0.0351	-0.0351	-0.0120	0.7497
ENSG00000112200	ENSG00000261386	ZNF451	AC027682.4	0.3139	-0.0500	-0.0500	-0.0303	0.6498
ENSG00000112242	ENSG00000049167	E2F3	ERCC8	0.3050	-0.0119	-0.0119	-0.0100	0.9139
ENSG00000112242	ENSG00000115525	E2F3	ST3GAL5	0.2982	-0.0169	-0.0169	-0.0213	0.8778
ENSG00000112242	ENSG00000131484	E2F3	AC091132.1	0.3285	-0.0169	-0.0169	-0.0202	0.8778
ENSG00000112242	ENSG00000136161	E2F3	RCBTB2	0.3215	-0.0119	-0.0119	-0.0086	0.9139
ENSG00000112242	ENSG00000139641	E2F3	ESYT1	0.2948	-0.0398	-0.0397	-0.0996	0.7179
ENSG00000112242	ENSG00000143549	E2F3	TPM3	0.2832	-0.0417	-0.0419	-0.1187	0.7047
ENSG00000112242	ENSG00000143924	E2F3	EML4	0.3068	-0.0600	-0.0598	-0.2281	0.5857
ENSG00000112242	ENSG00000147457	E2F3	CHMP7	0.2798	0.2607	0.2497	0.7570	0.0160
ENSG00000112242	ENSG00000148834	E2F3	GSTO1	0.3127	-0.0119	-0.0119	-0.0098	0.9139
ENSG00000112242	ENSG00000158092	E2F3	NCK1	0.3356	-0.0300	-0.0300	-0.0625	0.7853
ENSG00000112242	ENSG00000159079	E2F3	CFAP298	0.3491	-0.0241	-0.0242	-0.0442	0.8270
ENSG00000112242	ENSG00000160179	E2F3	ABCG1	0.3480	-0.0325	-0.0326	-0.0745	0.7677
ENSG00000112242	ENSG00000164659	E2F3	KIAA1324L	0.3513	-0.0169	-0.0169	-0.0215	0.8777
ENSG00000112242	ENSG00000165280	E2F3	VCP	0.2952	-0.0419	-0.0419	-0.1190	0.7034
ENSG00000112242	ENSG00000168958	E2F3	MFF	0.2581	-0.0169	-0.0169	-0.0209	0.8778
ENSG00000112242	ENSG00000169756	E2F3	LIMS1	0.3079	-0.0327	-0.0326	-0.0772	0.7667
ENSG00000112242	ENSG00000183011	E2F3	NAA38	0.3189	-0.0241	-0.0242	-0.0430	0.8269
ENSG00000112242	ENSG00000198862	E2F3	LTN1	0.3545	-0.0299	-0.0300	-0.0646	0.7861
ENSG00000112242	ENSG00000242247	E2F3	ARFGAP3	0.3161	-0.0273	-0.0273	-0.0519	0.8044
ENSG00000112242	ENSG00000257815	E2F3	AC025159.1	0.2765	-0.0119	-0.0119	-0.0108	0.9139
ENSG00000112242	ENSG00000267321	E2F3	LINC02001	0.2448	-0.0169	-0.0169	-0.0214	0.8777
ENSG00000112365	ENSG00000106799	ZBTB24	TGFBR1	0.2690	-0.0420	-0.0425	-0.0376	0.7025
ENSG00000112365	ENSG00000118816	ZBTB24	CCNI	0.2827	0.0612	0.0685	0.1043	0.5777
ENSG00000112365	ENSG00000125844	ZBTB24	RRBP1	0.2985	-0.0549	-0.0555	-0.0618	0.6177
ENSG00000112365	ENSG00000134516	ZBTB24	DOCK2	0.3115	-0.0661	-0.0665	-0.0855	0.5481
ENSG00000112365	ENSG00000144357	ZBTB24	UBR3	0.3037	-0.0489	-0.0493	-0.0470	0.6564
ENSG00000112365	ENSG00000147654	ZBTB24	EBAG9	0.2966	0.5011	0.4969	0.2948	0.0000
ENSG00000112365	ENSG00000151729	ZBTB24	SLC25A4	0.2810	-0.0241	-0.0242	-0.0118	0.8268
ENSG00000112365	ENSG00000167508	ZBTB24	MVD	0.2824	0.1179	0.1145	0.1659	0.2826
ENSG00000112365	ENSG00000175727	ZBTB24	MLXIP	0.3413	-0.0705	-0.0715	-0.0988	0.5211
ENSG00000112365	ENSG00000176393	ZBTB24	RNPEP	0.3156	-0.0241	-0.0242	-0.0127	0.8268
ENSG00000112365	ENSG00000185338	ZBTB24	SOCS1	0.3115	-0.1059	-0.1062	-0.2008	0.3348
ENSG00000112365	ENSG00000214655	ZBTB24	ZSWIM8	0.2898	-0.0422	-0.0425	-0.0377	0.7012
ENSG00000112365	ENSG00000228253	ZBTB24	MT-ATP8	0.3221	-0.1139	-0.1141	-0.2188	0.2993
ENSG00000112511	CD19	PHF1	CD19_TotalSeqB	0.3563	0.1491	-0.0257	0.1652	0.1733
ENSG00000112511	ENSG00000025708	PHF1	TYMP	0.2941	0.3340	0.3417	0.2675	0.0018
ENSG00000112511	ENSG00000063177	PHF1	RPL18	0.2779	0.1045	0.1289	0.1347	0.3414
ENSG00000112511	ENSG00000065308	PHF1	TRAM2	0.3348	-0.0601	-0.0598	-0.0159	0.5848
ENSG00000112511	ENSG00000067191	PHF1	CACNB1	0.2682	-0.0601	-0.0598	-0.0148	0.5848
ENSG00000112511	ENSG00000068878	PHF1	PSME4	0.3364	0.1791	0.1794	0.0423	0.1011
ENSG00000112511	ENSG00000085982	PHF1	USP40	0.3560	-0.0601	-0.0598	-0.0146	0.5848
ENSG00000112511	ENSG00000099381	PHF1	SETD1A	0.2695	0.1250	0.1466	0.0644	0.2543
ENSG00000112511	ENSG00000102241	PHF1	HTATSF1	0.3698	-0.0601	-0.0598	-0.0163	0.5848
ENSG00000112511	ENSG00000118412	PHF1	CASP8AP2	0.2761	0.0283	0.0374	0.0226	0.7972
ENSG00000112511	ENSG00000123416	PHF1	TUBA1B	0.2820	-0.2357	-0.2341	-0.2625	0.0299
ENSG00000112511	ENSG00000125772	PHF1	GPCPD1	0.2632	0.1433	0.1408	0.0751	0.1909
ENSG00000112511	ENSG00000127022	PHF1	CANX	0.2997	-0.0756	-0.0858	-0.0590	0.4914
ENSG00000112511	ENSG00000132359	PHF1	RAP1GAP2	0.2903	-0.0601	-0.0598	-0.0131	0.5848
ENSG00000112511	ENSG00000132581	PHF1	SDF2	0.3180	0.1141	0.1134	0.0708	0.2986
ENSG00000112511	ENSG00000139131	PHF1	YARS2	0.3674	-0.0854	-0.0851	-0.0301	0.4371
ENSG00000112511	ENSG00000141994	PHF1	DUS3L	0.2987	-0.1052	-0.1048	-0.0450	0.3381
ENSG00000112511	ENSG00000151445	PHF1	VIPAS39	0.3446	-0.1051	-0.1048	-0.0412	0.3383
ENSG00000112511	ENSG00000155621	PHF1	C9orf85	0.2670	0.1329	0.1335	0.0480	0.2255
ENSG00000112511	ENSG00000160888	PHF1	IER2	0.3513	-0.0454	0.0290	-0.0603	0.6799
ENSG00000112511	ENSG00000163399	PHF1	ATP1A1	0.3485	0.2988	0.2911	0.3334	0.0055
ENSG00000112511	ENSG00000165288	PHF1	BRWD3	0.2856	-0.0644	-0.0657	-0.0390	0.5582
ENSG00000112511	ENSG00000168556	PHF1	ING2	0.2963	0.0880	0.0914	0.0292	0.4233
ENSG00000112511	ENSG00000173486	PHF1	FKBP2	0.2985	-0.0315	-0.0326	-0.0166	0.7745
ENSG00000112511	ENSG00000174738	PHF1	NR1D2	0.3181	-0.1219	-0.1218	-0.0618	0.2664
ENSG00000112511	ENSG00000186787	PHF1	SPIN2B	0.3395	0.1665	0.1376	0.0373	0.1278
ENSG00000112511	ENSG00000198162	PHF1	MAN1A2	0.2586	0.2896	0.2754	0.1907	0.0072
ENSG00000112511	ENSG00000240065	PHF1	PSMB9	0.3003	0.0031	0.0076	0.0021	0.9778
ENSG00000112511	ENSG00000278743	PHF1	AC087239.1	0.2519	0.1432	0.1301	0.0533	0.1912
ENSG00000112592	ENSG00000068394	TBP	GPKOW	0.2973	-0.0169	-0.0169	-0.0141	0.8777
ENSG00000112592	ENSG00000078124	TBP	ACER3	0.3138	-0.0297	-0.0297	-0.0346	0.7876
ENSG00000112592	ENSG00000104870	TBP	FCGRT	0.3174	-0.0344	-0.0345	-0.0494	0.7544
ENSG00000112592	ENSG00000113319	TBP	RASGRF2	0.2836	-0.0169	-0.0169	-0.0132	0.8777
ENSG00000112592	ENSG00000130338	TBP	TULP4	0.3127	0.2865	0.2870	0.4438	0.0079
ENSG00000112592	ENSG00000131584	TBP	ACAP3	0.3116	-0.0296	-0.0297	-0.0381	0.7882
ENSG00000112592	ENSG00000133816	TBP	MICAL2	0.3554	-0.0241	-0.0241	-0.0255	0.8268
ENSG00000112592	ENSG00000162004	TBP	CCDC78	0.3011	-0.0169	-0.0169	-0.0120	0.8777
ENSG00000112592	ENSG00000165501	TBP	LRR1	0.3128	-0.0241	-0.0241	-0.0253	0.8268
ENSG00000112592	ENSG00000168591	TBP	TMUB2	0.3177	-0.0342	-0.0345	-0.0473	0.7560
ENSG00000112592	ENSG00000169155	TBP	ZBTB43	0.2596	-0.0387	-0.0388	-0.0607	0.7253
ENSG00000112592	ENSG00000176783	TBP	RUFY1	0.3686	-0.0297	-0.0297	-0.0340	0.7876
ENSG00000112592	ENSG00000187607	TBP	ZNF286A	0.3205	-0.0169	-0.0169	-0.0115	0.8777
ENSG00000112592	ENSG00000196419	TBP	XRCC6	0.3412	-0.0597	-0.0597	-0.1306	0.5875
ENSG00000112592	ENSG00000213888	TBP	LINC01521	0.3262	-0.0169	-0.0169	-0.0120	0.8777
ENSG00000112592	ENSG00000243156	TBP	MICAL3	0.3120	-0.0241	-0.0241	-0.0262	0.8267
ENSG00000112592	ENSG00000264112	TBP	AC015813.1	0.3314	-0.0241	-0.0241	-0.0233	0.8268
ENSG00000112592	ENSG00000273391	TBP	AC083880.1	0.3136	-0.0297	-0.0297	-0.0347	0.7874
ENSG00000112658	ENSG00000101181	SRF	MTG2	0.2727	-0.0343	-0.0345	-0.0504	0.7555
ENSG00000112658	ENSG00000105518	SRF	TMEM205	0.3415	0.5701	0.5000	0.5753	0.0000
ENSG00000112658	ENSG00000127831	SRF	VIL1	0.3012	-0.0169	-0.0169	-0.0114	0.8782
ENSG00000112658	ENSG00000133985	SRF	TTC9	0.2699	-0.0238	-0.0241	-0.0258	0.8288
ENSG00000112658	ENSG00000138744	SRF	NAAA	0.3239	-0.0460	-0.0464	-0.0854	0.6756
ENSG00000112658	ENSG00000141452	SRF	RMC1	0.3221	-0.0169	-0.0169	-0.0121	0.8782
ENSG00000112658	ENSG00000145936	SRF	KCNMB1	0.3552	-0.0169	-0.0169	-0.0114	0.8782
ENSG00000112658	ENSG00000150787	SRF	PTS	0.2907	-0.0240	-0.0241	-0.0224	0.8274
ENSG00000112658	ENSG00000163002	SRF	NUP35	0.3180	0.5572	0.5000	0.5747	0.0000
ENSG00000112658	ENSG00000168802	SRF	CHTF8	0.3098	-0.0240	-0.0241	-0.0237	0.8274
ENSG00000112658	ENSG00000181090	SRF	EHMT1	0.2815	0.1275	0.1467	0.2896	0.2448
ENSG00000112658	ENSG00000188735	SRF	TMEM120B	0.2922	-0.0424	-0.0427	-0.0705	0.7001
ENSG00000112658	ENSG00000198874	SRF	TYW1	0.3218	0.3007	0.3761	0.3866	0.0052
ENSG00000112658	ENSG00000230587	SRF	LINC02580	0.3094	-0.0169	-0.0169	-0.0112	0.8782
ENSG00000113068	ENSG00000050130	PFDN1	JKAMP	0.2912	-0.0424	-0.0425	-0.0414	0.6998
ENSG00000113068	ENSG00000060491	PFDN1	OGFR	0.3308	-0.0296	-0.0297	-0.0224	0.7877
ENSG00000113068	ENSG00000068796	PFDN1	KIF2A	0.3191	-0.0424	-0.0425	-0.0441	0.7000
ENSG00000113068	ENSG00000101367	PFDN1	MAPRE1	0.3139	-0.0365	-0.0366	-0.0315	0.7401
ENSG00000113068	ENSG00000124802	PFDN1	EEF1E1	0.3631	-0.0365	-0.0366	-0.0313	0.7398
ENSG00000113068	ENSG00000127774	PFDN1	EMC6	0.2611	-0.0209	-0.0209	-0.0099	0.8497
ENSG00000113068	ENSG00000128989	PFDN1	ARPP19	0.2765	-0.0365	-0.0366	-0.0327	0.7398
ENSG00000113068	ENSG00000142657	PFDN1	PGD	0.2971	-0.0209	-0.0209	-0.0103	0.8497
ENSG00000113068	ENSG00000147894	PFDN1	C9orf72	0.3150	-0.0526	-0.0527	-0.0638	0.6325
ENSG00000113068	ENSG00000163320	PFDN1	CGGBP1	0.3187	-0.0477	-0.0478	-0.0511	0.6648
ENSG00000113068	ENSG00000163956	PFDN1	LRPAP1	0.3306	-0.0772	-0.0772	-0.1256	0.4824
ENSG00000113068	ENSG00000171603	PFDN1	CLSTN1	0.3171	-0.0297	-0.0297	-0.0219	0.7875
ENSG00000113068	ENSG00000173163	PFDN1	COMMD1	0.2718	-0.0209	-0.0209	-0.0098	0.8497
ENSG00000113068	ENSG00000260257	PFDN1	AL035071.1	0.3579	0.3748	0.3253	0.3385	0.0004
ENSG00000113068	ENSG00000262655	PFDN1	SPON1	0.3013	-0.0209	-0.0209	-0.0102	0.8497
ENSG00000113580	ENSG00000011009	NR3C1	LYPLA2	0.3227	-0.1165	-0.1165	-0.0790	0.2883
ENSG00000113580	ENSG00000101290	NR3C1	CDS2	0.3356	-0.0931	-0.0940	-0.0506	0.3967
ENSG00000113580	ENSG00000106771	NR3C1	TMEM245	0.2488	-0.0656	-0.0657	-0.0252	0.5507
ENSG00000113580	ENSG00000136811	NR3C1	ODF2	0.2778	-0.0656	-0.0657	-0.0250	0.5505
ENSG00000113580	ENSG00000139641	NR3C1	ESYT1	0.2897	-0.0609	-0.0596	-0.0484	0.5798
ENSG00000113580	ENSG00000140497	NR3C1	SCAMP2	0.2326	0.2124	0.2106	0.1233	0.0510
ENSG00000113580	ENSG00000141759	NR3C1	TXNL4A	0.3066	0.2072	0.1822	0.0839	0.0570
ENSG00000113580	ENSG00000159593	NR3C1	NAE1	0.3273	-0.1055	-0.1057	-0.0579	0.3365
ENSG00000113580	ENSG00000174485	NR3C1	DENND4A	0.2708	-0.1533	-0.1541	-0.1368	0.1612
ENSG00000113580	ENSG00000174780	NR3C1	SRP72	0.3106	-0.0809	-0.0809	-0.0379	0.4619
ENSG00000113580	ENSG00000175782	NR3C1	SLC35E3	0.3115	-0.1053	-0.1057	-0.0658	0.3375
ENSG00000113580	ENSG00000177721	NR3C1	ANXA2R	0.3421	-0.0035	-0.0028	-0.0023	0.9744
ENSG00000113580	ENSG00000177733	NR3C1	HNRNPA0	0.3103	0.0548	0.0535	0.0484	0.6186
ENSG00000113580	ENSG00000221978	NR3C1	CCNL2	0.3627	0.2229	0.2053	0.2200	0.0403
ENSG00000113580	ENSG00000244754	NR3C1	N4BP2L2	0.3239	0.2950	0.3860	0.4065	0.0061
ENSG00000113580	ENSG00000259001	NR3C1	AL355075.4	0.3590	-0.1160	-0.1165	-0.0847	0.2904
ENSG00000113580	ENSG00000262089	NR3C1	AC040977.1	0.2460	0.1880	0.1771	0.0794	0.0849
ENSG00000113580	ENSG00000272447	NR3C1	AL135925.1	0.2866	0.0938	0.1120	0.0512	0.3933
ENSG00000113658	ENSG00000012124	SMAD5	CD22	0.3171	-0.0209	-0.0209	-0.0154	0.8497
ENSG00000113658	ENSG00000018699	SMAD5	TTC27	0.3236	0.5861	0.5842	0.3515	0.0000
ENSG00000113658	ENSG00000078124	SMAD5	ACER3	0.2735	-0.0365	-0.0366	-0.0366	0.7399
ENSG00000113658	ENSG00000100599	SMAD5	RIN3	0.2939	-0.0209	-0.0209	-0.0122	0.8497
ENSG00000113658	ENSG00000111859	SMAD5	NEDD9	0.3048	-0.0297	-0.0297	-0.0242	0.7874
ENSG00000113658	ENSG00000114982	SMAD5	KANSL3	0.3095	0.1851	0.1872	0.2637	0.0898
ENSG00000113658	ENSG00000126264	SMAD5	HCST	0.2953	-0.0843	-0.0845	-0.1811	0.4431
ENSG00000113658	ENSG00000138166	SMAD5	DUSP5	0.2931	-0.0477	-0.0478	-0.0671	0.6648
ENSG00000113658	ENSG00000151532	SMAD5	VTI1A	0.2879	0.5999	0.5661	0.6986	0.0000
ENSG00000113658	ENSG00000164649	SMAD5	CDCA7L	0.3253	-0.0297	-0.0297	-0.0247	0.7874
ENSG00000113658	ENSG00000170584	SMAD5	NUDCD2	0.3414	-0.0477	-0.0478	-0.0614	0.6645
ENSG00000113658	ENSG00000178809	SMAD5	TRIM73	0.2863	-0.0209	-0.0209	-0.0130	0.8497
ENSG00000113658	ENSG00000189306	SMAD5	RRP7A	0.3217	-0.0297	-0.0297	-0.0254	0.7875
ENSG00000113658	ENSG00000205189	SMAD5	ZBTB10	0.3053	-0.0772	-0.0772	-0.1548	0.4827
ENSG00000113658	ENSG00000271380	SMAD5	AL451085.2	0.3032	-0.0297	-0.0297	-0.0251	0.7875
ENSG00000113761	ENSG00000009694	ZNF346	TENM1	0.2744	-0.0208	-0.0209	-0.0396	0.8501
ENSG00000113761	ENSG00000094975	ZNF346	SUCO	0.2754	-0.0272	-0.0273	-0.0575	0.8045
ENSG00000113761	ENSG00000100242	ZNF346	SUN2	0.3505	-0.0799	-0.0781	-0.3770	0.4672
ENSG00000113761	ENSG00000101751	ZNF346	POLI	0.2969	-0.0272	-0.0273	-0.0633	0.8050
ENSG00000113761	ENSG00000108469	ZNF346	RECQL5	0.3032	-0.0169	-0.0169	-0.0257	0.8780
ENSG00000113761	ENSG00000111671	ZNF346	SPSB2	0.2899	-0.0119	-0.0119	-0.0113	0.9139
ENSG00000113761	ENSG00000119900	ZNF346	OGFRL1	0.3303	-0.0169	-0.0169	-0.0248	0.8777
ENSG00000113761	ENSG00000126522	ZNF346	ASL	0.3085	-0.0208	-0.0209	-0.0360	0.8499
ENSG00000113761	ENSG00000144749	ZNF346	LRIG1	0.3150	-0.0119	-0.0119	-0.0121	0.9139
ENSG00000113761	ENSG00000159674	ZNF346	SPON2	0.3787	-0.0119	-0.0119	-0.0107	0.9139
ENSG00000113761	ENSG00000166313	ZNF346	APBB1	0.2835	-0.0169	-0.0169	-0.0222	0.8777
ENSG00000113761	ENSG00000174446	ZNF346	SNAPC5	0.3288	-0.0119	-0.0119	-0.0120	0.9139
ENSG00000113761	ENSG00000186416	ZNF346	NKRF	0.2926	-0.0119	-0.0119	-0.0115	0.9139
ENSG00000113761	ENSG00000197063	ZNF346	MAFG	0.2911	-0.0169	-0.0169	-0.0241	0.8779
ENSG00000113761	ENSG00000198924	ZNF346	DCLRE1A	0.3131	-0.0169	-0.0169	-0.0263	0.8777
ENSG00000113761	ENSG00000246898	ZNF346	LINC00920	0.3184	-0.0168	-0.0169	-0.0227	0.8789
ENSG00000113761	ENSG00000265148	ZNF346	TSPOAP1-AS1	0.3072	-0.0242	-0.0242	-0.0497	0.8258
ENSG00000113761	ENSG00000278662	ZNF346	GOLGA6L10	0.3456	-0.0119	-0.0119	-0.0129	0.9139
ENSG00000113916	ENSG00000069974	BCL6	RAB27A	0.2740	-0.0474	-0.0478	-0.0407	0.6664
ENSG00000113916	ENSG00000074855	BCL6	ANO8	0.3174	-0.0273	-0.0273	-0.0118	0.8044
ENSG00000113916	ENSG00000120727	BCL6	PAIP2	0.2984	-0.0802	-0.0804	-0.0934	0.4654
ENSG00000113916	ENSG00000122705	BCL6	CLTA	0.2838	-0.0388	-0.0388	-0.0241	0.7248
ENSG00000113916	ENSG00000125107	BCL6	CNOT1	0.3142	0.1239	0.1198	0.1367	0.2587
ENSG00000113916	ENSG00000133275	BCL6	CSNK1G2	0.3603	0.0514	0.0492	0.0795	0.6405
ENSG00000113916	ENSG00000136286	BCL6	MYO1G	0.3126	-0.0746	-0.0748	-0.0882	0.4972
ENSG00000113916	ENSG00000136875	BCL6	PRPF4	0.2989	-0.0273	-0.0273	-0.0134	0.8044
ENSG00000113916	ENSG00000137501	BCL6	SYTL2	0.3229	-0.0477	-0.0478	-0.0419	0.6644
ENSG00000113916	ENSG00000140632	BCL6	GLYR1	0.2976	-0.0554	-0.0555	-0.0497	0.6149
ENSG00000113916	ENSG00000148019	BCL6	CEP78	0.3212	-0.0387	-0.0388	-0.0251	0.7254
ENSG00000113916	ENSG00000150477	BCL6	KIAA1328	0.2550	0.1438	0.1448	0.1419	0.1892
ENSG00000113916	ENSG00000159388	BCL6	BTG2	0.4654	0.0856	0.0613	0.2019	0.4362
ENSG00000113916	ENSG00000165406	BCL6	MARCH8	0.2990	-0.0477	-0.0478	-0.0348	0.6643
ENSG00000113916	ENSG00000170836	BCL6	PPM1D	0.3481	-0.0273	-0.0273	-0.0118	0.8044
