source	target	source.symbol	target.symbol	MI	pearson	spearman	slope	p-value
AEBP2	UBE2Q1	AEBP2	UBE2Q1	0.0423	0.0232	0.0234	0.0358	0.3067
AEBP2	ULK3	AEBP2	ULK3	0.0493	0.0202	0.0239	0.0485	0.3740
AEBP2	USP38	AEBP2	USP38	0.0389	-0.0125	-0.0126	-0.0173	0.5811
AEBP2	VTA1	AEBP2	VTA1	0.0517	-0.0129	-0.0130	-0.0184	0.5703
AEBP2	WASF2	AEBP2	WASF2	0.0411	-0.0082	-0.0078	-0.0299	0.7182
AEBP2	WDTC1	AEBP2	WDTC1	0.0517	0.0159	0.0147	0.0291	0.4839
AEBP2	YTHDC2	AEBP2	YTHDC2	0.0484	-0.0123	-0.0124	-0.0167	0.5871
AEBP2	ZFP36L1	AEBP2	ZFP36L1	0.0511	0.0591	0.0603	0.2568	0.0093
AEBP2	ZNF106	AEBP2	ZNF106	0.0396	0.0018	0.0012	0.0044	0.9373
AEBP2	ZNF561	AEBP2	ZNF561	0.0437	-0.0096	-0.0096	-0.0104	0.6733
AEBP2	ZNF600	AEBP2	ZNF600	0.0481	-0.0226	-0.0226	-0.0546	0.3209
AEBP2	ZNF641	AEBP2	ZNF641	0.0524	-0.0098	-0.0099	-0.0107	0.6664
AFF1	ACSM3	AFF1	ACSM3	0.0402	-0.0079	-0.0079	-0.0042	0.7275
AFF1	AFF3	AFF1	AFF3	0.0472	-0.0040	-0.0040	-0.0010	0.8619
AFF1	AFTPH	AFF1	AFTPH	0.0458	0.0041	0.0038	0.0056	0.8585
AFF1	ALG3	AFF1	ALG3	0.0409	0.0090	0.0119	0.0153	0.6928
AFF1	AP2A1	AFF1	AP2A1	0.0482	-0.0295	-0.0295	-0.0547	0.1952
AFF1	ARF4	AFF1	ARF4	0.0387	0.0463	0.0477	0.1350	0.0418
AFF1	ARFRP1	AFF1	ARFRP1	0.0493	0.0002	0.0004	0.0004	0.9939
AFF1	ARHGAP1	AFF1	ARHGAP1	0.0470	-0.0226	-0.0226	-0.0323	0.3211
AFF1	BASP1	AFF1	BASP1	0.0373	-0.0056	-0.0056	-0.0022	0.8056
AFF1	C10orf54	AFF1	C10orf54	0.0521	-0.0002	0.0001	-0.0007	0.9922
AFF1	C15orf57	AFF1	C15orf57	0.0437	0.0076	0.0088	0.0136	0.7386
AFF1	C6orf47	AFF1	C6orf47	0.0486	0.0019	0.0026	0.0026	0.9340
AFF1	CAPZA1	AFF1	CAPZA1	0.0554	-0.0257	-0.0258	-0.0417	0.2582
AFF1	CBX3	AFF1	CBX3	0.0506	0.0233	0.0247	0.0530	0.3048
AFF1	CENPV	AFF1	CENPV	0.0386	-0.0190	-0.0190	-0.0229	0.4040
AFF1	CIC	AFF1	CIC	0.0514	-0.0129	-0.0129	-0.0108	0.5713
AFF1	CLP1	AFF1	CLP1	0.0428	-0.0126	-0.0126	-0.0103	0.5807
AFF1	COMTD1	AFF1	COMTD1	0.0415	-0.0138	-0.0118	-0.0254	0.5425
AFF1	CTDNEP1	AFF1	CTDNEP1	0.0399	0.0155	0.0154	0.0260	0.4965
AFF1	CYLD	AFF1	CYLD	0.0484	0.0325	0.0316	0.0578	0.1531
AFF1	DDX1	AFF1	DDX1	0.0470	-0.0115	-0.0112	-0.0212	0.6141
AFF1	DENND5A	AFF1	DENND5A	0.0417	-0.0049	-0.0049	-0.0015	0.8311
AFF1	DOCK10	AFF1	DOCK10	0.0330	-0.0249	-0.0249	-0.0398	0.2743
AFF1	DPF2	AFF1	DPF2	0.0439	-0.0247	-0.0247	-0.0389	0.2774
AFF1	DVL3	AFF1	DVL3	0.0448	-0.0138	-0.0138	-0.0123	0.5448
AFF1	FAM162A	AFF1	FAM162A	0.0454	0.0352	0.0361	0.0828	0.1212
AFF1	GART	AFF1	GART	0.0354	0.0015	0.0049	0.0020	0.9463
AFF1	GOLGA5	AFF1	GOLGA5	0.0498	-0.0146	-0.0147	-0.0138	0.5199
AFF1	GPS2	AFF1	GPS2	0.0501	0.0098	0.0096	0.0176	0.6681
AFF1	HES1	AFF1	HES1	0.0464	-0.0049	-0.0049	-0.0017	0.8310
AFF1	HLA-DQB2	AFF1	HLA-DQB2	0.0478	-0.0028	-0.0028	-0.0005	0.9020
AFF1	HPS5	AFF1	HPS5	0.0433	-0.0097	-0.0097	-0.0061	0.6691
AFF1	IMMT	AFF1	IMMT	0.0398	0.0307	0.0305	0.0549	0.1763
AFF1	ITGAX	AFF1	ITGAX	0.0446	-0.0159	-0.0160	-0.0164	0.4833
AFF1	KLC2	AFF1	KLC2	0.0513	-0.0116	-0.0116	-0.0088	0.6103
AFF1	KLHL6	AFF1	KLHL6	0.0477	-0.0084	-0.0084	-0.0046	0.7116
AFF1	LINC00116	AFF1	LINC00116	0.0478	-0.0052	-0.0050	-0.0117	0.8176
AFF1	LIX1L	AFF1	LIX1L	0.0453	0.0074	0.0079	0.0093	0.7441
AFF1	LPIN2	AFF1	LPIN2	0.0392	0.0035	0.0030	0.0049	0.8776
AFF1	LTBR	AFF1	LTBR	0.0404	-0.0063	-0.0063	-0.0026	0.7829
AFF1	MCTP2	AFF1	MCTP2	0.0436	-0.0033	-0.0034	-0.0053	0.8844
AFF1	MED10	AFF1	MED10	0.0589	-0.0037	-0.0059	-0.0126	0.8697
AFF1	MRPS11	AFF1	MRPS11	0.0486	0.0180	0.0184	0.0435	0.4285
AFF1	NFE2	AFF1	NFE2	0.0491	-0.0028	-0.0028	-0.0006	0.9020
AFF1	PAIP2B	AFF1	PAIP2B	0.0388	-0.0093	-0.0093	-0.0058	0.6825
AFF1	PARP8	AFF1	PARP8	0.0413	0.0100	0.0105	0.0222	0.6597
AFF1	PAXIP1-AS1	AFF1	PAXIP1-AS1	0.0449	0.0304	0.0311	0.0402	0.1812
AFF1	PEX3	AFF1	PEX3	0.0396	0.0176	0.0171	0.0186	0.4387
AFF1	PIK3CD	AFF1	PIK3CD	0.0428	-0.0264	-0.0264	-0.0441	0.2464
AFF1	POMT1	AFF1	POMT1	0.0435	-0.0112	-0.0113	-0.0082	0.6214
AFF1	PPARD	AFF1	PPARD	0.0440	-0.0084	-0.0084	-0.0047	0.7115
AFF1	PPFIA1	AFF1	PPFIA1	0.0508	-0.0122	-0.0123	-0.0099	0.5902
AFF1	PPP1R16B	AFF1	PPP1R16B	0.0410	0.0263	0.0278	0.0225	0.2483
AFF1	PPP1R21	AFF1	PPP1R21	0.0418	0.0143	0.0150	0.0155	0.5282
AFF1	PTRH2	AFF1	PTRH2	0.0475	0.0244	0.0263	0.0209	0.2829
AFF1	RAB3GAP2	AFF1	RAB3GAP2	0.0523	0.0461	0.0460	0.0507	0.0426
AFF1	RABEPK	AFF1	RABEPK	0.0441	-0.0192	-0.0192	-0.0236	0.3986
AFF1	RBM15	AFF1	RBM15	0.0402	-0.0129	-0.0129	-0.0109	0.5710
AFF1	RCC2	AFF1	RCC2	0.0426	0.0192	0.0203	0.0185	0.3991
AFF1	RHOQ	AFF1	RHOQ	0.0417	-0.0157	-0.0157	-0.0159	0.4902
AFF1	RIPK2	AFF1	RIPK2	0.0457	-0.0179	-0.0179	-0.0208	0.4320
AFF1	RP11-611L7.1	AFF1	RP11-611L7.1	0.0584	-0.0084	-0.0084	-0.0047	0.7117
AFF1	RRAGB	AFF1	RRAGB	0.0450	-0.0122	-0.0123	-0.0098	0.5902
AFF1	RRAGC	AFF1	RRAGC	0.0424	-0.0002	0.0005	-0.0003	0.9934
AFF1	RTCB	AFF1	RTCB	0.0471	-0.0163	-0.0175	-0.0347	0.4727
AFF1	SLC25A19	AFF1	SLC25A19	0.0409	-0.0132	-0.0132	-0.0117	0.5618
AFF1	SLC25A24	AFF1	SLC25A24	0.0444	-0.0174	-0.0174	-0.0194	0.4441
AFF1	SORL1	AFF1	SORL1	0.0471	-0.0042	-0.0037	-0.0110	0.8537
AFF1	TATDN3	AFF1	TATDN3	0.0499	-0.0143	-0.0144	-0.0136	0.5283
AFF1	TBCE	AFF1	TBCE	0.0430	-0.0135	-0.0135	-0.0117	0.5531
AFF1	TNKS	AFF1	TNKS	0.0491	-0.0152	-0.0152	-0.0151	0.5047
AFF1	TRMT1	AFF1	TRMT1	0.0357	-0.0202	-0.0203	-0.0262	0.3737
AFF1	TTI1	AFF1	TTI1	0.0484	-0.0116	-0.0116	-0.0090	0.6105
AFF1	UBN1	AFF1	UBN1	0.0501	-0.0121	-0.0119	-0.0225	0.5947
AFF1	VPS41	AFF1	VPS41	0.0446	-0.0169	-0.0170	-0.0186	0.4562
AFF1	VPS4B	AFF1	VPS4B	0.0522	0.0174	0.0178	0.0456	0.4441
AFF1	VPS52	AFF1	VPS52	0.0496	-0.0109	-0.0109	-0.0078	0.6325
AFF1	WRNIP1	AFF1	WRNIP1	0.0479	-0.0129	-0.0129	-0.0109	0.5715
AFF1	XPOT	AFF1	XPOT	0.0444	0.0266	0.0247	0.0244	0.2429
AFF1	ZNF181	AFF1	ZNF181	0.0373	-0.0097	-0.0097	-0.0063	0.6691
AFF1	ZNF598	AFF1	ZNF598	0.0511	-0.0126	-0.0126	-0.0102	0.5805
AFF1	ZNF747	AFF1	ZNF747	0.0454	-0.0101	-0.0101	-0.0067	0.6563
AFF3	ABCF3	AFF3	ABCF3	0.0381	-0.0045	-0.0045	-0.0202	0.8418
AFF3	ACAT2	AFF3	ACAT2	0.0433	-0.0075	-0.0075	-0.0526	0.7421
AFF3	AFF1	AFF3	AFF1	0.0472	-0.0040	-0.0040	-0.0155	0.8619
AFF3	AKT1	AFF3	AKT1	0.0417	-0.0052	-0.0052	-0.0256	0.8204
AFF3	AP1S1	AFF3	AP1S1	0.0444	-0.0037	-0.0038	-0.0138	0.8692
AFF3	ARHGAP27	AFF3	ARHGAP27	0.0426	-0.0053	-0.0053	-0.0275	0.8146
AFF3	ARID5B	AFF3	ARID5B	0.0469	0.0450	0.0491	0.3781	0.0475
AFF3	B4GALT4	AFF3	B4GALT4	0.0354	-0.0058	-0.0058	-0.0324	0.7991
AFF3	C9orf78	AFF3	C9orf78	0.0455	-0.0205	-0.0202	-0.3024	0.3676
AFF3	CASP7	AFF3	CASP7	0.0419	-0.0046	-0.0046	-0.0207	0.8396
AFF3	CCDC104	AFF3	CCDC104	0.0394	-0.0065	-0.0065	-0.0410	0.7741
AFF3	CD38	AFF3	CD38	0.0413	-0.0093	-0.0093	-0.0800	0.6816
AFF3	CNOT6L	AFF3	CNOT6L	0.0458	-0.0072	-0.0073	-0.0494	0.7500
AFF3	COQ10B	AFF3	COQ10B	0.0466	-0.0081	-0.0081	-0.0612	0.7229
AFF3	CPOX	AFF3	CPOX	0.0424	-0.0030	-0.0030	-0.0090	0.8943
AFF3	CSTF2	AFF3	CSTF2	0.0489	-0.0033	-0.0033	-0.0105	0.8854
AFF3	CTB-55O6.12	AFF3	CTB-55O6.12	0.0410	-0.0034	-0.0034	-0.0111	0.8825
AFF3	CTU1	AFF3	CTU1	0.0491	0.0673	0.0747	0.4142	0.0030
AFF3	DCAF15	AFF3	DCAF15	0.0412	-0.0058	-0.0058	-0.0319	0.7991
AFF3	DPP9	AFF3	DPP9	0.0498	-0.0051	-0.0051	-0.0249	0.8240
AFF3	EDEM3	AFF3	EDEM3	0.0387	-0.0023	-0.0023	-0.0054	0.9190
AFF3	ENTPD6	AFF3	ENTPD6	0.0437	-0.0031	-0.0031	-0.0093	0.8913
AFF3	FAM65A	AFF3	FAM65A	0.0460	-0.0028	-0.0028	-0.0077	0.9008
AFF3	FBXO34	AFF3	FBXO34	0.0453	-0.0055	-0.0055	-0.0297	0.8076
AFF3	FBXW9	AFF3	FBXW9	0.0460	-0.0022	-0.0022	-0.0046	0.9232
AFF3	FGFR1OP	AFF3	FGFR1OP	0.0422	-0.0018	-0.0018	-0.0032	0.9373
AFF3	FOS	AFF3	FOS	0.0520	0.0024	0.0045	0.0412	0.9143
AFF3	GGA1	AFF3	GGA1	0.0373	-0.0115	-0.0115	-0.1182	0.6127
AFF3	HRSP12	AFF3	HRSP12	0.0482	-0.0045	-0.0045	-0.0204	0.8420
AFF3	HSD17B10	AFF3	HSD17B10	0.0502	0.0215	0.0199	0.2659	0.3433
AFF3	IDH3G	AFF3	IDH3G	0.0490	-0.0137	-0.0136	-0.1583	0.5482
AFF3	IGSF22	AFF3	IGSF22	0.0436	-0.0013	-0.0013	-0.0016	0.9556
AFF3	INO80C	AFF3	INO80C	0.0483	-0.0058	-0.0058	-0.0326	0.7992
AFF3	IRF2BPL	AFF3	IRF2BPL	0.0469	-0.0044	-0.0044	-0.0191	0.8460
AFF3	ITGAM	AFF3	ITGAM	0.0485	-0.0096	-0.0096	-0.0840	0.6742
AFF3	ITM2C	AFF3	ITM2C	0.0436	-0.0023	-0.0023	-0.0053	0.9190
AFF3	KIAA0141	AFF3	KIAA0141	0.0398	-0.0053	-0.0053	-0.0271	0.8166
AFF3	KIAA0226	AFF3	KIAA0226	0.0509	-0.0036	-0.0036	-0.0127	0.8744
AFF3	KIAA0355	AFF3	KIAA0355	0.0413	-0.0036	-0.0036	-0.0129	0.8745
AFF3	KIAA1191	AFF3	KIAA1191	0.0481	-0.0053	-0.0053	-0.0268	0.8165
AFF3	MED6	AFF3	MED6	0.0418	-0.0073	-0.0073	-0.0505	0.7486
AFF3	MORC2	AFF3	MORC2	0.0457	-0.0024	-0.0024	-0.0057	0.9151
AFF3	MRPL50	AFF3	MRPL50	0.0444	-0.0055	-0.0055	-0.0296	0.8077
AFF3	NCAM1	AFF3	NCAM1	0.0439	-0.0063	-0.0064	-0.0386	0.7801
AFF3	NDRG1	AFF3	NDRG1	0.0448	-0.0037	-0.0038	-0.0137	0.8692
AFF3	NECAB3	AFF3	NECAB3	0.0471	-0.0022	-0.0022	-0.0047	0.9232
AFF3	NQO2	AFF3	NQO2	0.0451	-0.0074	-0.0075	-0.0526	0.7434
AFF3	OGFRL1	AFF3	OGFRL1	0.0416	-0.0040	-0.0040	-0.0155	0.8595
AFF3	OSGEP	AFF3	OSGEP	0.0446	-0.0073	-0.0073	-0.0503	0.7487
AFF3	PDCD4	AFF3	PDCD4	0.0406	0.0398	0.0422	0.3622	0.0803
AFF3	PHACTR4	AFF3	PHACTR4	0.0409	-0.0047	-0.0047	-0.0213	0.8378
AFF3	PLOD3	AFF3	PLOD3	0.0447	-0.0049	-0.0049	-0.0233	0.8296
AFF3	PNPLA8	AFF3	PNPLA8	0.0471	-0.0055	-0.0055	-0.0289	0.8094
AFF3	PNPT1	AFF3	PNPT1	0.0498	-0.0040	-0.0040	-0.0152	0.8619
AFF3	PRKAR1A	AFF3	PRKAR1A	0.0535	-0.0122	-0.0122	-0.1307	0.5915
AFF3	PTGDS	AFF3	PTGDS	0.0528	-0.0142	-0.0143	-0.2038	0.5319
AFF3	PTGER4	AFF3	PTGER4	0.0359	-0.0070	-0.0070	-0.0457	0.7596
AFF3	QKI	AFF3	QKI	0.0481	-0.0041	-0.0041	-0.0164	0.8572
AFF3	RAB11FIP4	AFF3	RAB11FIP4	0.0486	-0.0047	-0.0047	-0.0219	0.8356
AFF3	RABEPK	AFF3	RABEPK	0.0460	0.0891	0.0986	0.4294	0.0001
AFF3	RABGGTA	AFF3	RABGGTA	0.0510	-0.0067	-0.0068	-0.0430	0.7667
AFF3	RALGDS	AFF3	RALGDS	0.0473	-0.0050	-0.0050	-0.0242	0.8258
AFF3	RNF38	AFF3	RNF38	0.0555	-0.0037	-0.0038	-0.0138	0.8692
AFF3	RP11-63P12.6	AFF3	RP11-63P12.6	0.0453	-0.0061	-0.0061	-0.0355	0.7895
AFF3	RP4-728D4.2	AFF3	RP4-728D4.2	0.0458	-0.0097	-0.0097	-0.0859	0.6689
AFF3	RPL35	AFF3	RPL35	0.0456	0.0106	0.0161	0.0435	0.6416
AFF3	RPS4X	AFF3	RPS4X	0.0451	0.0065	0.0053	0.0217	0.7753
AFF3	SDR42E2	AFF3	SDR42E2	0.0389	0.1128	0.1266	0.4381	0.0000
AFF3	SEH1L	AFF3	SEH1L	0.0423	-0.0028	-0.0028	-0.0078	0.9008
AFF3	SENP2	AFF3	SENP2	0.0489	-0.0031	-0.0031	-0.0096	0.8913
AFF3	SLC27A5	AFF3	SLC27A5	0.0430	-0.0063	-0.0063	-0.0380	0.7818
AFF3	SOAT1	AFF3	SOAT1	0.0535	-0.0059	-0.0059	-0.0332	0.7958
AFF3	SRA1	AFF3	SRA1	0.0422	-0.0108	-0.0108	-0.1037	0.6360
AFF3	SREBF2	AFF3	SREBF2	0.0437	-0.0034	-0.0034	-0.0116	0.8797
AFF3	SYK	AFF3	SYK	0.0488	-0.0063	-0.0064	-0.0387	0.7801
AFF3	TIFA	AFF3	TIFA	0.0603	0.1161	0.1094	0.5264	0.0000
AFF3	TIMMDC1	AFF3	TIMMDC1	0.0433	-0.0087	-0.0087	-0.0694	0.7028
AFF3	TLE3	AFF3	TLE3	0.0416	-0.0016	-0.0016	-0.0026	0.9427
AFF3	TMEM123	AFF3	TMEM123	0.0501	-0.0108	-0.0108	-0.1054	0.6352
AFF3	TMEM43	AFF3	TMEM43	0.0464	-0.0068	-0.0068	-0.0441	0.7653
AFF3	TMSB15B	AFF3	TMSB15B	0.0519	-0.0030	-0.0030	-0.0090	0.8944
AFF3	TSNAX	AFF3	TSNAX	0.0461	-0.0098	-0.0098	-0.0873	0.6681
AFF3	USP14	AFF3	USP14	0.0427	-0.0057	-0.0058	-0.0319	0.8009
AFF3	XXbac-BPG299F13.17	AFF3	XXbac-BPG299F13.17	0.0401	-0.0106	-0.0106	-0.1019	0.6409
AFF3	ZBTB22	AFF3	ZBTB22	0.0441	-0.0030	-0.0030	-0.0089	0.8943
AFF3	ZBTB8OS	AFF3	ZBTB8OS	0.0396	-0.0118	-0.0118	-0.1238	0.6029
AFF3	ZFPL1	AFF3	ZFPL1	0.0539	-0.0067	-0.0067	-0.0430	0.7682
AFF3	ZNF404	AFF3	ZNF404	0.0466	-0.0026	-0.0026	-0.0070	0.9076
AFF3	ZNF586	AFF3	ZNF586	0.0385	-0.0031	-0.0031	-0.0094	0.8912
AFF3	ZNF749	AFF3	ZNF749	0.0549	-0.0023	-0.0023	-0.0053	0.9190
AFF4	AARS	AFF4	AARS	0.0446	-0.0121	-0.0106	-0.0059	0.5939
AFF4	ADD3	AFF4	ADD3	0.0467	0.0285	0.0293	0.0422	0.2093
AFF4	AKAP8	AFF4	AKAP8	0.0423	0.0534	0.0545	0.0300	0.0188
AFF4	ANGEL2	AFF4	ANGEL2	0.0485	-0.0014	0.0003	-0.0009	0.9505
AFF4	ASNS	AFF4	ASNS	0.0529	0.0592	0.0600	0.0318	0.0091
AFF4	ATHL1	AFF4	ATHL1	0.0465	-0.0222	-0.0222	-0.0174	0.3299
AFF4	BAHD1	AFF4	BAHD1	0.0507	0.0537	0.0574	0.0198	0.0181
AFF4	BAX	AFF4	BAX	0.0544	0.0780	0.0767	0.1455	0.0006
AFF4	BTBD2	AFF4	BTBD2	0.0442	0.0051	0.0091	0.0016	0.8226
AFF4	C15orf39	AFF4	C15orf39	0.0469	-0.0145	-0.0215	-0.0093	0.5246
AFF4	C2CD2L	AFF4	C2CD2L	0.0369	0.0960	0.0978	0.0307	0.0000
AFF4	C9orf114	AFF4	C9orf114	0.0441	0.0733	0.0739	0.0611	0.0013
AFF4	CCDC92	AFF4	CCDC92	0.0514	0.0249	0.0272	0.0147	0.2730
AFF4	CDIP1	AFF4	CDIP1	0.0467	0.0038	0.0052	0.0045	0.8683
AFF4	CNDP2	AFF4	CNDP2	0.0527	0.0595	0.0595	0.0695	0.0088
AFF4	CNPPD1	AFF4	CNPPD1	0.0452	0.0290	0.0312	0.0353	0.2016
AFF4	COG7	AFF4	COG7	0.0527	0.0124	0.0124	0.0037	0.5862
AFF4	CTD-2186M15.3	AFF4	CTD-2186M15.3	0.0420	0.0154	0.0150	0.0091	0.4982
AFF4	CYLD	AFF4	CYLD	0.0390	0.0209	0.0220	0.0197	0.3575
AFF4	DGCR8	AFF4	DGCR8	0.0440	-0.0251	-0.0252	-0.0111	0.2692
AFF4	DPF2	AFF4	DPF2	0.0520	-0.0033	-0.0032	-0.0027	0.8848
AFF4	DPH3	AFF4	DPH3	0.0480	-0.0135	-0.0137	-0.0146	0.5537
AFF4	DUS2	AFF4	DUS2	0.0417	0.0339	0.0340	0.0194	0.1365
AFF4	EFHC1	AFF4	EFHC1	0.0411	0.0205	0.0225	0.0129	0.3668
AFF4	EHBP1L1	AFF4	EHBP1L1	0.0451	0.0066	0.0094	0.0032	0.7709
AFF4	EIF5A	AFF4	EIF5A	0.0533	0.0107	0.0102	0.0150	0.6370
AFF4	FBXL12	AFF4	FBXL12	0.0500	-0.0213	-0.0215	-0.0131	0.3492
AFF4	FHOD1	AFF4	FHOD1	0.0398	-0.0093	-0.0077	-0.0043	0.6812
AFF4	GADD45A	AFF4	GADD45A	0.0515	0.0454	0.0438	0.0460	0.0459
AFF4	GID4	AFF4	GID4	0.0424	-0.0013	-0.0014	-0.0006	0.9541
AFF4	GINM1	AFF4	GINM1	0.0456	0.0020	0.0025	0.0016	0.9284
AFF4	GNA15	AFF4	GNA15	0.0523	-0.0056	-0.0056	-0.0006	0.8056
AFF4	GPI	AFF4	GPI	0.0455	-0.0417	-0.0414	-0.0445	0.0667
AFF4	GSKIP	AFF4	GSKIP	0.0430	-0.0003	-0.0004	-0.0002	0.9902
AFF4	HAGH	AFF4	HAGH	0.0424	0.0043	0.0045	0.0046	0.8504
AFF4	HIPK2	AFF4	HIPK2	0.0408	0.0291	0.0322	0.0212	0.2011
AFF4	IKZF3	AFF4	IKZF3	0.0404	0.0069	0.0070	0.0044	0.7627
AFF4	IMPACT	AFF4	IMPACT	0.0475	0.0182	0.0197	0.0078	0.4225
AFF4	KIN	AFF4	KIN	0.0514	-0.0211	-0.0202	-0.0205	0.3546
AFF4	LAPTM4A	AFF4	LAPTM4A	0.0567	-0.0308	-0.0311	-0.0489	0.1751
AFF4	LRRC25	AFF4	LRRC25	0.0496	0.0555	0.0565	0.0202	0.0145
AFF4	MAFB	AFF4	MAFB	0.0408	-0.0056	-0.0056	-0.0005	0.8056
AFF4	MFSD5	AFF4	MFSD5	0.0485	-0.0092	-0.0090	-0.0044	0.6857
AFF4	MGAT2	AFF4	MGAT2	0.0440	-0.0304	-0.0303	-0.0300	0.1816
AFF4	MKS1	AFF4	MKS1	0.0512	-0.0159	-0.0159	-0.0043	0.4857
AFF4	MMGT1	AFF4	MMGT1	0.0467	-0.0251	-0.0252	-0.0109	0.2690
AFF4	MRFAP1L1	AFF4	MRFAP1L1	0.0377	0.0245	0.0250	0.0246	0.2804
AFF4	MRPL40	AFF4	MRPL40	0.0393	-0.0357	-0.0356	-0.0452	0.1163
AFF4	NDUFA2	AFF4	NDUFA2	0.0529	0.0290	0.0226	0.0584	0.2027
AFF4	NMD3	AFF4	NMD3	0.0523	0.0690	0.0637	0.0584	0.0024
AFF4	ORC2	AFF4	ORC2	0.0400	-0.0276	-0.0276	-0.0131	0.2255
AFF4	PGLS	AFF4	PGLS	0.0476	-0.0083	-0.0105	-0.0147	0.7138
AFF4	PHIP	AFF4	PHIP	0.0443	0.0407	0.0412	0.0458	0.0737
AFF4	PIP5K1A	AFF4	PIP5K1A	0.0489	-0.0194	-0.0195	-0.0065	0.3931
AFF4	PMF1	AFF4	PMF1	0.0456	0.0250	0.0256	0.0325	0.2724
AFF4	PSMD7	AFF4	PSMD7	0.0507	-0.0161	-0.0185	-0.0267	0.4779
AFF4	PUS7L	AFF4	PUS7L	0.0502	0.0264	0.0278	0.0186	0.2461
AFF4	RIN3	AFF4	RIN3	0.0485	-0.0015	-0.0000	-0.0022	0.9460
AFF4	RNPEP	AFF4	RNPEP	0.0423	0.0126	0.0132	0.0109	0.5803
AFF4	ROCK1	AFF4	ROCK1	0.0412	0.0482	0.0484	0.0652	0.0341
AFF4	RP11-421L21.3	AFF4	RP11-421L21.3	0.0433	-0.0097	-0.0077	-0.0045	0.6701
AFF4	RPL31	AFF4	RPL31	0.0531	0.0209	0.0159	0.0085	0.3588
AFF4	RTCB	AFF4	RTCB	0.0476	-0.0276	-0.0274	-0.0310	0.2248
AFF4	SART1	AFF4	SART1	0.0517	0.0473	0.0483	0.0340	0.0376
AFF4	SGSM3	AFF4	SGSM3	0.0424	-0.0422	-0.0421	-0.0367	0.0634
AFF4	SIAH1	AFF4	SIAH1	0.0494	-0.0018	-0.0023	-0.0008	0.9356
AFF4	SLC27A1	AFF4	SLC27A1	0.0497	-0.0195	-0.0194	-0.0116	0.3905
AFF4	SLC43A3	AFF4	SLC43A3	0.0429	0.0188	0.0151	0.0058	0.4090
AFF4	SLC50A1	AFF4	SLC50A1	0.0452	0.0022	0.0033	0.0022	0.9229
AFF4	SLC6A6	AFF4	SLC6A6	0.0474	0.0286	0.0290	0.0142	0.2084
AFF4	SRP9	AFF4	SRP9	0.0511	0.0188	0.0163	0.0349	0.4083
AFF4	STRN4	AFF4	STRN4	0.0441	0.0294	0.0292	0.0110	0.1957
AFF4	TAOK2	AFF4	TAOK2	0.0428	-0.0032	-0.0008	-0.0013	0.8871
AFF4	TOR1AIP2	AFF4	TOR1AIP2	0.0490	0.0744	0.0779	0.0641	0.0010
AFF4	VPS13C	AFF4	VPS13C	0.0487	0.0281	0.0296	0.0314	0.2168
AFF4	YKT6	AFF4	YKT6	0.0476	0.0769	0.0771	0.0458	0.0007
AFF4	ZC3H12A	AFF4	ZC3H12A	0.0412	0.0185	0.0183	0.0104	0.4167
AFF4	ZMAT3	AFF4	ZMAT3	0.0407	-0.0324	-0.0325	-0.0179	0.1543
AFF4	ZMYM5	AFF4	ZMYM5	0.0382	-0.0224	-0.0224	-0.0175	0.3247
AHR	AC093323.3	AHR	AC093323.3	0.0431	-0.0096	-0.0096	-0.0439	0.6726
AHR	ADAR	AHR	ADAR	0.0565	-0.0143	-0.0144	-0.0921	0.5281
AHR	ADSS	AHR	ADSS	0.0473	0.0193	0.0219	0.1242	0.3953
AHR	AGAP2	AHR	AGAP2	0.0377	-0.0049	-0.0049	-0.0117	0.8305
AHR	AGPAT2	AHR	AGPAT2	0.0369	-0.0072	-0.0072	-0.0248	0.7528
AHR	ANGEL2	AHR	ANGEL2	0.0386	-0.0073	-0.0073	-0.0255	0.7477
AHR	ARIH1	AHR	ARIH1	0.0544	-0.0062	-0.0062	-0.0181	0.7865
AHR	ATOX1	AHR	ATOX1	0.0440	0.0132	0.0127	0.1068	0.5621
AHR	ATP2A3	AHR	ATP2A3	0.0512	-0.0085	-0.0085	-0.0343	0.7076
AHR	ATP6AP2	AHR	ATP6AP2	0.0413	0.0096	0.0103	0.0883	0.6714
AHR	BTF3L4	AHR	BTF3L4	0.0419	0.0341	0.0331	0.1977	0.1337
AHR	C16orf91	AHR	C16orf91	0.0429	-0.0101	-0.0102	-0.0480	0.6557
AHR	C22orf39	AHR	C22orf39	0.0444	-0.0139	-0.0139	-0.0868	0.5423
AHR	CC2D1B	AHR	CC2D1B	0.0475	-0.0045	-0.0045	-0.0099	0.8424
AHR	CCDC69	AHR	CCDC69	0.0448	0.0166	0.0159	0.1265	0.4660
AHR	CCDC84	AHR	CCDC84	0.0475	-0.0049	-0.0049	-0.0114	0.8304
AHR	CDKN2A	AHR	CDKN2A	0.0564	-0.0031	-0.0031	-0.0047	0.8914
AHR	CLK3	AHR	CLK3	0.0391	-0.0107	-0.0107	-0.0534	0.6379
AHR	COL18A1	AHR	COL18A1	0.0484	-0.0018	-0.0018	-0.0016	0.9373
AHR	CSPP1	AHR	CSPP1	0.0448	-0.0069	-0.0069	-0.0230	0.7607
AHR	CXorf21	AHR	CXorf21	0.0432	-0.0031	-0.0031	-0.0047	0.8916
