source	target	source.symbol	target.symbol	MI	pearson	spearman	rho	p-value
MECP2	H2AFJ	MECP2	H2AFJ	0.2761	0.2271	0.2198	0.1751	0.0689
MECP2	KBTBD4	MECP2	KBTBD4	0.2638	-0.0361	-0.0360	-0.0174	0.7755
MECP2	PMAIP1	MECP2	PMAIP1	0.2886	-0.1078	-0.1077	-0.1255	0.3925
MECP2	PPAPDC1B	MECP2	PPAPDC1B	0.2613	-0.0361	-0.0360	-0.0140	0.7755
MECP2	XCL1	MECP2	XCL1	0.2735	-0.0831	-0.0832	-0.0829	0.5103
MLXIP	CRIP2	MLXIP	CRIP2	0.2708	-0.0223	-0.0223	-0.0136	0.8602
MLXIP	DNAJB11	MLXIP	DNAJB11	0.2952	-0.0512	-0.0514	-0.0777	0.6855
MLXIP	DUSP2	MLXIP	DUSP2	0.2880	0.1470	0.1383	0.3298	0.2426
MLXIP	IRF2BPL	MLXIP	IRF2BPL	0.2560	-0.0223	-0.0223	-0.0148	0.8602
MLXIP	KIF3A	MLXIP	KIF3A	0.3179	-0.0223	-0.0223	-0.0175	0.8602
MLXIP	MRPL27	MLXIP	MRPL27	0.2862	-0.0391	-0.0392	-0.0457	0.7570
MLXIP	NPC2	MLXIP	NPC2	0.2627	0.2394	0.2505	0.4115	0.0548
MLXIP	SBNO1	MLXIP	SBNO1	0.2860	-0.0223	-0.0223	-0.0144	0.8602
MXD4	CITED2	MXD4	CITED2	0.3013	0.3031	0.2885	0.8719	0.0141
MXD4	KIAA0040	MXD4	KIAA0040	0.2735	-0.0223	-0.0223	-0.0284	0.8603
MXD4	LRIF1	MXD4	LRIF1	0.2970	-0.0275	-0.0275	-0.0494	0.8279
MXD4	MED28	MXD4	MED28	0.2633	-0.0274	-0.0275	-0.0520	0.8282
MXD4	PTMS	MXD4	PTMS	0.2944	-0.0274	-0.0275	-0.0458	0.8285
MXD4	TMEM91	MXD4	TMEM91	0.2598	-0.0156	-0.0156	-0.0149	0.9017
MXD4	TNFRSF18	MXD4	TNFRSF18	0.2631	-0.0220	-0.0223	-0.0329	0.8619
MXD4	TPM1	MXD4	TPM1	0.2819	0.6854	0.6903	0.9837	0.0000
MYBL1	ABI3	MYBL1	ABI3	0.2643	-0.1245	-0.1240	-0.2529	0.3230
MYBL1	C2orf49	MYBL1	C2orf49	0.2770	-0.0389	-0.0392	-0.0348	0.7581
MYBL1	CTSA	MYBL1	CTSA	0.2773	-0.0560	-0.0563	-0.0614	0.6575
MYBL1	FCER1G	MYBL1	FCER1G	0.2461	0.1622	0.1947	0.2055	0.1966
MYBL1	GSN	MYBL1	GSN	0.2475	0.5107	0.5497	0.2706	0.0000
MYBL1	NOTCH1	MYBL1	NOTCH1	0.2871	0.5871	0.5681	0.3553	0.0000
MYBL1	NT5C3B	MYBL1	NT5C3B	0.2655	-0.0274	-0.0275	-0.0143	0.8283
MYBL1	PLGRKT	MYBL1	PLGRKT	0.2663	0.2347	0.2198	0.2930	0.0599
MYBL1	SERPINB6	MYBL1	SERPINB6	0.3053	0.1324	0.1562	0.1868	0.2930
MYBL1	SLC2A8	MYBL1	SLC2A8	0.2789	-0.0274	-0.0275	-0.0151	0.8283
NFYB	BATF	NFYB	BATF	0.3330	-0.0531	-0.0531	-0.1484	0.6741
NFYB	CST3	NFYB	CST3	0.2437	-0.0223	-0.0223	-0.0286	0.8603
NFYB	DVL2	NFYB	DVL2	0.3446	-0.0223	-0.0223	-0.0300	0.8602
NFYB	MARCH5	NFYB	MARCH5	0.2751	-0.0156	-0.0156	-0.0150	0.9017
NFYB	PTPN18	NFYB	PTPN18	0.2755	-0.0223	-0.0223	-0.0308	0.8602
NFYB	SAT1	NFYB	SAT1	0.2969	-0.0590	-0.0591	-0.1867	0.6406
NFYB	TMEM127	NFYB	TMEM127	0.2775	-0.0221	-0.0223	-0.0287	0.8613
NFYB	ZNF672	NFYB	ZNF672	0.2822	-0.0156	-0.0156	-0.0194	0.9017
NOTCH1	CAPN12	NOTCH1	CAPN12	0.3087	-0.0156	-0.0156	-0.0150	0.9017
NOTCH1	LARP4	NOTCH1	LARP4	0.3499	-0.0156	-0.0156	-0.0154	0.9017
NOTCH1	MYBL1	NOTCH1	MYBL1	0.2871	0.5871	0.5681	0.9703	0.0000
NOTCH1	PRDM4	NOTCH1	PRDM4	0.2857	-0.0156	-0.0156	-0.0145	0.9017
NOTCH1	VAC14	NOTCH1	VAC14	0.2908	-0.0156	-0.0156	-0.0149	0.9017
PHF5A	C3orf58	PHF5A	C3orf58	0.2564	-0.0397	-0.0398	-0.0177	0.7533
PHF5A	CD160	PHF5A	CD160	0.2703	0.2625	0.2758	0.2277	0.0347
PHF5A	ILK	PHF5A	ILK	0.2435	0.0459	0.0598	0.0450	0.7164
PHF5A	MAN1A2	PHF5A	MAN1A2	0.2583	-0.0397	-0.0398	-0.0218	0.7533
PHF5A	RGS18	PHF5A	RGS18	0.2538	-0.0397	-0.0398	-0.0187	0.7533
PHF5A	TMEM156	PHF5A	TMEM156	0.2723	0.4026	0.3980	0.1483	0.0009
PHTF1	AAED1	PHTF1	AAED1	0.2699	-0.0156	-0.0156	-0.0133	0.9017
PHTF1	ARID5B	PHTF1	ARID5B	0.2871	-0.0275	-0.0275	-0.0491	0.8279
PHTF1	BICD1	PHTF1	BICD1	0.2841	-0.0156	-0.0156	-0.0157	0.9017
PHTF1	MYO1F	PHTF1	MYO1F	0.2578	-0.0710	-0.0705	-0.2603	0.5741
PHTF1	PATL2	PHTF1	PATL2	0.2242	0.3196	0.3052	1.0574	0.0095
PHTF1	PTPN7	PHTF1	PTPN7	0.2653	-0.0499	-0.0499	-0.1429	0.6931
PHTF1	RRBP1	PHTF1	RRBP1	0.2458	-0.0223	-0.0223	-0.0357	0.8603
PHTF1	TAZ	PHTF1	TAZ	0.2938	-0.0320	-0.0320	-0.0631	0.8003
PHTF1	TBC1D23	PHTF1	TBC1D23	0.2405	-0.0222	-0.0223	-0.0337	0.8604
PHTF1	USP28	PHTF1	USP28	0.2911	-0.0223	-0.0223	-0.0310	0.8602
PHTF1	VCL	PHTF1	VCL	0.2561	-0.0156	-0.0156	-0.0161	0.9017
PRDM4	ATG16L1	PRDM4	ATG16L1	0.2757	-0.0156	-0.0156	-0.0164	0.9017
PRDM4	AZIN1	PRDM4	AZIN1	0.2593	-0.0156	-0.0156	-0.0160	0.9017
PRDM4	CARD11	PRDM4	CARD11	0.3133	-0.0156	-0.0156	-0.0145	0.9017
PRDM4	CISH	PRDM4	CISH	0.2972	-0.0156	-0.0156	-0.0137	0.9017
PRDM4	CNPY4	PRDM4	CNPY4	0.2753	-0.0222	-0.0223	-0.0344	0.8607
PRDM4	DDX42	PRDM4	DDX42	0.2565	-0.0156	-0.0156	-0.0173	0.9017
PRDM4	FAM210B	PRDM4	FAM210B	0.2969	-0.0156	-0.0156	-0.0165	0.9017
PRDM4	IRAK1	PRDM4	IRAK1	0.2694	-0.0223	-0.0223	-0.0282	0.8603
PRDM4	KIF3A	PRDM4	KIF3A	0.3000	-0.0156	-0.0156	-0.0176	0.9017
PRDM4	NOTCH1	PRDM4	NOTCH1	0.2857	-0.0156	-0.0156	-0.0168	0.9017
PRDM4	RSF1	PRDM4	RSF1	0.2872	-0.0319	-0.0320	-0.0635	0.8009
PRDM4	SEC22A	PRDM4	SEC22A	0.3073	-0.0156	-0.0156	-0.0160	0.9017
PRDM4	SLC20A2	PRDM4	SLC20A2	0.2787	-0.0222	-0.0223	-0.0305	0.8604
PRDM4	SNAI3	PRDM4	SNAI3	0.2786	-0.0156	-0.0156	-0.0147	0.9017
PRDM4	VIM	PRDM4	VIM	0.2706	0.0695	-0.0274	0.3135	0.5824
RCHY1	AGPAT1	RCHY1	AGPAT1	0.2694	-0.0156	-0.0156	-0.0192	0.9017
RCHY1	CD79B	RCHY1	CD79B	0.3078	-0.0275	-0.0275	-0.0549	0.8281
RCHY1	CHST14	RCHY1	CHST14	0.2727	-0.0156	-0.0156	-0.0169	0.9017
RCHY1	DAXX	RCHY1	DAXX	0.2998	-0.0320	-0.0320	-0.0769	0.8003
RCHY1	DIP2B	RCHY1	DIP2B	0.2762	-0.0156	-0.0156	-0.0174	0.9017
RCHY1	IRAK1	RCHY1	IRAK1	0.2910	-0.0223	-0.0223	-0.0329	0.8603
RCHY1	LGALS3	RCHY1	LGALS3	0.2985	-0.0320	-0.0320	-0.0659	0.8004
RCHY1	MYOM2	RCHY1	MYOM2	0.2729	0.6680	0.6903	1.1620	0.0000
RCHY1	NFKBIA	RCHY1	NFKBIA	0.2838	0.2275	0.2316	0.9338	0.0684
RCHY1	PSMD10	RCHY1	PSMD10	0.2423	-0.0156	-0.0156	-0.0185	0.9017
RCHY1	ZBTB44	RCHY1	ZBTB44	0.2698	-0.0156	-0.0156	-0.0200	0.9017
RXRA	C19orf25	RXRA	C19orf25	0.3007	0.3761	0.4037	0.9271	0.0020
RXRA	COMMD3	RXRA	COMMD3	0.2611	-0.0360	-0.0360	-0.0815	0.7760
RXRA	DUSP28	RXRA	DUSP28	0.2620	-0.0275	-0.0275	-0.0495	0.8281
RXRA	FAM214A	RXRA	FAM214A	0.2624	-0.0156	-0.0156	-0.0172	0.9017
RXRA	PLEC	RXRA	PLEC	0.3098	-0.0222	-0.0223	-0.0344	0.8604
RXRA	PRPF4	RXRA	PRPF4	0.2667	0.6711	0.6903	0.9830	0.0000
RXRA	RRAGC	RXRA	RRAGC	0.3307	-0.0223	-0.0223	-0.0343	0.8603
RXRA	SLC16A3	RXRA	SLC16A3	0.3059	-0.0156	-0.0156	-0.0168	0.9017
RXRA	TLK1	RXRA	TLK1	0.3089	-0.0320	-0.0320	-0.0704	0.8004
RXRA	TSGA10	RXRA	TSGA10	0.3281	-0.0156	-0.0156	-0.0144	0.9017
SNAI3	CD8A	SNAI3	CD8A	0.3183	-0.1112	-0.1060	-0.5114	0.3778
SNAI3	HECTD3	SNAI3	HECTD3	0.2360	-0.0156	-0.0156	-0.0169	0.9017
SNAI3	LGALS3	SNAI3	LGALS3	0.2786	-0.0320	-0.0320	-0.0601	0.8004
SNAI3	MACROD1	SNAI3	MACROD1	0.2593	-0.0275	-0.0275	-0.0515	0.8279
SNAI3	MPST	SNAI3	MPST	0.2663	-0.0274	-0.0275	-0.0527	0.8285
SNAI3	PARVB	SNAI3	PARVB	0.2859	-0.0156	-0.0156	-0.0195	0.9017
SNAI3	PLEK	SNAI3	PLEK	0.3078	-0.0624	-0.0620	-0.2223	0.6213
SNAI3	PRDM4	SNAI3	PRDM4	0.2786	-0.0156	-0.0156	-0.0166	0.9017
SNAI3	PRKAG1	SNAI3	PRKAG1	0.2710	-0.0395	-0.0398	-0.1009	0.7545
SNAI3	SLC2A8	SNAI3	SLC2A8	0.2598	-0.0156	-0.0156	-0.0163	0.9017
SNAI3	TFDP2	SNAI3	TFDP2	0.2744	-0.0156	-0.0156	-0.0161	0.9017
SP3	FAM8A1	SP3	FAM8A1	0.2660	-0.0222	-0.0223	-0.0164	0.8604
SP3	GPX1	SP3	GPX1	0.2833	0.2581	0.2473	0.4578	0.0379
SP3	HMBS	SP3	HMBS	0.2623	-0.0222	-0.0223	-0.0139	0.8604
SP3	KIAA0430	SP3	KIAA0430	0.2803	-0.0222	-0.0223	-0.0179	0.8604
SP3	SPRYD7	SP3	SPRYD7	0.2672	0.5060	0.4839	0.5337	0.0000
SP3	UBE2H	SP3	UBE2H	0.2938	-0.0222	-0.0223	-0.0166	0.8604
SP3	ZBTB16	SP3	ZBTB16	0.2748	-0.0222	-0.0223	-0.0167	0.8604
SPI1	ERO1LB	SPI1	ERO1LB	0.2710	-0.0156	-0.0156	-0.0150	0.9017
SPI1	FCGRT	SPI1	FCGRT	0.2887	-0.0156	-0.0156	-0.0146	0.9017
SPI1	KRIT1	SPI1	KRIT1	0.2793	-0.0222	-0.0223	-0.0270	0.8606
SPI1	LINC00944	SPI1	LINC00944	0.2742	-0.0223	-0.0223	-0.0310	0.8602
SPI1	NUP88	SPI1	NUP88	0.2958	-0.0156	-0.0156	-0.0142	0.9017
SPI1	TFDP2	SPI1	TFDP2	0.3086	-0.0156	-0.0156	-0.0138	0.9017
SPI1	TTC38	SPI1	TTC38	0.2741	-0.0591	-0.0591	-0.1826	0.6398
SPI1	ZNF708	SPI1	ZNF708	0.2767	-0.0156	-0.0156	-0.0163	0.9017
STAT3	ABHD11	STAT3	ABHD11	0.2902	-0.0391	-0.0392	-0.0297	0.7574
STAT3	CD151	STAT3	CD151	0.2655	-0.0482	-0.0484	-0.0514	0.7029
STAT3	CD160	STAT3	CD160	0.2643	-0.0631	-0.0634	-0.0768	0.6174
STAT3	FAM26F	STAT3	FAM26F	0.2863	-0.0632	-0.0634	-0.0842	0.6168
STAT3	GSTO1	STAT3	GSTO1	0.2617	-0.0560	-0.0563	-0.0662	0.6576
STAT3	IRF3	STAT3	IRF3	0.2844	-0.0760	-0.0762	-0.1144	0.5474
STAT3	KLHL24	STAT3	KLHL24	0.3206	0.5012	0.5497	0.2609	0.0000
STAT3	LST1	STAT3	LST1	0.2835	-0.0390	-0.0392	-0.0300	0.7575
STAT3	YWHAH	STAT3	YWHAH	0.2738	-0.0875	-0.0878	-0.1522	0.4880
TFDP2	AKR1C3	TFDP2	AKR1C3	0.2844	-0.0156	-0.0156	-0.0167	0.9017
TFDP2	GAB3	TFDP2	GAB3	0.2635	-0.0156	-0.0156	-0.0175	0.9017
TFDP2	NADSYN1	TFDP2	NADSYN1	0.3209	-0.0156	-0.0156	-0.0174	0.9017
TFDP2	PRSS21	TFDP2	PRSS21	0.2806	-0.0156	-0.0156	-0.0170	0.9017
TFDP2	RFC1	TFDP2	RFC1	0.2889	-0.0275	-0.0275	-0.0502	0.8279
TFDP2	RRAGC	TFDP2	RRAGC	0.3011	-0.0223	-0.0223	-0.0333	0.8603
TFDP2	SERPINI1	TFDP2	SERPINI1	0.2619	-0.0156	-0.0156	-0.0191	0.9017
TFDP2	SNAI3	TFDP2	SNAI3	0.2744	-0.0156	-0.0156	-0.0152	0.9017
TFDP2	SPI1	TFDP2	SPI1	0.3086	-0.0156	-0.0156	-0.0177	0.9017
TOX	ALDOC	TOX	ALDOC	0.2707	-0.0392	-0.0392	-0.0488	0.7566
TOX	CEP350	TOX	CEP350	0.3011	-0.0223	-0.0223	-0.0160	0.8602
TOX	CHST2	TOX	CHST2	0.2369	-0.0223	-0.0223	-0.0169	0.8602
TOX	FAM178A	TOX	FAM178A	0.2956	-0.0456	-0.0456	-0.0659	0.7183
TOX	HAUS3	TOX	HAUS3	0.2734	-0.0317	-0.0317	-0.0353	0.8023
TOX	IGLL5	TOX	IGLL5	0.2523	-0.0317	-0.0317	-0.0322	0.8018
TOX	MED28	TOX	MED28	0.2669	-0.0391	-0.0392	-0.0511	0.7571
TOX	MKRN1	TOX	MKRN1	0.2685	-0.0567	-0.0567	-0.0942	0.6537
TOX	POP7	TOX	POP7	0.2701	-0.0391	-0.0392	-0.0473	0.7572
TOX	TRRAP	TOX	TRRAP	0.2941	0.6970	0.6903	0.4175	0.0000
TSC22D1	ATF1	TSC22D1	ATF1	0.2944	-0.0319	-0.0320	-0.0550	0.8005
TSC22D1	ECE1	TSC22D1	ECE1	0.2659	-0.0156	-0.0156	-0.0133	0.9017
TSC22D1	GTF3C5	TSC22D1	GTF3C5	0.2873	-0.0156	-0.0156	-0.0134	0.9017
TSC22D1	HECTD3	TSC22D1	HECTD3	0.3658	-0.0156	-0.0156	-0.0146	0.9017
TSC22D1	MKNK1	TSC22D1	MKNK1	0.2555	-0.0156	-0.0156	-0.0133	0.9017
TSC22D1	PEPD	TSC22D1	PEPD	0.2865	-0.0320	-0.0320	-0.0577	0.8002
TSC22D1	PRKAR2A	TSC22D1	PRKAR2A	0.3307	-0.0156	-0.0156	-0.0147	0.9017
TSC22D1	RHOC	TSC22D1	RHOC	0.2752	-0.0562	-0.0561	-0.1669	0.6566
TSC22D1	SERPINI1	TSC22D1	SERPINI1	0.2565	-0.0156	-0.0156	-0.0170	0.9017
TSC22D1	ZNF317	TSC22D1	ZNF317	0.2540	-0.0223	-0.0223	-0.0267	0.8603
UBP1	C16orf87	UBP1	C16orf87	0.2545	-0.0391	-0.0392	-0.0420	0.7570
UBP1	DVL2	UBP1	DVL2	0.2553	-0.0317	-0.0317	-0.0301	0.8020
UBP1	FCGR3A	UBP1	FCGR3A	0.2854	-0.1344	-0.1317	-0.3891	0.2858
UBP1	KHNYN	UBP1	KHNYN	0.2564	-0.0222	-0.0223	-0.0151	0.8604
UBP1	LINC00152	UBP1	LINC00152	0.2776	-0.0757	-0.0756	-0.1498	0.5489
UBP1	RAB3IP	UBP1	RAB3IP	0.2695	-0.0222	-0.0223	-0.0148	0.8604
UBP1	SLC2A8	UBP1	SLC2A8	0.2500	-0.0222	-0.0223	-0.0144	0.8604
UBP1	SMCO4	UBP1	SMCO4	0.2647	-0.0222	-0.0223	-0.0152	0.8604
UBP1	TTC38	UBP1	TTC38	0.3074	-0.0842	-0.0842	-0.1884	0.5048
YY1	DDX6	YY1	DDX6	0.2804	-0.0663	-0.0666	-0.1203	0.5995
YY1	ESF1	YY1	ESF1	0.2819	-0.0222	-0.0223	-0.0161	0.8606
YY1	ZNF672	YY1	ZNF672	0.2512	-0.0222	-0.0223	-0.0206	0.8606
ZBTB16	ATF1	ZBTB16	ATF1	0.2967	-0.0319	-0.0320	-0.0577	0.8005
ZBTB16	AZIN1	ZBTB16	AZIN1	0.2970	-0.0156	-0.0156	-0.0154	0.9017
ZBTB16	B3GALT4	ZBTB16	B3GALT4	0.2562	-0.0156	-0.0156	-0.0157	0.9017
ZBTB16	CEBPG	ZBTB16	CEBPG	0.2768	-0.0319	-0.0320	-0.0585	0.8007
ZBTB16	COMMD5	ZBTB16	COMMD5	0.3073	-0.0274	-0.0275	-0.0424	0.8283
ZBTB16	ECD	ZBTB16	ECD	0.2851	-0.0156	-0.0156	-0.0151	0.9017
ZBTB16	FAF2	ZBTB16	FAF2	0.2537	-0.0156	-0.0156	-0.0149	0.9017
ZBTB16	FCER1G	ZBTB16	FCER1G	0.2740	-0.0358	-0.0360	-0.0777	0.7769
ZBTB16	GOLGA3	ZBTB16	GOLGA3	0.2952	-0.0156	-0.0156	-0.0152	0.9017
ZBTB16	GSTO1	ZBTB16	GSTO1	0.2631	-0.0319	-0.0320	-0.0605	0.8007
ZBTB16	GTF3C6	ZBTB16	GTF3C6	0.2814	0.3983	0.4113	0.9233	0.0010
ZBTB16	PRPF4	ZBTB16	PRPF4	0.2945	-0.0223	-0.0223	-0.0296	0.8603
ZBTB16	RHOB	ZBTB16	RHOB	0.3285	-0.0156	-0.0156	-0.0164	0.9017
ZBTB16	SP3	ZBTB16	SP3	0.2748	-0.0222	-0.0223	-0.0296	0.8604
ZBTB16	STOM	ZBTB16	STOM	0.3019	-0.0317	-0.0320	-0.0659	0.8018
ZBTB16	YPEL1	ZBTB16	YPEL1	0.2674	-0.0222	-0.0223	-0.0297	0.8607
ZBTB44	ACTL10	ZBTB44	ACTL10	0.3309	-0.0156	-0.0156	-0.0142	0.9017
ZBTB44	AHNAK	ZBTB44	AHNAK	0.2733	-0.0563	-0.0561	-0.1619	0.6560
ZBTB44	C5orf56	ZBTB44	C5orf56	0.2685	-0.0561	-0.0561	-0.1568	0.6573
ZBTB44	CISH	ZBTB44	CISH	0.2861	-0.0156	-0.0156	-0.0125	0.9017
ZBTB44	GRHPR	ZBTB44	GRHPR	0.2610	-0.0561	-0.0561	-0.1592	0.6570
ZBTB44	KIAA0430	ZBTB44	KIAA0430	0.2537	-0.0156	-0.0156	-0.0158	0.9017
ZBTB44	NCF1	ZBTB44	NCF1	0.3053	-0.0156	-0.0156	-0.0122	0.9017
ZBTB44	PRKAG1	ZBTB44	PRKAG1	0.2806	-0.0395	-0.0398	-0.0861	0.7545
ZBTB44	RCBTB2	ZBTB44	RCBTB2	0.2546	-0.0319	-0.0320	-0.0610	0.8006
ZBTB44	RCHY1	ZBTB44	RCHY1	0.2698	-0.0156	-0.0156	-0.0122	0.9017
ZBTB44	STARD3	ZBTB44	STARD3	0.3141	-0.0223	-0.0223	-0.0299	0.8603
ZBTB44	TMCO3	ZBTB44	TMCO3	0.2681	-0.0156	-0.0156	-0.0146	0.9017
ZC3H12A	ACBD6	ZC3H12A	ACBD6	0.2844	-0.0222	-0.0223	-0.0336	0.8606
ZC3H12A	CEP135	ZC3H12A	CEP135	0.2582	-0.0221	-0.0223	-0.0359	0.8615
ZC3H12A	FAM8A1	ZC3H12A	FAM8A1	0.2602	-0.0156	-0.0156	-0.0170	0.9017
ZC3H12A	IDH1	ZC3H12A	IDH1	0.2796	-0.0156	-0.0156	-0.0179	0.9017
ZC3H12A	MIIP	ZC3H12A	MIIP	0.2866	-0.0275	-0.0275	-0.0501	0.8281
ZCCHC17	FAM101B	ZCCHC17	FAM101B	0.2905	-0.0273	-0.0275	-0.0179	0.8292
ZCCHC17	FAM43A	ZCCHC17	FAM43A	0.3070	-0.0273	-0.0275	-0.0175	0.8292
ZCCHC17	JUN	ZCCHC17	JUN	0.2804	0.2690	0.3232	0.7652	0.0302
ZCCHC17	MAPKAPK2	ZCCHC17	MAPKAPK2	0.2929	-0.0273	-0.0275	-0.0167	0.8292
ZCCHC17	MORF4L2	ZCCHC17	MORF4L2	0.2711	-0.0389	-0.0392	-0.0330	0.7586
ZDHHC13	CD160	ZDHHC13	CD160	0.2788	-0.0360	-0.0360	-0.0728	0.7760
ZDHHC13	FLNA	ZDHHC13	FLNA	0.2888	-0.0985	-0.0951	-0.4057	0.4350
ZDHHC13	FUZ	ZDHHC13	FUZ	0.2876	-0.0156	-0.0156	-0.0161	0.9017
ZDHHC13	LINC00936	ZDHHC13	LINC00936	0.2569	-0.0156	-0.0156	-0.0163	0.9017
ZFYVE28	ABCB7	ZFYVE28	ABCB7	0.2762	-0.0316	-0.0317	-0.0356	0.8029
ZFYVE28	BCL2L1	ZFYVE28	BCL2L1	0.3082	-0.0390	-0.0392	-0.0473	0.7580
ZFYVE28	C9orf89	ZFYVE28	C9orf89	0.2810	0.2431	0.2204	0.4685	0.0511
ZFYVE28	CALHM2	ZFYVE28	CALHM2	0.2909	-0.0316	-0.0317	-0.0341	0.8024
ZFYVE28	CD151	ZFYVE28	CD151	0.3182	-0.0391	-0.0392	-0.0507	0.7572
ZFYVE28	CLEC2B	ZFYVE28	CLEC2B	0.2956	-0.0562	-0.0567	-0.1006	0.6566
ZFYVE28	DUSP2	ZFYVE28	DUSP2	0.3247	-0.0797	-0.0800	-0.1882	0.5280
ZFYVE28	GAPDH	ZFYVE28	GAPDH	0.3087	0.0729	0.0392	0.2093	0.5641
ZFYVE28	NADSYN1	ZFYVE28	NADSYN1	0.2867	-0.0222	-0.0223	-0.0175	0.8606
ZFYVE28	PILRB	ZFYVE28	PILRB	0.2737	-0.0222	-0.0223	-0.0155	0.8606
ZFYVE28	SLAMF7	ZFYVE28	SLAMF7	0.2661	-0.0453	-0.0456	-0.0626	0.7199
ZFYVE28	SLC15A4	ZFYVE28	SLC15A4	0.2769	-0.0222	-0.0223	-0.0167	0.8606
ZFYVE28	STOM	ZFYVE28	STOM	0.2673	-0.0451	-0.0456	-0.0711	0.7210
ZFYVE28	TPCN1	ZFYVE28	TPCN1	0.2835	-0.0316	-0.0317	-0.0317	0.8024
ZFYVE28	TSGA10	ZFYVE28	TSGA10	0.2379	-0.0222	-0.0223	-0.0141	0.8606
ZFYVE28	WSB1	ZFYVE28	WSB1	0.2932	-0.0317	-0.0317	-0.0334	0.8023
ZHX1	ECD	ZHX1	ECD	0.2747	-0.0156	-0.0156	-0.0149	0.9017
ZHX1	H1FX	ZHX1	H1FX	0.2799	-0.0498	-0.0499	-0.1365	0.6934
ZHX1	ISCA2	ZHX1	ISCA2	0.2559	-0.0319	-0.0320	-0.0597	0.8008
ZHX1	MESDC2	ZHX1	MESDC2	0.2696	0.3550	0.3591	0.9051	0.0037
ZHX1	PDRG1	ZHX1	PDRG1	0.2607	-0.0156	-0.0156	-0.0157	0.9017
ZHX1	PLAC8	ZHX1	PLAC8	0.2966	0.1904	0.1774	0.7240	0.1287
ZHX1	SLC1A7	ZHX1	SLC1A7	0.2808	-0.0222	-0.0223	-0.0276	0.8605
ZHX1	THOP1	ZHX1	THOP1	0.2690	-0.0156	-0.0156	-0.0149	0.9017
ZNF197	CARD11	ZNF197	CARD11	0.3145	-0.0156	-0.0156	-0.0144	0.9017
ZNF197	CCL4	ZNF197	CCL4	0.2870	0.2018	0.2166	0.8254	0.1070
ZNF197	CD247	ZNF197	CD247	0.2924	-0.0980	-0.0951	-0.4173	0.4374
ZNF197	GMEB2	ZNF197	GMEB2	0.2840	-0.0223	-0.0223	-0.0329	0.8602
ZNF197	IRF3	ZNF197	IRF3	0.2966	-0.0433	-0.0433	-0.1078	0.7319
ZNF197	PDRG1	ZNF197	PDRG1	0.3090	-0.0156	-0.0156	-0.0163	0.9017
ZNF197	TIGIT	ZNF197	TIGIT	0.3093	-0.0467	-0.0467	-0.1346	0.7119
ZNF197	XCL1	ZNF197	XCL1	0.3155	-0.0360	-0.0360	-0.0803	0.7757
ZNF226	ALOX5AP	ZNF226	ALOX5AP	0.2756	-0.0809	-0.0821	-0.1104	0.5216
ZNF226	BOD1L1	ZNF226	BOD1L1	0.2669	-0.0272	-0.0275	-0.0142	0.8296
ZNF226	BROX	ZNF226	BROX	0.2817	-0.0272	-0.0275	-0.0142	0.8296
ZNF226	C22orf39	ZNF226	C22orf39	0.2798	-0.0477	-0.0484	-0.0412	0.7058
ZNF226	DYRK1B	ZNF226	DYRK1B	0.2684	-0.0479	-0.0484	-0.0427	0.7048
ZNF226	GRIPAP1	ZNF226	GRIPAP1	0.2914	-0.0272	-0.0275	-0.0127	0.8296
ZNF226	HOPX	ZNF226	HOPX	0.3101	-0.0194	-0.0136	-0.0396	0.8783
ZNF226	MORF4L2	ZNF226	MORF4L2	0.2685	-0.0388	-0.0392	-0.0274	0.7590
ZNF226	NEIL1	ZNF226	NEIL1	0.2428	-0.0272	-0.0275	-0.0129	0.8296
ZNF226	PITPNM1	ZNF226	PITPNM1	0.2893	-0.0272	-0.0275	-0.0120	0.8296
ZNF226	PPIF	ZNF226	PPIF	0.2700	0.3570	0.3918	0.2579	0.0035
ZNF226	RELL2	ZNF226	RELL2	0.2954	-0.0272	-0.0275	-0.0129	0.8296
ZNF226	TESC	ZNF226	TESC	0.2957	-0.0557	-0.0563	-0.0545	0.6594
ZNF277	BTBD7	ZNF277	BTBD7	0.2603	-0.0221	-0.0223	-0.0145	0.8610
ZNF277	CX3CR1	ZNF277	CX3CR1	0.3201	-0.0511	-0.0514	-0.0693	0.6860
ZNF277	GZMH	ZNF277	GZMH	0.3065	0.1265	0.1839	0.2880	0.3153
ZNF277	KIAA0430	ZNF277	KIAA0430	0.2785	-0.0221	-0.0223	-0.0153	0.8610
ZNF277	MIIP	ZNF277	MIIP	0.2635	-0.0389	-0.0392	-0.0412	0.7583
ZNF277	MKRN1	ZNF277	MKRN1	0.2617	-0.0564	-0.0567	-0.0835	0.6556
ZNF277	NIPBL	ZNF277	NIPBL	0.2858	-0.0387	-0.0392	-0.0402	0.7593
ZNF277	PIK3AP1	ZNF277	PIK3AP1	0.2578	-0.0221	-0.0223	-0.0149	0.8610
ZNF277	QSOX1	ZNF277	QSOX1	0.2867	-0.0389	-0.0392	-0.0432	0.7581
ZNF277	TNK2	ZNF277	TNK2	0.2526	-0.0316	-0.0317	-0.0289	0.8029
ZNF292	AGPAT1	ZNF292	AGPAT1	0.2766	-0.0156	-0.0156	-0.0157	0.9017
ZNF292	FAM26F	ZNF292	FAM26F	0.2754	-0.0360	-0.0360	-0.0761	0.7756
